Deformation[in],Force[kip]
-2.5887782553573087,-86.59574692517035
-2.5887782553573087,-88.67183709204448
-2.5773872104888835,-74.5462824272343
-2.579014502612944,-77.07015674774794
-2.579014502612944,-78.77987806164427
-2.579014502612944,-80.6117223265332
-2.583896378985126,-82.6878124934073
-2.583896378985126,-84.64177970928884
-2.583896378985126,-90.50368135693338
-2.579014502612944,-93.19038627877049
-2.572179875691889,-94.90010759266681
-2.574132626240762,-69.49853378620705
-2.574132626240762,-71.45250100208855
-2.5546051207520333,-61.499480496192064
-2.5594869971242153,-64.12512394253287
-2.561114289248276,-66.16050645907612
-2.5546051207520333,-96.12133710259278
-2.5480959522557907,-58.751714098858685
-2.5448413680076687,-55.8207632750364
-2.5301957388911225,-94.16736988671124
-2.5285684467670615,-49.958861627391826
-2.5350776152633046,-51.91282884327336
-2.5350776152633046,-53.866796059154865
-2.5188046940226974,-47.02791080356954
-2.5106682334023933,-43.36422227379168
-2.498812247927094,-95.59795302691023
-2.496022604285847,-38.540365709584194
-2.5057863570302112,-40.677517351954606
-2.4911407279136646,-35.792599312250786
-2.471613222424936,-29.686451762621033
-2.476495098797118,-31.884664880487747
-2.476495098797118,-33.59438619438407
-2.4618494696805717,-95.02223054365942
-2.4602221775565107,-27.569653945416064
-2.4569675933083897,-25.045779624902423
-2.4374400878196605,-19.061755026265274
-2.4472038405640246,-21.137845193139384
-2.4472038405640246,-23.091812409020918
-2.4325582114474784,-16.741418957405955
-2.4227944587031143,-94.12666223638035
-2.4227944587031143,-95.63284529862239
-2.4227944587031143,-14.176836986561455
-2.411403413834689,-10.309610205129275
-2.4179125823309318,-11.856500917702164
-2.403266953214385,-7.33795173097613
-2.393503200470021,-5.26186156410202
-2.3837394477256564,-94.57444639001989
-2.3837394477256564,-1.1096812303538002
-2.388621324097839,-3.552140250205696
-2.373975694981292,2.0655154954536954
-2.3625846501128667,5.2407122212611625
-2.3528208973685025,7.764586541774804
-2.346776669479134,-94.39998503145907
-2.344684436748199,10.125630260964954
-2.3349206840038343,12.568089280816878
-2.320275054887288,16.720269614565098
-2.3300388076316523,14.522056496698383
-2.305629425770741,-94.28949283770385
-2.305629425770741,20.139712242357774
-2.295865673026377,22.460048311217065
-2.2844746281579518,24.698969079414653
-2.2665744147932836,-94.65586169068163
-2.2682017069173446,27.87416580522212
-2.2568106620489194,-92.7018944748001
-2.255183369924859,30.642286027720942
