Force[kip],Deformation[in]
-43.4282528414185,-0.0392920000000000
-41.5351570842622,-0.0378380000000000
-40.0583091406586,-0.0374750000000000
-39.2108711623193,-0.0367490000000000
-38.4921849702818,-0.0367475000000000
-37.1228206171514,-0.0360180000000000
-35.8949888578372,-0.0352900000000000
-34.5623930309740,-0.0331060000000000
-33.8033012988690,-0.0341955000000000
-32.9734123422686,-0.0327415000000000
-31.1771901632401,-0.0301935000000000
-30.2529238249548,-0.0294655000000000
-28.8265851021841,-0.0291025000000000
-27.4211167505992,-0.0272820000000000
-26.5550642103271,-0.0272855000000000
-25.0699411195494,-0.0265575000000000
-23.9264397535658,-0.0254635000000000
-22.9716156663817,-0.0251005000000000
-21.4078045059267,-0.0258280000000000
-21.1716140436235,-0.0236430000000000
-19.1603399934706,-0.0243725000000000
-18.3772783581522,-0.0225535000000000
-16.7789647707211,-0.0211000000000000
-15.9129574593528,-0.0196425000000000
-14.7685039849140,-0.0192780000000000
-14.2944192388972,-0.0192795000000000
-13.1306476656900,-0.0170960000000000
-11.3559747056624,-0.0174575000000000
-9.85960830695683,-0.0156385000000000
-8.75699410651485,-0.0156385000000000
-8.38298239951283,-0.0141813000000000
-6.22229897618748,-0.0141850000000000
-4.76072188056833,-0.0127293000000000
-3.94369784084027,-0.0112733000000000
-3.12696734346074,-0.0120028000000000
-1.86128070228905,-0.0109103000000000
-0.936652781197048,-0.0101843000000000
-0.118935552023507,-0.00909530000000000
1.14129572989432,-0.00909355000000000
3.49048786553989,-0.00800260000000000
3.90999209681449,-0.00727475000000000
4.24555305945204,-0.00618215000000000
5.95467407553650,-0.00545435000000000
7.44516834405898,-0.00436010000000000
8.21978986668558,-0.00363395000000000
9.65872675728329,-0.00181185000000000
11.0515429414628,-0.00181530000000000
11.8042328212895,-0.000361300000000000
13.9144658906532,0.000366500000000000
14.5089804800286,5.14999999999999e-06
15.3147038851831,0.00109260000000000
15.8632116129385,0.00145735000000000
18.2111576448547,0.00291470000000000
18.9566712802177,0.00509985000000000
21.0695651624966,0.00509985000000000
20.2886678407551,0.00619075000000000
22.3236348684849,0.00655380000000000
24.0431339351004,0.00655210000000000
25.3839876317750,0.00873385000000000
26.3395304342687,0.00982825000000000
26.9683249049952,0.0105558000000000
27.9787331872884,0.0101895000000000
29.4435287945039,0.0105545000000000
31.4254597269080,0.0123730000000000
32.3616679041878,0.0131025000000000
33.0115089280683,0.0138320000000000
34.5472294547052,0.0141950000000000
35.5860131120827,0.0141930000000000
37.0011748885272,0.0167445000000000
38.7246570567546,0.0189230000000000
39.5124093453528,0.0185600000000000
40.8537518176364,0.0196525000000000
41.6799119724190,0.0203785000000000
42.9754211034062,0.0203775000000000
44.6240596913906,0.0211050000000000
46.1887039253292,0.0225625000000000
46.4360814754929,0.0225640000000000
47.7654935648157,0.0232900000000000
49.5068312582897,0.0236565000000000
50.4745920377471,0.0251105000000000
50.8315428479938,0.0258380000000000
52.3636838058635,0.0272955000000000
53.4880384916348,0.0287480000000000
54.9989308396890,0.0294775000000000
56.1133521759656,0.0309315000000000
56.6581902000940,0.0312960000000000
57.2062133793405,0.0312960000000000
58.9322285215165,0.0323870000000000
60.9139468412578,0.0323870000000000
62.0626103887084,0.0334800000000000
63.0803275685895,0.0352985000000000
