Time[s],Deformation[in]
629.75,-0.204358509
630,8.49418E-15
630.25,0.204273811
630.5,0.288827065
630.75,0.204189417
631,2.74476E-14
631.25,-0.204105324
631.5,-0.288589213
631.75,-0.204021531
632,2.26038E-15
632.25,0.203938038
632.5,0.288353059
632.75,0.203854843
633,3.36174E-14
633.25,-0.203771946
633.5,-0.288118589
633.75,-0.203689344
634,-3.95299E-15
634.25,0.203607038
634.5,0.287885792
634.75,0.203525026
635,3.97678E-14
635.25,-0.203443308
635.5,-0.287654656
635.75,-0.203361881
636,-1.01464E-14
636.25,0.203280745
636.5,0.287425169
636.75,0.203199899
637,4.58992E-14
637.25,-0.203119342
637.5,-0.287197319
637.75,-0.203039073
638,-1.63202E-14
638.25,0.202959091
638.5,0.286971094
638.75,0.202879394
639,5.2012E-14
639.25,-0.202799983
639.5,-0.286746484
639.75,-0.202720855
640,-2.24749E-14
640.25,0.20264201
640.5,0.286523476
640.75,0.202563447
641,-7.01616E-15
641.25,-0.202485164
641.5,-0.286302059
641.75,-0.202407161
642,-2.86108E-14
642.25,0.202329437
642.5,0.286082222
642.75,0.202251991
643,-8.39436E-16
643.25,-0.202174821
643.5,-0.285863954
643.75,-0.202097928
644,-3.47285E-14
644.25,0.202021309
644.5,0.285647242
644.75,0.201944964
645,5.31844E-15
645.25,-0.201868891
645.5,-0.285432077
645.75,-0.201793091
646,-4.08281E-14
646.25,0.201717561
646.5,0.285218446
646.75,0.201642301
647,1.14579E-14
647.25,-0.201567311
647.5,-0.28500634
647.75,-0.201492588
648,-4.69103E-14
648.25,0.201418132
648.5,0.284795747
648.75,0.201343943
649,1.75793E-14
649.25,-0.201270018
649.5,-0.284586657
649.75,-0.201196358
650,-5.29752E-14
650.25,0.201122961
650.5,0.284379058
650.75,0.201049826
651,2.3683E-14
651.25,-0.200976952
651.5,-0.284172941
651.75,-0.200904339
652,-5.90234E-14
652.25,0.200831986
652.5,0.283968293
652.75,0.200759891
653,-3.47744E-14
653.25,-0.200688053
653.5,-0.283765106
653.75,-0.200616473
654,-5.57402E-16
654.25,0.200545148
654.5,0.283563369
654.75,0.200474078
655,3.58389E-14
655.25,-0.200403262
655.5,-0.283363071
655.75,-0.200332699
656,-7.10708E-14
656.25,0.200262388
656.5,0.283164202
656.75,0.200192329
657,-2.24697E-14
657.25,-0.20012252
657.5,-0.282966751
657.75,-0.20005296
658,-1.27539E-14
658.25,0.199983649
658.5,0.28277071
658.75,0.199914586
659,4.79287E-14
659.25,-0.199845769
659.5,-0.282576067
659.75,-0.199777198
660,-8.30553E-14
660.25,0.199708873
660.5,0.282382813
660.75,0.199640791
661,-1.02349E-14
661.25,-0.199572953
661.5,-0.282190937
661.75,-0.199505358
662,-2.48837E-14
662.25,0.199438003
662.5,0.28200043
662.75,0.19937089
663,5.99551E-14
663.25,-0.199304016
663.5,-0.281811283
663.75,-0.199237382
664,3.31305E-14
664.25,0.199170985
664.5,0.281623485
664.75,0.199104826
665,1.93281E-15
665.25,-0.199038903
665.5,-0.281437027
665.75,-0.198973216
666,-3.69498E-14
666.25,0.198907763
666.5,0.281251899
666.75,0.198842545
667,7.19208E-14
667.25,-0.198777559
667.5,-0.281068092
667.75,-0.198712806
668,2.0927E-14
668.25,0.198648284
668.5,0.280885596
668.75,0.198583993
669,1.40364E-14
669.25,-0.198519931
669.5,-0.280704402
669.75,-0.198456099
670,-4.89547E-14
670.25,0.198392494
670.5,0.280524501
670.75,0.198329117
671,8.38285E-14
671.25,-0.198265966
671.5,-0.280345884
671.75,-0.198203041
672,8.78798E-15
672.25,0.198140341
672.5,0.28016854
672.75,0.198077865
673,2.60785E-14
673.25,-0.198015612
673.5,-0.279992462
673.75,-0.197953581
674,-6.09012E-14
674.25,0.197891773
674.5,0.279817641
674.75,0.197830185
675,-3.15261E-14
675.25,-0.197768817
675.5,-0.279644066
675.75,-0.197707669
676,-3.28921E-15
676.25,0.197646739
676.5,0.27947173
676.75,0.197586026
677,3.80617E-14
677.25,-0.197525531
677.5,-0.279300623
677.75,-0.197465252
678,-7.27917E-14
678.25,0.197405189
678.5,0.279130737
678.75,0.19734534
679,-1.94158E-14
679.25,-0.197285704
679.5,-0.278962064
679.75,-0.197226282
680,-1.53072E-14
680.25,0.197167073
680.5,0.278794593
680.75,0.197108075
681,4.99885E-14
681.25,-0.197049288
681.5,-0.278628318
681.75,-0.19699071
682,-8.46287E-14
682.25,0.196932343
682.5,0.278463228
682.75,0.196874183
683,-7.36499E-15
683.25,-0.196816232
683.5,-0.278299317
683.75,-0.196758488
684,-2.72684E-14
684.25,0.19670095
684.5,0.278136574
684.75,0.196643617
685,6.18614E-14
685.25,-0.19658649
685.5,-0.277974993
685.75,-0.196529567
686,2.99574E-14
686.25,0.196472847
686.5,0.277814565
686.75,0.19641633
687,4.62877E-15
687.25,-0.196360014
687.5,-0.277655281
687.75,-0.1963039
688,-3.91753E-14
688.25,0.196247987
688.5,0.277497134
688.75,0.196192273
689,7.36827E-14
689.25,-0.196136759
689.5,-0.277340115
689.75,-0.196081443
690,1.7933E-14
690.25,0.196026324
690.5,0.277184216
690.75,0.195971403
691,1.65679E-14
691.25,-0.195916678
691.5,-0.27702943
691.75,-0.195862148
692,-5.10302E-14
692.25,0.195807813
692.5,0.276875748
692.75,0.195753673
693,8.54545E-14
693.25,-0.195699725
693.5,-0.276723162
693.75,-0.195645971
694,5.96344E-15
694.25,0.195592409
694.5,0.276571665
694.75,0.195539038
695,2.84546E-14
695.25,-0.195485858
695.5,-0.276421248
695.75,-0.195432868
696,-6.28353E-14
696.25,0.195380067
696.5,0.276271905
696.75,0.195327455
697,-2.8421E-14
697.25,-0.195275031
697.5,-0.276123627
697.75,-0.195222794
698,-5.95343E-15
698.25,0.195170744
698.5,0.275976408
698.75,0.19511888
699,4.02912E-14
699.25,-0.195067202
699.5,-0.275830238
699.75,-0.195015708
700,-7.45928E-14
700.25,0.194964398
700.5,0.275685111
700.75,0.194913271
701,-1.64757E-14
701.25,-0.194862327
701.5,-0.27554102
701.75,-0.194811566
702,-1.78199E-14
702.25,0.194760985
702.5,0.275397957
702.75,0.194710586
703,5.20799E-14
703.25,-0.194660366
703.5,-0.275255914
703.75,-0.194610326
704,-8.63047E-14
704.25,0.194560465
704.5,0.275114885
704.75,0.194510781
705,-4.58107E-15
705.25,-0.194461276
705.5,-0.274974862
705.75,-0.194411947
706,-2.9638E-14
706.25,0.194362795
706.5,0.274835838
706.75,0.194313818
707,6.38226E-14
707.25,-0.194265017
707.5,-0.274697806
707.75,-0.194216389
708,2.69138E-14
708.25,0.194167936
708.5,0.274560758
708.75,0.194119655
709,7.26497E-15
709.25,-0.194071548
709.5,-0.274424689
709.75,-0.194023612
710,-4.14099E-14
710.25,0.193975847
710.5,0.27428959
710.75,0.193928253
711,7.55214E-14
711.25,-0.193880829
711.5,-0.274155455
711.75,-0.193833575
712,1.50414E-14
712.25,0.19378649
712.5,0.274022277
712.75,0.193739572
713,1.90645E-14
713.25,-0.193692823
713.5,-0.273890049
713.75,-0.19364624
714,-5.31375E-14
714.25,0.193599824
714.5,0.273758764
714.75,0.193553574
715,-3.72833E-14
715.25,-0.193507489
715.5,-0.273628416
715.75,-0.193461569
716,3.21584E-15
716.25,0.193415813
716.5,0.273498998
716.75,0.193370221
717,3.08194E-14
717.25,-0.193324791
717.5,-0.273370504
717.75,-0.193279524
718,-6.48228E-14
718.25,0.193234418
718.5,0.273242926
718.75,0.193189474
719,-2.54331E-14
719.25,-0.19314469
719.5,-0.273116258
719.75,-0.193100066
720,-8.56494E-15
720.25,0.193055602
720.5,0.272990494
720.75,0.193011297
721,4.25317E-14
721.25,-0.19296715
721.5,-0.272865628
721.75,-0.192923161
722,-7.64674E-14
722.25,0.192879329
722.5,0.272741652
722.75,0.192835653
723,-1.36279E-14
723.25,-0.192792134
723.5,-0.27261856
723.75,-0.19274877
724,-2.03028E-14
724.25,0.192705561
724.5,0.272496347
724.75,0.192662507
725,5.42031E-14
725.25,-0.192619606
725.5,-0.272375006
725.75,-0.192576859
726,3.5761E-14
726.25,0.192534265
726.5,0.27225453
726.75,0.192491822
727,-1.86589E-15
727.25,-0.192449532
727.5,-0.272134914
727.75,-0.192407392
728,-3.19995E-14
728.25,0.192365404
728.5,0.272016152
728.75,0.192323565
729,6.58354E-14
729.25,-0.192281875
729.5,-0.271898236
729.75,-0.192240335
730,2.39762E-14
730.25,0.192198943
730.5,0.271781162
730.75,0.192157699
731,9.85475E-15
731.25,-0.192116603
731.5,-0.271664923
731.75,-0.192075653
732,-4.36568E-14
732.25,0.19203485
732.5,0.271549514
732.75,0.191994192
733,7.74303E-14
733.25,-0.19195368
733.5,-0.271434928
733.75,-0.191913312
734,1.2233E-14
734.25,0.191873089
734.5,0.271321159
734.75,0.19183301
735,2.15358E-14
735.25,-0.191793073
735.5,-0.271208202
735.75,-0.19175328
736,-5.52764E-14
736.25,0.191713629
736.5,0.271096051
736.75,0.191674119
737,-3.42655E-14
737.25,-0.19163475
737.5,-0.2709847
737.75,-0.191595523
738,5.29558E-16
738.25,0.191556435
738.5,0.270874144
738.75,0.191517487
739,3.31788E-14
739.25,-0.191478679
739.5,-0.270764376
739.75,-0.191440008
740,-6.686E-14
740.25,0.191401477
740.5,0.270655391
740.75,0.191363083
741,-2.25409E-14
741.25,-0.191324826
741.5,-0.270547184
741.75,-0.191286705
742,-1.11357E-14
742.25,0.191248721
742.5,0.270439749
742.75,0.191210873
743,4.47856E-14
743.25,-0.19117316
743.5,-0.27033308
743.75,-0.191135582
744,-7.84091E-14
744.25,0.191098138
744.5,0.270227173
744.75,0.191060828
745,-1.08548E-14
745.25,-0.191023651
745.5,-0.270122021
745.75,-0.190986607
746,-2.27644E-14
746.25,0.190949696
746.5,0.270017619
746.75,0.190912916
747,5.63575E-14
747.25,-0.190876268
747.5,-0.269913962
747.75,-0.190839751
748,3.27941E-14
748.25,0.190803364
748.5,0.269811045
748.75,0.190767107
749,7.94652E-16
749.25,-0.19073098
749.5,-0.269708861
749.75,-0.190694982
750,-3.4358E-14
750.25,0.190659112
750.5,0.269607407
750.75,0.190623371
751,6.78962E-14
751.25,-0.190587758
751.5,-0.269506677
751.75,-0.190552272
752,2.11252E-14
752.25,0.190516912
752.5,0.269406665
752.75,0.190481679
753,1.24088E-14
753.25,-0.190446572
753.5,-0.269307367
753.75,-0.19041159
754,-4.59182E-14
754.25,0.190376734
754.5,0.269208777
754.75,0.190342001
755,7.9403E-14
755.25,-0.190307394
755.5,-0.269110891
755.75,-0.190272909
756,9.49156E-15
756.25,0.190238548
756.5,0.269013703
756.75,0.19020431
757,2.39893E-14
757.25,-0.190170194
757.5,-0.268917208
757.75,-0.1901362
758,-5.74462E-14
758.25,0.190102327
758.5,0.268821402
758.75,0.190068576
759,-3.13448E-14
759.25,-0.190034945
759.5,-0.26872628
759.75,-0.190001434
760,-2.1081E-15
760.25,0.189968043
760.5,0.268631836
760.75,0.189934772
761,3.55374E-14
761.25,-0.189901619
761.5,-0.268538065
761.75,-0.189868585
762,-6.89435E-14
762.25,0.189835669
762.5,0.268444964
762.75,0.18980287
763,-1.9727E-14
763.25,-0.189770189
763.5,-0.268352527
763.75,-0.189737624
764,-1.36753E-14
764.25,0.189705176
764.5,0.26826075
764.75,0.189672844
765,4.70547E-14
765.25,-0.189640627
765.5,-0.268169627
765.75,-0.189608525
766,-8.04115E-14
766.25,0.189576539
766.5,0.268079155
766.75,0.189544666
767,-8.14183E-15
767.25,-0.189512907
767.5,-0.267989327
767.75,-0.189481262
768,-2.52113E-14
768.25,0.18944973
768.5,0.267900141
768.75,0.189418311
769,5.85423E-14
769.25,-0.189387004
769.5,-0.267811591
769.75,-0.189355809
770,2.99152E-14
770.25,0.189324725
770.5,0.267723673
770.75,0.189293752
771,3.41199E-15
771.25,-0.18926289
771.5,-0.267636382
771.75,-0.189232139
772,-3.67175E-14
772.25,0.189201497
772.5,0.267549714
772.75,0.189170964
773,7.00015E-14
773.25,-0.189140541
773.5,-0.267463664
773.75,-0.189110227
774,1.83446E-14
774.25,0.189080021
774.5,0.267378228
774.75,0.189049923
775,1.49358E-14
775.25,-0.189019932
775.5,-0.267293402
775.75,-0.188990048
776,-4.81952E-14
776.25,0.188960272
776.5,0.26720918
776.75,0.188930602
777,8.14337E-14
777.25,-0.188901037
777.5,-0.26712556
777.75,-0.188871579
778,6.80416E-15
778.25,0.188842226
778.5,0.267042536
778.75,0.188812977
779,2.64309E-14
779.25,-0.188783833
779.5,-0.266960105
779.75,-0.188754794
780,-5.96455E-14
780.25,0.188725858
780.5,0.266878261
780.75,0.188697025
781,-2.85037E-14
781.25,-0.188668296
781.5,-0.266797002
781.75,-0.188639669
782,-4.70743E-15
782.25,0.188611144
782.5,0.266716322
782.75,0.188582722
783,3.78985E-14
783.25,-0.188554401
783.5,-0.266636218
783.75,-0.188526181
784,-7.10698E-14
784.25,0.188498062
784.5,0.266556686
784.75,0.188470043
785,-1.69766E-14
785.25,-0.188442125
785.5,-0.26647772
785.75,-0.188414306
786,-1.61913E-14
786.25,0.188386587
786.5,0.266399319
786.75,0.188358967
787,4.93398E-14
787.25,-0.188331446
787.5,-0.266321476
787.75,-0.188304023
788,-8.2469E-14
788.25,0.188276697
788.5,0.266244189
788.75,0.18824947
789,-5.47727E-15
789.25,-0.18822234
789.5,-0.266167453
789.75,-0.188195307
790,-2.76487E-14
790.25,0.18816837
790.5,0.266091265
790.75,0.18814153
791,6.07559E-14
791.25,-0.188114786
791.5,-0.266015621
791.75,-0.188088137
792,2.71085E-14
792.25,0.188061583
792.5,0.265940516
792.75,0.188035124
793,5.99539E-15
793.25,-0.18800876
793.5,-0.265865946
793.75,-0.18798249
794,-3.90808E-14
794.25,0.187956314
794.5,0.265791909
794.75,0.187930232
795,7.21478E-14
795.25,-0.187904243
795.5,-0.2657184
795.75,-0.187878346
796,1.56215E-14
796.25,0.187852542
796.5,0.265645416
796.75,0.187826831
797,1.74425E-14
797.25,-0.187801211
797.5,-0.265572952
797.75,-0.187775683
798,-5.04885E-14
798.25,0.187750246
798.5,0.265501005
798.75,0.1877249
799,8.35167E-14
799.25,-0.187699644
799.5,-0.265429572
799.75,-0.187674479
800,4.16004E-15
800.25,0.187649403
800.5,0.265358648
800.75,0.187624418
801,2.88652E-14
801.25,-0.187599521
801.5,-0.26528823
801.75,-0.187574714
802,-6.1873E-14
802.25,0.187549995
802.5,0.265218315
802.75,0.187525364
803,-2.57281E-14
803.25,-0.187500822
803.5,-0.265148898
803.75,-0.187476367
804,-7.27677E-15
804.25,0.187452
804.5,0.265079976
804.75,0.18742772
805,4.02645E-14
805.25,-0.187403526
805.5,-0.265011547
805.75,-0.187379419
806,-7.32352E-14
806.25,0.187355398
806.5,0.264943605
806.75,0.187331463
807,-1.42779E-14
807.25,-0.187307614
807.5,-0.264876148
807.75,-0.187283849
808,-1.869E-14
808.25,0.18726017
808.5,0.264809173
808.75,0.187236575
809,5.16413E-14
809.25,-0.187213065
809.5,-0.264742675
809.75,-0.187189638
810,-8.45761E-14
810.25,0.187166296
810.5,0.264676652
810.75,0.187143036
811,-2.85143E-15
811.25,-0.18711986
811.5,-0.2646111
811.75,-0.187096767
812,-3.00807E-14
812.25,0.187073756
812.5,0.264546015
812.75,0.187050827
813,6.29967E-14
813.25,-0.187027981
813.5,-0.264481395
813.75,-0.187005216
814,2.43609E-14
814.25,0.186982532
814.5,0.264417236
814.75,0.186959929
815,8.55235E-15
815.25,-0.186937408
815.5,-0.264353535
815.75,-0.186914966
816,-4.14498E-14
816.25,0.186892605
816.5,0.264290288
816.75,0.186870324
817,7.43315E-14
817.25,-0.186848122
817.5,-0.264227492
817.75,-0.186826
818,1.29448E-14
818.25,0.186803957
818.5,0.264165144
818.75,0.186781992
819,1.99344E-14
819.25,-0.186760106
819.5,-0.264103241
819.75,-0.186738299
820,-5.27982E-14
820.25,0.186716569
820.5,0.26404178
820.75,0.186694917
821,8.56467E-14
821.25,-0.186673342
821.5,-0.263980757
821.75,-0.186651844
822,1.5505E-15
822.25,0.186630423
822.5,0.26392017
822.75,0.186609079
823,3.12956E-14
823.25,-0.186587811
823.5,-0.263860015
823.75,-0.186566619
824,-6.41267E-14
824.25,0.186545503
824.5,0.263800289
824.75,0.186524462
825,-2.30058E-14
825.25,-0.186503496
825.5,-0.263740989
825.75,-0.186482606
826,-9.82284E-15
826.25,0.18646179
826.5,0.263682112
826.75,0.186441048
827,4.26369E-14
827.25,-0.18642038
827.5,-0.263623655
827.75,-0.186399787
828,-7.54364E-14
828.25,0.186379267
828.5,0.263565616
828.75,0.18635882
829,-1.1621E-14
829.25,-0.186338446
829.5,-0.26350799
829.75,-0.186318145
830,-2.11761E-14
830.25,0.186297917
830.5,0.263450776
830.75,0.186277761
831,5.3959E-14
831.25,-0.186257677
831.5,-0.263393969
831.75,-0.186237665
832,3.30369E-14
832.25,0.186217724
832.5,0.263337568
832.75,0.186197854
833,-2.56419E-16
833.25,-0.186178056
833.5,-0.26328157
833.75,-0.186158328
834,-3.25102E-14
834.25,0.186138671
834.5,0.263225971
834.75,0.186119084
835,6.5263E-14
835.25,-0.186099567
835.5,-0.263170768
835.75,-0.18608012
836,2.16616E-14
836.25,0.186060742
836.5,0.26311596
836.75,0.186041434
837,1.10889E-14
837.25,-0.186022194
837.5,-0.263061542
837.75,-0.186003023
838,-4.38258E-14
838.25,0.185983921
838.5,0.263007513
838.75,0.185964887
839,7.65494E-14
839.25,-0.185945921
839.5,-0.262953869
839.75,-0.185927023
840,1.03057E-14
840.25,0.185908193
840.5,0.262900608
840.75,0.185889429
841,2.24156E-14
841.25,-0.185870733
841.5,-0.262847727
841.75,-0.185852103
842,-5.51239E-14
842.25,0.185833541
842.5,0.262795223
842.75,0.185815044
843,-3.16744E-14
843.25,-0.185796614
843.5,-0.262743093
843.75,-0.185778249
844,-1.03157E-15
844.25,0.18575995
844.5,0.262691336
844.75,0.185741716
845,3.37247E-14
845.25,-0.185723548
845.5,-0.262639948
845.75,-0.185705445
846,-6.64051E-14
846.25,0.185687406
846.5,0.262588926
846.75,0.185669431
847,-2.03272E-14
847.25,-0.185651521
847.5,-0.262538269
847.75,-0.185633675
848,-1.2351E-14
848.25,0.185615893
848.5,0.262487973
848.75,0.185598174
849,4.50168E-14
849.25,-0.185580519
849.5,-0.262438036
849.75,-0.185562926
850,-7.76702E-14
850.25,0.185545397
850.5,0.262388455
850.75,0.18552793
851,-8.99795E-15
851.25,-0.185510526
851.5,-0.262339227
851.75,-0.185493183
852,-2.36534E-14
852.25,0.185475903
852.5,0.262290351
852.75,0.185458685
853,5.62926E-14
853.25,-0.185441528
853.5,-0.262241824
853.75,-0.185424432
854,3.0323E-14
854.25,0.185407397
854.5,0.262193643
854.75,0.185390424
855,2.31415E-15
855.25,-0.185373511
855.5,-0.262145806
855.75,-0.185356658
856,-3.49394E-14
856.25,0.185339866
856.5,0.26209831
856.75,0.185323133
857,6.75529E-14
857.25,-0.185306461
857.5,-0.262051152
857.75,-0.185289848
858,1.90017E-14
858.25,0.185273294
858.5,0.262004332
858.75,0.1852568
859,1.36098E-14
859.25,-0.185240364
859.5,-0.261957845
859.75,-0.185223987
860,-4.62097E-14
860.25,0.185207669
860.5,0.26191169
860.75,0.185191409
861,7.87983E-14
861.25,-0.185175207
861.5,-0.261865864
861.75,-0.185159063
862,7.69696E-15
862.25,0.185142977
862.5,0.261820365
862.75,0.185126948
863,2.48897E-14
863.25,-0.185110977
863.5,-0.261775191
863.75,-0.185095063
864,-5.74651E-14
864.25,0.185079205
864.5,0.261730339
864.75,0.185063404
865,-2.89816E-14
865.25,-0.18504766
865.5,-0.261685807
865.75,-0.185031972
866,-3.59194E-15
866.25,0.18501634
866.5,0.261641593
866.75,0.185000763
867,3.61545E-14
867.25,-0.184985243
867.5,-0.261597694
867.75,-0.184969778
868,-6.87061E-14
868.25,0.184954368
868.5,0.261554108
868.75,0.184939013
869,-1.76842E-14
869.25,-0.184923713
869.5,-0.261510834
869.75,-0.184908468
870,-1.48656E-14
870.25,0.184893277
870.5,0.261467868
870.75,0.184878141
871,4.74048E-14
871.25,-0.184863059
871.5,-0.261425208
871.75,-0.18484803
872,-7.99334E-14
872.25,0.184833055
872.5,0.261382853
872.75,0.184818134
873,-6.40204E-15
873.25,-0.184803266
873.5,-0.261340801
873.75,-0.184788451
874,-2.61248E-14
874.25,0.18477369
874.5,0.261299048
874.75,0.184758981
875,5.86413E-14
875.25,-0.184744324
875.5,-0.261257593
875.75,-0.18472972
876,2.76493E-14
876.25,0.184715168
876.5,0.261216434
876.75,0.184700668
877,4.86547E-15
877.25,-0.18468622
877.5,-0.261175568
877.75,-0.184671823
878,-3.73701E-14
878.25,0.184657478
878.5,0.261134994
878.75,0.184643185
879,6.98646E-14
879.25,-0.184628942
879.5,-0.26109471
879.75,-0.18461475
880,2.42026E-14
880.25,0.27270759
880.5,0.385433962
880.75,0.27237864
881,2.3772E-14
881.25,-0.272050866
881.5,-0.384506875
881.75,-0.271724263
882,-7.15162E-14
882.25,0.271398828
882.5,0.383586403
882.75,0.271074555
883,1.19032E-13
883.25,-0.270751441
883.5,-0.382672497
883.75,-0.270429482
884,7.4894E-15
884.25,0.270108674
884.5,0.381765112
884.75,0.269789012
885,3.99895E-14
885.25,-0.269470492
885.5,-0.380864201
885.75,-0.26915311
886,-8.72448E-14
886.25,0.268836863
886.5,0.379969717
886.75,0.268521746
887,-3.8309E-14
887.25,-0.268207755
887.5,-0.379081615
887.75,-0.267894886
888,-8.90866E-15
888.25,0.267583135
888.5,0.378199848
888.75,0.267272498
889,5.5907E-14
889.25,-0.266962971
889.5,-0.377324373
889.75,-0.266654551
890,-1.02688E-13
890.25,0.266347232
890.5,0.376455144
890.75,0.266041012
891,-2.17404E-14
891.25,-0.265735886
891.5,-0.375592116
891.75,-0.26543185
892,-2.50049E-14
892.25,0.265128901
892.5,0.374735245
892.75,0.264827035
893,7.15373E-14
893.25,-0.264526247
893.5,-0.373884488
893.75,-0.264226535
894,-1.17859E-13
894.25,0.263927893
894.5,0.3730398
894.75,0.263630318
895,-5.47535E-15
895.25,-0.263333807
895.5,-0.372201139
895.75,-0.263038356
896,-4.0812E-14
896.25,0.26274396
896.5,0.371368461
896.75,0.262450617
897,8.68926E-14
897.25,-0.262158321
897.5,-0.370541724
897.75,-0.26186707
898,3.5547E-14
898.25,0.261576861
898.5,0.369720885
898.75,0.261287688
899,1.0499E-14
899.25,-0.260999548
899.5,-0.368905902
899.75,-0.260712438
900,-5.63422E-14
900.25,0.260426355
900.5,0.368096734
900.75,0.260141293
901,1.01985E-13
901.25,-0.259857251
901.5,-0.367293338
901.75,-0.259574223
902,1.94147E-14
902.25,0.259292207
902.5,0.366495675
902.75,0.259011198
903,2.61948E-14
903.25,-0.258731194
903.5,-0.365703702
903.75,-0.258452191
904,-7.16075E-14
904.25,0.258174184
904.5,0.364917379
904.75,0.257897171
905,1.16826E-13
905.25,-0.257621148
905.5,-0.364136667
905.75,-0.257346111
906,3.56248E-15
906.25,0.257072057
906.5,0.363361524
906.75,0.256798983
907,4.16238E-14
907.25,-0.256526884
907.5,-0.362591912
907.75,-0.256255758
908,-8.66191E-14
908.25,0.255985601
908.5,0.36182779
908.75,0.255716409
909,-3.29419E-14
909.25,-0.255448179
909.5,-0.36106912
909.75,-0.255180907
910,-1.20214E-14
910.25,0.254914591
910.5,0.360315863
910.75,0.254649227
911,5.67974E-14
911.25,-0.25438481
911.5,-0.35956798
911.75,-0.254121339
912,-1.01388E-13
912.25,0.253858809
912.5,0.358825432
912.75,0.253597218
913,-1.72117E-14
913.25,-0.253336561
913.5,-0.358088182
913.75,-0.253076836
914,-2.73483E-14
914.25,0.252818038
914.5,0.357356192
914.75,0.252560166
915,7.17265E-14
915.25,-0.252303215
915.5,-0.356629424
915.75,-0.252047183
916,-1.15925E-13
916.25,0.251792065
916.5,0.355907842
916.75,0.251537859
917,-1.73986E-15
917.25,-0.251284562
917.5,-0.355191407
917.75,-0.251032169
918,-4.24291E-14
918.25,0.250780679
918.5,0.354480084
918.75,0.250530087
919,8.64215E-14
919.25,-0.250280391
919.5,-0.353773836
919.75,-0.250031588
920,3.04786E-14
920.25,0.249783673
920.5,0.353072626
920.75,0.249536644
921,1.34843E-14
921.25,-0.249290498
921.5,-0.352376419
921.75,-0.249045232
922,-5.72741E-14
922.25,0.248800842
922.5,0.351685179
922.75,0.248557326
923,1.00893E-13
923.25,-0.248314679
923.5,-0.350998871
923.75,-0.2480729
924,1.51188E-14
924.25,0.247831985
924.5,0.350317459
924.75,0.247591931
925,2.84714E-14
925.25,-0.247352735
925.5,-0.349640908
925.75,-0.247114393
926,-7.18936E-14
926.25,0.246876903
926.5,0.348969185
926.75,0.246640262
927,1.1515E-13
927.25,-0.246404467
927.5,-0.348302254
927.75,-0.246169514
928,-2.41453E-18
928.25,0.245935401
928.5,0.347640081
928.75,0.245702124
929,4.32313E-14
929.25,-0.245469682
929.5,-0.346982632
929.75,-0.245238069
930,-8.62971E-14
930.25,0.245007285
930.5,0.346329873
930.75,0.244777325
931,-2.81434E-14
931.25,-0.244548187
931.5,-0.345681772
931.75,-0.244319868
932,-1.48952E-14
932.25,0.244092365
932.5,0.345038295
932.75,0.243865674
933,5.77738E-14
933.25,-0.243639794
933.5,-0.344399408
933.75,-0.243414721
934,-1.00494E-13
934.25,0.243190453
934.5,0.34376508
934.75,0.242966985
935,-1.3125E-14
935.25,-0.242744317
935.5,-0.343135277
935.75,-0.242522444
936,-2.95692E-14
936.25,0.242301364
936.5,0.342509967
936.75,0.242081074
937,7.21081E-14
937.25,-0.241861571
937.5,-0.341889119
937.75,-0.241642853
938,-1.14493E-13
938.25,0.241424916
938.5,0.3412727
938.75,0.241207758
939,1.67323E-15
939.25,-0.240991377
939.5,-0.340660678
939.75,-0.240775768
940,-4.40335E-14
940.25,0.24056093
940.5,0.340053024
940.75,0.24034686
941,8.62431E-14
941.25,-0.240133554
941.5,-0.339449704
941.75,-0.239921011
942,2.59238E-14
942.25,0.239709228
942.5,0.338850689
942.75,0.239498201
943,1.62607E-14
943.25,-0.239287928
943.5,-0.338255947
943.75,-0.239078407
944,-5.82973E-14
944.25,0.238869635
944.5,0.337665449
944.75,0.238661609
945,1.00188E-13
945.25,-0.238454326
945.5,-0.337079163
945.75,-0.238247784
946,1.12201E-14
946.25,0.238041979
946.5,0.336497061
946.75,0.237836911
947,3.06462E-14
947.25,-0.237632575
947.5,-0.335919111
947.75,-0.23742897
948,-7.23689E-14
948.25,0.237226092
948.5,0.335345284
948.75,0.237023939
949,1.1395E-13
949.25,-0.236822508
949.5,-0.334775552
949.75,-0.236621797
950,-3.2806E-15
950.25,0.236421804
950.5,0.334209884
950.75,0.236222525
951,4.48383E-14
951.25,-0.236023959
951.5,-0.333648252
951.75,-0.235826102
952,-8.62568E-14
952.25,0.235628952
952.5,0.333090627
952.75,0.235432506
953,-2.38085E-14
953.25,-0.235236763
953.5,-0.33253698
953.75,-0.235041719
954,-1.75867E-14
954.25,0.234847372
954.5,0.331987283
954.75,0.23465372
955,5.88453E-14
955.25,-0.234460759
955.5,-0.331441508
955.75,-0.234268489
956,-9.99688E-14
956.25,0.234076905
956.5,0.330899627
956.75,0.233886006
957,-9.39471E-15
957.25,-0.233695789
957.5,-0.330361612
957.75,-0.233506252
958,-3.17065E-14
958.25,0.233317392
958.5,0.329827435
958.75,0.233129208
959,7.26751E-14
959.25,-0.232941695
959.5,-0.329297069
959.75,-0.232754853
960,-1.13513E-13
960.25,0.232568678
960.5,0.328770487
960.75,0.232383169
961,4.83173E-15
961.25,-0.232198323
961.5,-0.328247662
961.75,-0.232014137
962,-4.56479E-14
962.25,0.23183061
962.5,0.327728567
