Deformation[in],Force[kip]
-0.0015352713138939,0.490714783179911
-0.0014719925396874,0.485973378156352
-0.0015332688500474,0.489541451738118
-0.0014927424822739,0.488809779858122
-0.0014589307634948,0.485509545056221
-0.0014374311681099,0.486797750794379
-0.001497766903398,0.491237507880615
-0.0014723325618011,0.490938713963077
-0.0014221715657443,0.4925519486468
-0.0014751963959053,0.494467489887797
-0.0013885507692388,0.492200574903215
-0.0014177756269433,0.494296029160686
-0.0013969232766856,0.502069336241319
-0.0013651419511178,0.497778317493901
-0.0013595027975118,0.501349903715403
-0.0013292302305564,0.498739518426642
-0.0013018213544777,0.499037159759266
-0.0012901053439888,0.50259475030682
-0.0012539793550693,0.499369762834262
-0.001226184051163,0.509388854176065
-0.0012486194951118,0.506594933461101
-0.0011770938956004,0.507404596920234
-0.0011726841353444,0.509750765838858
-0.0011358410062719,0.502768845513732
-0.0011512544349855,0.507373092932602
-0.0010582152754068,0.507336813950329
-0.0010925065915102,0.512879320373665
-0.0009593553497368,0.5116550556557
-0.0009862240432536,0.511514934261234
-0.0009348522734234,0.514445683270911
-0.0009235973122958,0.510599726955036
-0.000846143812514,0.518596964818834
-0.0008124206083373,0.513697765432137
-0.0007714005353297,0.515333393194177
-0.0007267156999703,0.516965069236514
-0.0006852113031305,0.516062485479366
-0.0006715115199853,0.522557521006094
-0.0006132153444694,0.518922323074374
-0.0005252286786072,0.517258100229484
-0.0005116965790718,0.526073453841779
-0.0004481757145629,0.52326883055262
-0.0003575207559574,0.525104294584637
-0.0003573531439614,0.530597459396682
-0.0002839043749348,0.540709910116466
-0.0001701666019292,0.541800035904514
-0.0001251418160698,0.550723183648706
-3.31550849766897e-06,0.558503461123814
-1.18417664825255e-05,0.575143000207916
0.0001041637747185,0.596642001941702
0.0001360848545312,0.611745145336304
0.0002237642168144,0.634669455527941
0.0002710381580065,0.659540646293219
0.0003483891426966,0.68595948417215
0.0004465272733194,0.716966652821148
0.0005215313319963,0.745714425729999
0.0006178813387445,0.77219764370909
0.0006335462033556,0.79831840117543
0.0007370625986712,0.822474769754445
0.0008407142007582,0.850576381606872
0.0010028714485976,0.878055268296112
0.0009795139059259,0.908744597934004
0.0011063786773524,0.934958769663322
0.0011950358628124,0.959033085173505
0.001299674517299,0.972856639774302
0.0013791258260332,0.958454048467035
0.0015389824819597,0.959549662754671
0.001591383413078,0.971418872422388
0.0017067092032204,1.00052526389428
0.0018090010033077,1.02734843953781
0.0019494955912397,1.06152708278839
0.0020283135479154,1.10534342154445
0.0021557556694432,1.14897710303423
0.0022102333994868,1.20630217605475
0.0022958638295476,1.25659648110381
0.0024314829529681,1.31325898245414
0.002481024490035,1.3735112918446
0.0026182132437605,1.42724370280519
0.0027375154593211,1.49057045012453
0.0028670951082393,1.54863603150938
0.0028920825799985,1.61745040025617
0.0030521072417967,1.67988537616255
0.0031058957610521,1.73939882373855
0.0032916618442331,1.81086907743568
0.0033799186371831,1.87277968209148
0.0034787553599962,1.9375286094239
0.0035966699874197,1.9972974917707
0.0037265661691396,2.06671866903188
0.0038261244721586,2.136991880969
0.0039361650238774,2.20101983899562
0.0040088360854167,2.26734725880937
0.0041552400972701,2.33398905987949
0.004256348981335,2.40053887369653
0.0043554091390669,2.47312581751972
0.0044813006795488,2.53587671146234
0.0046119187279296,2.60514179579525
0.0047170465759837,2.67275857393208
0.00478843689711,2.73969675397992
0.004920265504423,2.80659783177055
0.0050547303573235,2.87157398298588
0.0051539898877523,2.94055673890002
0.0053122035808875,3.00165581400682
0.0054003675624097,3.07872730107288
0.0055379610770844,3.14616405642324
0.0056557450810168,3.21065019439541
0.0057451425378731,3.27605357041863
0.0058810035725615,3.35172658778982
0.0059742761929849,3.41569702634076
0.0061218440716015,3.48052125588752
