Deformation[in],Force[kip]
-3.8433024989860547,-51.19722382880275
-3.851511558980439,-54.54525737420474
-3.851511558980439,-56.523640832851356
-3.859720618974823,-58.502024291497975
-3.859720618974823,-60.93695777906302
-3.859720618974823,-63.3718912666281
-3.859720618974823,-65.80682475419317
-3.859720618974823,-68.24175824175822
-3.8433024989860547,-71.58979178716021
-3.8350934389916707,-45.71862348178135
-3.8350934389916707,-48.153556969346425
-3.818675319002902,-40.39220647773277
-3.826884378997286,-43.2836899942163
-3.799520845682672,-33.13813379602851
-3.8104662590085177,-35.978889531521105
-3.8104662590085177,-38.41382301908615
-3.794048139019749,-74.22763639868901
-3.7831027256939036,-29.282822440717155
-3.769420959036596,-24.71732215153267
-3.7530028390478276,-18.934355118565634
-3.7530028390478276,-21.36928860613071
-3.744793779053443,-76.56111432427221
-3.736584719059059,-16.19505494505492
-3.717430245738829,-10.614999036051643
-3.7283756590646746,-13.455754771544235
-3.7010121257500606,-6.962598804704044
-3.6955394190871376,-79.09750337381914
-3.687330359092753,-2.8029207634470765
-3.668175885772523,3.0815018315018676
-3.6791212990983686,0.5451127819549129
-3.6517577657837546,6.328079814921921
-3.6380759991264475,-81.32952573742045
-3.6462850591208316,9.67611336032391
-3.6216578791376786,14.241613649508395
-3.629866939132063,11.806680161943348
-3.602503405817449,17.386736070946597
-3.580612579165757,-83.76445922498553
-3.567478083174742,22.824754193175266
-3.5395672791938355,26.872831116252172
-3.523149159205067,-86.04720936957779
-3.514940099210683,29.612131289762885
-3.49031291922753,32.35143146327357
-3.465685739244377,35.44582610372086
-3.457476679249993,-88.63432620011565
-3.4164313792780714,39.4025930210141
-3.408222319283687,-90.00397628687102
-3.3671770193117654,42.44625988047042
-3.378122432637611,-92.9969153653364
-3.3425498393286124,-95.25430161943319
-3.31792265934546,45.48992673992676
-3.2768773593735383,-96.92831839213414
-3.268668299379154,48.0263157894737
-3.2112048794184638,50.7656159629844
-3.2128466914173406,-98.3131868131868
-3.2112048794184638,-74.93782533256217
-3.2112048794184638,-77.32203103913628
-3.219413939412848,-79.80769230769229
-3.219413939412848,-82.24262579525737
-3.219413939412848,-84.67755928282241
-3.219413939412848,-87.11249277038749
-3.219413939412848,-89.54742625795257
-3.219413939412848,-91.98235974551764
-3.219413939412848,-94.41729323308272
-3.1947867594296953,-101.5699103528051
-3.1865776994353108,-62.56024677077309
-3.1947867594296953,-65.1980913823019
-3.1947867594296953,-67.63302486986697
-3.2029958194240793,-70.06795835743202
-3.2029958194240793,-72.5028918449971
-3.1783686394409263,-57.8932909196067
-3.1783686394409263,-60.328224407171774
-3.1455323994633893,53.20054945054946
-3.1619505194521578,-52.56687391555812
-3.1701595794465423,-55.45835743204162
-3.1455323994633893,-99.79443801812221
-3.137323339469005,-42.52277327935221
-3.1455323994633893,-46.02299016772699
-3.1455323994633893,-48.001373626373606
-3.1537414594577737,-50.5884904569115
-3.12418884347799,-101.66122035858876
-3.1291142794746207,-39.02255639097743
-3.112696159485852,-33.84832272990167
-3.1209052194802362,-36.58762290341235
-3.0798599195083147,55.635482938114535
-3.088068979502699,-26.23915558126083
-3.0962780394970837,-29.130639097744336
-3.1044870994914677,-31.71775592828223
-3.0771235661768537,-21.57219973009444
-3.088068979502699,-24.412955465587032
-3.059923630950524,-101.18582858244514
-3.038814619536393,-9.19462116830536
-3.0470236795307777,-12.238288027761712
-3.049760032862239,-15.180499325236156
-3.0141874395532406,57.99432475419319
-3.030605559542009,-6.759687680740285
-3.011451086221779,-3.0058318874108068
-2.997769319564472,-99.54079911316751
-2.997769319564472,-101.72209369577791
-2.9895602595700876,6.099804800462721
-3.005978379558856,2.98004626951996
-3.005978379558856,0.5451127819549129
-2.981351199575703,-105.2223105841527
-2.978614846244242,12.111046847888957
-2.981351199575703,9.067379988432634
-2.9485149595981657,59.59224985540777
-2.945778606266705,19.212936186620396
-2.95672401959255,16.067813765182194
-2.9320968396093976,-100.26366999228838
-2.9320968396093976,22.763880855986145
-2.9156787196206286,-105.37449392712551
