Time[s],Deformation[in]
0,0
16.451233842537476,0.13809523809523938
26.243634939286494,-0.17936507936508406
45.82843713278453,0.15132275132275197
60.517038777908965,-0.17936507936508406
100.24959873337684,0.6048630221954951
131.8952303890146,-0.003768824300742324
163.54086204465239,-0.6286851349172835
195.18649370028834,0.014551197834592244
226.8321253559261,0.6007919061654192
290.12338866720165,-0.6286851349172835
321.7690203228376,0.002337849744364462
380.5394791118797,1.252170470977454
448.3515469453887,0.014551197834592244
507.12200573442897,-1.2759925836992423
574.934073567938,0.002337849744364462
633.7045323569782,1.244028238917295
706.0374047127207,0.014551197834592244
769.3286680239944,-1.2800636997293182
832.6199313352699,0.014551197834592244
923.036021779948,1.9157623838797022
1022.4937212690929,0.014551197834592244
1112.909811713771,-1.9192289164511251
1216.8883157251512,0.014551197834592244
1302.7836016475958,1.8954068037293297
1406.762105658976,0.026764545924820027
1492.6573915814188,-1.9029444523308214
1601.1567001150343,0.014551197834592244
1736.7808357820504,2.567140948691737
1854.3217533601328,0.014551197834592244
1994.4666935493824,-2.5868919453834494
2112.0076111274648,0.014551197834592244
2252.152551316716,2.5386431364812054
2369.6934688947968,0.014551197834592244
2509.838409084048,-2.550251901112773
2622.8585221398953,0.014551197834592244
2776.565875895849,3.19002170129324
2943.835643218503,0.002337849744364462
3120.1470195856255,-3.197559349894732
3260.291959774877,0.002337849744364462
3409.478509008595,3.1818794692330883
3576.748276331249,0.03287121996993392
3744.018043653903,-3.2219860460751804
3906.7670064543254,0.014551197834592244
4087.5991873436815,3.829186918015047
4286.514586321973,0.014551197834592244
4476.388376255796,-3.8570801467669114
4675.303775234088,0.014551197834592244
4856.135956123444,3.837329150075192
5055.051355101736,0.014551197834592244
5104.780204846309,-1.5609707058045075
