Deformation[in],Force[kip]
-3.863594937477893,-95.49447456302099
-3.8722190438848143,-98.2982673793156
-3.87246240491217,-100.65935606672161
-3.872705765939526,-103.02044475412762
-3.8729491269668816,-105.38153344153363
-3.848263192754478,-108.48046234375397
-3.833013582377795,-73.74294503029324
-3.8450234490778037,-77.04846919266163
-3.8452668101051595,-79.40955788006764
-3.8455101711325153,-81.77064656747365
-3.8457231120314517,-83.83659916895388
-3.8542711681173243,-85.90255177043414
-3.85451452914468,-88.26364045784013
-3.854757890172036,-90.62472914524614
-3.8550012511993916,-92.98581783265212
-3.8244594422662384,-66.22681270871749
-3.8275318752366054,-69.07979487266641
-3.836019091065639,-70.55547530229515
-3.809918620881729,-59.93057620896815
-3.8185579373528604,-62.88193706822565
-3.7838181506978192,-49.305677115641174
-3.79245746716895,-52.25703797489868
-3.7926856181320963,-54.4705586193418
-3.801279304410598,-56.97921534971067
-3.7816050863553023,-108.70181440819829
-3.7666611982692353,-44.58349974082918
-3.783635629927302,-47.53486060008666
-3.7551826698122865,-41.04186670972018
-3.737954737084057,-35.631038467748084
-3.7492608848132956,-37.50023367861118
-3.723282095143063,-28.055878928987198
-3.7208079246982795,-31.007239788244675
-3.732103932384711,-32.77805630379919
-3.7149165598277074,-108.62803038671683
-3.706125142714479,-23.333701554175207
-3.7063532936776253,-25.54722219861833
-3.6861492583856905,-18.218009398128856
-3.6891963412490414,-20.825044823806337
-3.6688503453578156,-12.118530288996709
-3.671932918370989,-15.069891148254214
-3.651804933400103,-8.478518562579126
-3.648205218203798,-108.33289430079111
-3.6345364405006473,-2.674175539372726
-3.6375885933854013,-5.330400312704455
-3.6172172473871598,3.622060960376615
-3.6203099604431395,0.572321405810527
-3.600121135215414,7.753966163337111
-3.582822222187539,13.853445272469258
-3.59417907013081,11.492356585063277
-3.581524296708308,-108.33289430079111
-3.565786950272633,17.39507830357826
-3.5514844198940763,21.379415463575896
-3.525999957310661,26.027808816906443
-3.5428907336155744,23.88807219394475
-3.5173986660000542,28.610249568756757
-3.514797745020189,-107.89019017190247
-3.5003938142135675,31.856746513939996
-3.48055989048407,35.59513693566616
-3.4495465695604146,39.972988876898114
-3.458170675967336,37.1691960606035
-3.4481016134604894,-107.74262212893962
-3.4242066025869913,43.21948582208135
-3.3988818456777783,46.31841472430173
-3.3735722988327748,49.26977558355922
-3.38140548190079,-107.59505408597676
-3.3482931721161906,51.92600035689098
-3.328601208985984,54.28708904429698
-3.3146561151163563,-106.9309978926438
-3.2977653388114425,56.94331381762872
-3.2641815170363415,59.304402505034716
-3.2479675885887613,-106.85721387116234
-3.2306281153896603,61.370355106514964
-3.2276334227474766,-98.26547448087939
-3.214033935336836,-101.10206019561025
-3.188709178427623,63.73144379392096
-3.203097899170035,-75.86792484895864
-3.2117676357695855,-79.11442179414189
-3.2120109967969412,-81.47551048154787
-3.212254357824297,-83.83659916895388
-3.212482508787443,-86.050119813397
-3.2209849346806863,-87.67336828598863
-3.221228295708042,-90.03445697339464
-3.221471656735398,-92.39554566080062
-3.2217150177627536,-94.75663434820663
-3.19123404908644,-68.5879013961235
-3.1943064820568066,-71.4408835600724
-3.20279369788584,-72.91656398970113
-3.1752499616091394,-102.20062229322275
-3.1812714570290614,-106.70964582819948
-3.1767236478303498,-62.586800982299906
-3.1853325441730616,-65.24302575563166
-3.1384247061502304,66.38766856725272
-3.1507448581601176,-53.14244623267592
-3.1566260829878834,-56.290564482550565
-3.167932230717122,-58.15975969341366
-3.1681755917444776,-60.52084838081964
-3.1419534410468892,-48.71540494378968
-3.142196802074245,-51.07649363119566
-3.124766068489886,-43.69809148305191
-3.1333749648325973,-46.35431625638367
-3.114071703343306,-101.67593591824362
-3.114552510373047,-106.3407257207923
-3.0798431438464258,68.67497323317727
-3.0990002197185906,-36.31968933490819
-3.1076395361897213,-39.27105019416567
-3.1161571721471746,-41.04186670972018
-3.087379730662351,-31.400754569479034
-3.0986960184343957,-33.368328475650685
-3.070182218062541,-26.285062413432684
-3.0814782257489726,-28.055878928987198
-3.043793770662927,-18.257360876252278
-3.055773217234516,-21.267748952694944
-3.055986158133452,-23.333701554175207
-3.0473113515124983,-100.90530280499306
-3.047833563717033,-105.97180561338513
-3.012949281452,70.74092583465752
-3.035584392006791,-14.08610419516836
-3.0128960462272656,-9.60987355862784
-2.995586993156584,-3.412015754187081
-3.004241519691925,-6.510944656407474
-3.0131850374472506,-12.413666374922457
-2.984133814806652,-0.11632946134955091
-2.980600009888589,-100.61016671906731
-2.981152642221543,-105.97180561338513
-2.946070629121783,72.65931039317489
-2.966834901778777,5.9831496477825965
-2.978232309893273,3.2285461791422847
-2.9495765489221277,11.689113975680442
-2.9526033516998655,9.278835940620155
-2.9325514170500284,15.132368311480832
-2.9097135056391075,21.059684703822995
-2.9266397720938433,18.57562264728125
-2.913929228435906,-100.70854541437592
-2.9144489056297385,-105.75045354894081
-2.8792223969199853,74.28255886576652
-2.901056444093065,24.1832082798705
-2.8812833606204054,27.33132652974517
-2.8586736001726303,31.045122277644182
-2.8500114686051843,34.21783520134599
-2.847243236919012,-100.65935606672161
-2.8477071438774093,-105.16018137708932
-2.812412189878713,75.53688723095095
-2.807803540423163,39.38271670504662
-2.8247931821454397,36.28378780282624
-2.78246357344974,42.62921365022986
-2.776937974408974,-100.1534084908489
-2.7809958022535,-104.86504529116354
-2.745640007997965,76.4222954887282
-2.757169236668946,45.43300646652449
-2.723534714679812,48.2859886304734
-2.706631263321391,50.54869862257081
-2.717391297316622,-100.05502979554032
-2.714307275725905,-104.79126126968214
-2.6788678261172167,77.30770374650545
-2.6786041850042475,52.90978730997681
-2.6394737598139963,55.17249730207422
-2.647078791918865,-99.47881172301862
-2.6476111441662056,-104.64369322671922
-2.6120728291401534,78.41446406872701
-2.6058671229425805,57.75493805392453
-2.5803640702806865,-99.15088273865663
-2.580876987445981,-104.12720507634918
-2.5453386724199296,78.93095221909707
-2.5555750456330824,60.48494684873772
-2.569639285005687,-75.96630354426725
-2.5782684614340114,-78.81928570821614
-2.5785118224613672,-81.18037439562212
-2.578755183488723,-83.54146308302813
-2.578998544516079,-85.90255177043414
-2.5792419055434346,-88.26364045784013
-2.5794852665707904,-90.62472914524614
-2.5687334411816405,-94.13356927791898
-2.5578464152217366,-69.37493095859216
-2.5609289882349104,-72.32629181784964
-2.5694466241923637,-74.09710833340415
-2.5347296526336374,-60.74220044526396
-2.5433613640726636,-63.61977728304004
-2.5519246302227456,-65.83329792748316
-2.505366623676739,62.403331407255095
-2.523005228138631,-54.814884052921826
-2.526097941194611,-57.864623607487914
-2.5136675162192033,-98.99921558338929
-2.514173250854177,-103.90585301190487
-2.4786121207318104,79.3736563479857
-2.505990236309338,-51.47000841243002
-2.4965295763708815,-94.46149826228088
-2.4787109861491743,-42.886467246756126
-2.488782583666721,-46.255937561075086
-2.5000887313959597,-48.12513277193818
-2.4484657734681106,64.55782483451307
-2.4712910098255234,-38.28726324107984
-2.48268841794002,-41.04186670972018
-2.456983409425564,-34.25373673342793
-2.446792666405039,-97.11772303561261
-2.447036027432395,-99.47881172301862
-2.4474466991660577,-103.46314888301623
-2.4118779640115857,79.89014449835575
-2.4311567203974285,-26.285062413432684
-2.439811246932769,-29.383991315653077
-2.448374513082851,-31.5975119600962
-2.429848654875391,-94.46149826228088
-2.4196781919404797,-22.743429382323683
-2.3849181251998264,66.505723001623
-2.405375661561923,-18.759092222326075
-2.3795489725337893,-10.79041790233083
-2.388218709133339,-14.036914847514083
-2.396781975283422,-16.250435491957205
-2.380149770070074,-97.48664314301982
-2.38033229084059,-99.2574596585743
