Deformation[in],Force[kip]
-5.541076487,-130.2250289
-5.507082153,-115.5995595
-5.473087819,-99.64518649
-5.439093484,-81.03300613
-5.371104816,-61.74884474
-5.303116147,-42.46468335
-5.235127479,-23.18052196
-5.16713881,-5.225264228
-5.082152975,9.411498969
-4.997167139,24.04826217
-4.895184136,43.33995275
-4.793201133,58.64493238
-4.623229462,73.30051857
-4.385269122,85.31335586
-4.045325779,96.68432891
-3.671388102,103.4116684
-3.314447592,108.1418878
-2.889518414,112.2227137
-2.379603399,114.993459
-1.90368272,116.4277715
-1.529745042,119.1684
-1.053824363,119.9382606
-0.645892351,121.3575146
-0.23796034,121.447865
0.288951841,123.5579231
0.679886686,126.3023162
1.1898017,126.4152542
1.597733711,127.1700564
2.039660057,129.2612914
2.447592068,128.68719
2.957507082,129.4645798
3.467422096,130.9064215
3.535410765,112.3168287
3.535410765,97.6988885
3.467422096,85.72369721
3.399433428,73.0840541
3.382436261,49.16002372
3.280453258,29.86833313
3.229461756,16.56800279
3.144475921,0.602335934
3.076487252,-15.35956632
2.957507082,-33.99056968
2.855524079,-51.28890478
2.719546742,-65.27250995
2.447592068,-81.94403923
2.141643059,-93.97193491
2.141643059,-93.97193491
1.90368272,-100.0047057
1.66572238,-104.7085729
1.291784703,-110.7714606
0.781869688,-116.864465
0.339943343,-119.6201519
0.35694051,-119.6163873
-0.050991501,-122.364545
-0.424929178,-125.1051735
-0.883852691,-129.1935287
-1.172804533,-131.2508823
-1.495750708,-134.6446689
-1.852691218,-137.3815328
-2.175637394,-140.1108675
-2.498583569,-142.8402022
-2.821529745,-146.8984405
-3.195467422,-150.9679727
-3.637393768,-155.0525632
-4.028328612,-158.4614081
-4.33427762,-161.8514301
-4.521246459,-163.2217443
-4.504249292,-145.2777804
-4.504249292,-131.324292
-4.504249292,-118.6997073
-4.45325779,-100.0837623
-4.419263456,-83.46493746
-4.368271955,-71.49351077
-4.33427762,-55.53913772
-4.283286119,-37.58764458
-4.232294618,-22.95841059
-4.181303116,-6.335821106
-4.09631728,11.62320123
-4.011331445,30.91112722
-3.892351275,47.54877509
-3.739376771,66.18730765
-3.467422096,82.85883693
-3.161473088,93.55782896
-2.736543909,100.2964622
-2.362606232,105.0304462
-1.954674221,107.7786039
-1.495750708,109.8736036
-1.07082153,112.6255259
-0.577903683,113.3991511
-0.152974504,114.1577179
0.424929178,116.9435216
1.019830028,118.4041862
1.631728045,120.5330673
2.209631728,121.9899673
2.838526912,124.122613
3.229461756,124.8736506
3.467422096,125.5908068
3.535410765,115.6390878
3.552407932,101.6893641
3.501416431,89.71793738
3.433427762,76.41384243
3.399433428,68.43289131
3.365439093,59.78748835
3.365439093,45.83399998
3.297450425,35.85216417
3.263456091,27.87121305
3.229461756,19.89026192
3.212464589,10.58417174
3.195467422,1.942533387
3.110481586,-7.378615192
3.059490085,-15.36333092
2.957507082,-33.99056968
2.872521246,-45.30507374
2.753541076,-57.95601065
2.651558074,-68.60982749
2.498583569,-77.94603446
2.277620397,-88.6262035
2.039660057,-99.31013713
1.512747875,-106.071358
1.087818697,-112.8099912
0.526912181,-120.907645
0.169971671,-123.6445089
-0.373937677,-128.4161388
-0.815864023,-131.1718257
-1.087818697,-134.5543185
-1.478753541,-139.292067
-1.733711048,-142.0063434
-1.988668555,-145.3850715
-2.345609065,-148.7863872
-2.651558074,-153.5053128
-3.042492918,-158.9075132
-3.331444759,-161.6293187
-3.501416431,-162.9958684
-3.535410765,-152.3721683
-3.535410765,-143.7342946
-3.501416431,-131.1021806
-3.501416431,-119.1420478
-3.501416431,-105.8530112
-3.450424929,-94.54603635
-3.433427762,-78.59542789
-3.382436261,-61.30838659
-3.331444759,-44.68579711
-3.229461756,-24.72965469
-3.212464589,-7.450142584
-3.161473088,-0.129878686
