Force[kip],Deformation[in]
22.950859,0.14574
21.491621,0.14603
20.155394,0.141394
18.920197,0.136758
17.727463,0.13473
16.506851,0.133861
15.206973,0.128356
13.815124,0.127486
12.354833,0.122561
10.862221,0.119084
9.361822,0.116476
7.85663,0.11242
6.33789,0.108364
4.807918,0.106915
3.296005,0.102859
1.860707,0.1017
0.570325,0.097933
-0.525289,0.098223
-1.411406,0.093877
-2.107491,0.091849
-2.650548,0.091269
-3.073647,0.093008
-3.400267,0.090979
-3.650144,0.089531
-3.85007,0.089241
-4.036129,0.089241
-4.241566,0.09069
-4.47507,0.088082
-4.710362,0.08982
-4.905939,0.086344
-5.038875,0.086923
-5.132888,0.086923
-5.25682,0.085764
-5.485064,0.083446
-5.84485,0.083156
-6.288708,0.083736
-6.716889,0.081128
-7.041614,0.081708
-7.249593,0.079969
-7.413563,0.077072
-7.640488,0.075913
-7.994507,0.074754
-8.452556,0.076203
-8.924077,0.077362
-9.321637,0.073595
-9.635694,0.073016
-9.957627,0.072726
-10.430313,0.070408
-11.160791,0.071277
-12.152596,0.070118
-13.305477,0.067221
-14.482105,0.064323
-15.591246,0.063744
-16.633665,0.059977
-17.689152,0.058529
-18.852568,0.058818
-20.16226,0.056501
-21.569016,0.052444
-22.967562,0.055631
-24.262758,0.049837
-25.428471,0.048678
-26.520359,0.045201
-27.638508,0.042883
-28.866829,0.039406
-30.226246,0.035639
-31.670174,0.036798
-33.115513,0.032742
-34.489254,0.032452
-35.764542,0.028686
-36.966988,0.025788
-38.156738,0.02434
-39.403721,0.018835
-40.76033,0.017965
-42.24894,0.017965
-43.861816,0.015937
-45.571476,0.013329
-47.342831,0.006086
-49.139751,0.007245
-50.927074,0.00087
-52.672482,0.00087
-54.357063,-0.0029
-55.98436,-0.0029
-57.580933,-0.00811
-59.189327,-0.00956
-60.85199,-0.01535
-62.588589,-0.01651
-64.381065,-0.01854
-66.179771,-0.02202
-67.925873,-0.02492
-69.577187,-0.02781
-71.123489,-0.03187
-72.581642,-0.03593
-73.976692,-0.03969
-75.324081,-0.04085
-76.625694,-0.04404
-77.87793,-0.04723
-79.088768,-0.05012
-80.289902,-0.05186
-81.530739,-0.05418
-82.859985,-0.05766
-84.302856,-0.06055
-85.848572,-0.06577
-87.458,-0.0649
-89.078644,-0.07069
-90.663483,-0.07069
-92.188896,-0.0762
-93.663353,-0.07881
-95.125618,-0.08286
-96.62764,-0.08547
-98.210136,-0.08692
-99.878273,-0.09011
-101.590668,-0.09243
-103.272156,-0.09822
-104.849083,-0.10141
-106.289589,-0.10401
-107.623405,-0.10807
-108.924881,-0.11329
-110.26722,-0.11271
-111.675507,-0.11763
-113.108658,-0.11676
-114.484467,-0.12285
-115.734856,-0.12198
-116.85437,-0.12777
-117.904282,-0.12661
-118.971123,-0.13241
-120.10704,-0.13849
-121.295288,-0.13907
-122.467308,-0.14545
-123.558289,-0.14371
-124.561424,-0.14632
-125.54541,-0.14979
-126.619041,-0.15414
-127.864197,-0.15559
-129.281296,-0.1608
-130.784012,-0.16109
-132.250961,-0.1637
-133.594864,-0.17065
-134.80307,-0.175
-135.929886,-0.17413
-137.052383,-0.18137
-138.215607,-0.1779
-139.404724,-0.18369
-140.563919,-0.18282
-141.644287,-0.18427
-142.642181,-0.19181
-143.602142,-0.19181
-144.584106,-0.19615
-145.621231,-0.19644
-146.698593,-0.2005
-147.763504,-0.20455
-148.756592,-0.20658
-149.643707,-0.20571
-150.431717,-0.21209
-151.159744,-0.21325
-151.873306,-0.2144
-152.601593,-0.21672
-153.352722,-0.21846
-154.122574,-0.22049
-154.904236,-0.22368
-155.691895,-0.22686
-156.47847,-0.22889
-157.254089,-0.2315
-158.009659,-0.23469
-158.744431,-0.23353
-159.471634,-0.23758
-160.214966,-0.24077
-160.993805,-0.24106
-161.807129,-0.24164
-162.629196,-0.2457
-163.426514,-0.24946
-164.178802,-0.25178
-164.888,-0.25062
-165.56955,-0.2541
-166.231216,-0.25555
-166.85759,-0.25671
-167.41597,-0.25902
-167.882843,-0.26221
-168.272079,-0.26192
-168.63678,-0.2654
-169.036255,-0.26888
-169.484055,-0.26714
-169.921234,-0.27177
-170.239761,-0.27206
-170.347092,-0.27351
-170.233627,-0.27612
-169.994583,-0.27525
-169.787079,-0.27931
-169.74765,-0.28133
-169.917328,-0.28104
-170.223343,-0.28394
-170.529846,-0.28626
-170.720795,-0.28626
-170.762726,-0.28597
-170.712769,-0.28945
-170.672623,-0.29148
-170.723175,-0.29177
-170.879196,-0.29148
-171.091949,-0.29437
-171.289673,-0.29814
-171.42218,-0.29698
-171.481873,-0.29814
-171.485931,-0.29785
-171.443176,-0.30017
-171.338928,-0.30278
-171.147888,-0.30393
-170.864655,-0.30393
-170.526642,-0.30278
-170.210678,-0.30133
-170.002289,-0.3022
-169.950165,-0.3077
-170.035828,-0.30886
-170.178955,-0.3077
-170.277054,-0.30799
-170.256729,-0.30683
-170.108673,-0.3077
-169.890152,-0.31263
-169.692688,-0.31379
-169.592361,-0.31379
-169.608047,-0.3135
-169.692596,-0.31379
-169.759552,-0.3135
-169.730789,-0.31494
-169.580017,-0.31408
-169.348694,-0.31697
-169.123352,-0.31813
-168.987961,-0.319
-168.978775,-0.31842
-169.069077,-0.31842
-169.188614,-0.31813
-169.263596,-0.31842
-169.246994,-0.31813
-169.120209,-0.32016
-168.875916,-0.32103
-168.507507,-0.32045
-168.023987,-0.32277
-167.482498,-0.32016
-167.008057,-0.32248
-166.768524,-0.32045
-166.902252,-0.32161
-167.431122,-0.32277
-168.210754,-0.32248
-168.96022,-0.32161
-169.362274,-0.32132
-169.191574,-0.32103
-168.405777,-0.32161
-167.154556,-0.32306
-165.702194,-0.32161
-164.309006,-0.32219
-163.132706,-0.32074
-162.196442,-0.32248
-161.424454,-0.32248
-160.709564,-0.32219
-159.970612,-0.32132
-159.176254,-0.32248
-158.337082,-0.32161
-157.482605,-0.3219
-156.639893,-0.32045
-155.82225,-0.31958
-155.02774,-0.32016
-154.24144,-0.32016
-153.435242,-0.32016
-152.569672,-0.31958
-151.602951,-0.319
-150.50238,-0.32016
-149.253601,-0.319
-147.864822,-0.31958
-146.366089,-0.32074
-144.805878,-0.31639
-143.244766,-0.31581
-141.744797,-0.31379
-140.355576,-0.31408
-139.096695,-0.31234
-137.947403,-0.31118
-136.85733,-0.31031
-135.775223,-0.31118
-134.682312,-0.31089
-133.606079,-0.30886
-132.604065,-0.30538
-131.722443,-0.30393
-130.956467,-0.30567
-130.242508,-0.30538
-129.490646,-0.3022
-128.639832,-0.30191
-127.701187,-0.30104
-126.757935,-0.30046
-125.920914,-0.30046
-125.264839,-0.29901
-124.783157,-0.29901
-124.390282,-0.29524
-123.968475,-0.29408
-123.428253,-0.29524
-122.748932,-0.29437
-121.97493,-0.29437
-121.175262,-0.28945
-120.395729,-0.28945
-119.636017,-0.28945
-118.863487,-0.28858
-118.048065,-0.28539
-117.187767,-0.28365
-116.308029,-0.28655
-115.437447,-0.28452
-114.578041,-0.2822
-113.691643,-0.2796
-112.71653,-0.27844
-111.608383,-0.27409
-110.37735,-0.27235
-109.094559,-0.26946
-107.861862,-0.26772
-106.759712,-0.26859
-105.802361,-0.26656
-104.928879,-0.26192
-104.035736,-0.26279
-103.034134,-0.2596
-101.900589,-0.25787
-100.691223,-0.25497
-99.511238,-0.25323
-98.456741,-0.2512
-97.563156,-0.25033
-96.787697,-0.24512
-96.036812,-0.24454
-95.221123,-0.2428
-94.304062,-0.2399
-93.311699,-0.2399
-92.301094,-0.23469
-91.31324,-0.23498
-90.342148,-0.23614
-89.340378,-0.23063
-88.254082,-0.23005
-87.063881,-0.22628
-85.801392,-0.22455
-84.52713,-0.21846
-83.286667,-0.22049
-82.07666,-0.21701
-80.844986,-0.21325
-79.527054,-0.20745
-78.091026,-0.20832
-76.561646,-0.20745
-75.006348,-0.20339
-73.495605,-0.20137
-72.064552,-0.19731
-70.701614,-0.19441
-69.36721,-0.1921
-68.028862,-0.18949
-66.685799,-0.18485
-65.366058,-0.18659
-64.10112,-0.18022
-62.896496,-0.17993
-61.722385,-0.17616
-60.531467,-0.17616
-59.288704,-0.17036
-57.995892,-0.17123
-56.693546,-0.16486
-55.436234,-0.16515
-54.25494,-0.15993
-53.131756,-0.16022
-52.004887,-0.15472
-50.798115,-0.15356
-49.464859,-0.14979
-48.015636,-0.14777
-46.512615,-0.14574
-45.038528,-0.14226
-43.65123,-0.13965
-42.350945,-0.1382
-41.072861,-0.13589
-39.731483,-0.1298
-38.295353,-0.12893
-36.810257,-0.12372
-35.360039,-0.12372
-33.999634,-0.11937
-32.713009,-0.11763
-31.43154,-0.11502
-30.103674,-0.11184
-28.751205,-0.10952
-27.453039,-0.10691
-26.264566,-0.10199
-25.149523,-0.10054
-24.003765,-0.09938
-22.768398,-0.09735
-21.549438,-0.09561
-20.624239,-0.09214
-20.276495,-0.08808
-20.533689,-0.08837
-20.983412,-0.08605
-20.838226,-0.0817
-19.275772,-0.08055
-15.887296,-0.07765
-10.978688,-0.07185
-5.520863,-0.0733
-0.744628,-0.06954
2.404472,-0.06664
3.658498,-0.06548
3.46043,-0.06519
2.649528,-0.06548
2.008033,-0.06345
1.929526,-0.06084
2.36158,-0.06055
2.99058,-0.06026
3.506871,-0.06084
3.781594,-0.06026
3.883768,-0.06026
3.980216,-0.06055
4.213972,-0.05939
4.63658,-0.05737
5.210443,-0.05679
5.85,-0.05679
6.456635,-0.05563
6.931882,-0.05708
7.194713,-0.05505
7.209963,-0.05418
7.016354,-0.05447
6.727752,-0.05563
6.487318,-0.05476
6.402674,-0.05302
6.491762,-0.05302
6.696903,-0.05389
6.947978,-0.05041
7.201001,-0.04925
7.440948,-0.05012
7.66076,-0.04896
7.844844,-0.04983
7.980877,-0.04925
8.098152,-0.04925
8.291344,-0.05012
8.699934,-0.04983
9.445891,-0.04433
10.56783,-0.04404
11.988912,-0.0394
13.540637,-0.03737
15.039104,-0.03419
16.372707,-0.031
17.547468,-0.02984
18.664631,-0.02318
19.847504,-0.0226
21.16762,-0.01767
22.611521,-0.01506
24.100344,-0.01275
25.550482,-0.0055
26.930185,-0.00434
28.273905,-0.0029
29.646402,0.00087
31.085163,0.004348
32.564754,0.008404
34.007042,0.011881
35.329319,0.011301
36.498936,0.017965
37.563053,0.021442
38.636829,0.021442
39.85268,0.02347
41.294617,0.031293
42.953133,0.034191
44.728363,0.038537
46.480217,0.039406
48.098793,0.047229
49.557598,0.047229
50.922512,0.050416
52.314522,0.05708
53.845688,0.059398
55.559502,0.063165
57.40675,0.064034
59.26881,0.066931
61.01609,0.070698
62.569267,0.072436
63.92799,0.077072
65.159767,0.077651
66.359047,0.084315
67.60006,0.085185
68.9095,0.090979
70.271179,0.091849
71.651405,0.096195
73.022552,0.100541
74.37294,0.104018
75.70166,0.105756
77.008232,0.109812
78.284027,0.111841
79.515228,0.114448
80.69529,0.117056
81.83876,0.12314
82.983398,0.126617
84.175491,0.126038
85.449074,0.130674
86.81144,0.131253
88.242027,0.137048
89.703102,0.138786
91.156258,0.143132
92.577682,0.14545
93.964775,0.149796
95.330353,0.153273
96.687706,0.155881
98.037315,0.158778
99.366058,0.161096
100.65667,0.163414
101.902168,0.166311
103.117271,0.172106
104.333084,0.173265
105.573372,0.177321
106.826164,0.17906
108.035614,0.183116
109.126106,0.182537
110.047844,0.189201
110.817299,0.189201
111.524391,0.195285
112.298622,0.194996
113.247391,0.20079
114.397652,0.202239
115.678123,0.203977
116.956757,0.206295
118.110397,0.210352
119.086578,0.211511
119.923569,0.217885
120.723152,0.217885
121.594513,0.220782
122.600418,0.225128
123.736855,0.227446
124.945686,0.231213
126.147369,0.2344
127.273834,0.237587
128.287979,0.239326
129.186356,0.241064
129.994537,0.24541
130.758057,0.2457
131.530563,0.250046
132.358444,0.250336
133.267181,0.254392
134.255493,0.255261
135.293854,0.262215
136.330933,0.262794
137.306595,0.266851
138.170288,0.266271
138.894211,0.270328
139.481003,0.272935
139.967941,0.274963
140.420486,0.277571
140.914261,0.281917
141.506897,0.283076
142.214127,0.284235
143.005157,0.285973
143.818054,0.288002
144.588882,0.291768
145.28212,0.294376
145.904358,0.297853
146.492889,0.299591
147.089905,0.30104
147.71933,0.30133
148.38208,0.304227
149.070435,0.308573
149.783401,0.307994
150.527176,0.31176
151.302612,0.313209
152.090271,0.316106
152.844742,0.317265
153.511444,0.319583
154.054443,0.320163
154.480103,0.323929
154.837112,0.323639
155.187973,0.327406
155.569962,0.330593
155.973587,0.327696
156.354904,0.334939
156.670166,0.33407
156.90921,0.33407
157.10762,0.339285
157.328094,0.339865
157.621979,0.339285
157.99823,0.342472
158.420212,0.347108
158.830795,0.345949
159.188477,0.347398
159.490814,0.348557
159.774384,0.350295
160.091553,0.351744
160.476425,0.351165
160.920685,0.354641
161.373352,0.356959
161.763885,0.358698
162.037704,0.356959
162.186539,0.358698
162.254089,0.360726
162.313248,0.361885
162.432999,0.363913
162.645874,0.364493
162.934067,0.363913
163.240204,0.363044
163.494461,0.368259
163.644882,0.36681
163.673965,0.370867
163.598206,0.371446
163.457458,0.372026
163.300644,0.372315
163.172363,0.372895
163.105026,0.373764
163.11496,0.375503
163.196762,0.375503
163.319412,0.375503
163.430542,0.374633
163.47612,0.376951
163.426849,0.379849
163.295502,0.37869
163.131607,0.379269
162.996811,0.379269
162.932785,0.380428
162.940674,0.381297
162.985596,0.380428
163.024628,0.379269
163.036713,0.381877
163.033752,0.381587
163.040817,0.380718
163.06517,0.380718
163.075043,0.380138
163.01474,0.383326
162.850388,0.383615
162.614288,0.384484
162.413666,0.384484
162.388794,0.383615
162.641754,0.383036
163.180237,0.383036
163.912155,0.384484
164.69696,0.383326
165.417099,0.383615
166.022308,0.383326
166.522552,0.383036
166.943375,0.384195
167.280045,0.384774
167.486099,0.382456
167.503998,0.383326
167.311844,0.384774
166.942886,0.383615
166.460571,0.383905
165.907425,0.383326
165.26796,0.383615
164.478058,0.383036
163.48056,0.384195
162.290131,0.382167
161.014496,0.383036
159.807983,0.383326
158.782532,0.382746
157.934006,0.382167
157.135452,0.383036
156.205688,0.383326
155.011108,0.383905
153.536087,0.384484
151.885483,0.382746
150.223541,0.383326
148.689941,0.384774
147.341797,0.383615
146.150406,0.381877
145.0448,0.379849
143.963181,0.381008
142.879379,0.381587
141.794815,0.381297
140.716934,0.381587
139.647049,0.381587
138.585464,0.382167
137.544083,0.37811
136.54805,0.376951
135.62027,0.376662
134.760971,0.377241
133.939209,0.376082
133.111877,0.376951
132.254684,0.373185
131.380417,0.370867
130.529892,0.371157
129.739532,0.369418
129.005905,0.367969
128.275864,0.367969
127.472427,0.3671
126.542046,0.365362
125.495781,0.365362
124.412086,0.363623
123.396416,0.361595
122.519783,0.360436
121.77359,0.357829
121.072899,0.357249
120.303764,0.353193
119.386612,0.354062
118.319031,0.351165
117.170273,0.349136
116.035667,0.347688
114.978951,0.346239
114.000359,0.343052
113.051697,0.342183
112.08091,0.340444
111.074165,0.337837
110.066177,0.337547
109.111633,0.337257
108.238197,0.333201
107.414909,0.333491
106.5625,0.332042
105.603897,0.327696
104.519623,0.327696
103.371567,0.32335
102.274345,0.321321
101.332016,0.319004
100.577637,0.314947
99.950378,0.314658
99.325958,0.310311
98.578918,0.310022
97.640747,0.305386
96.52124,0.304227
95.285492,0.304806
94.007278,0.301619
92.730804,0.299591
91.463844,0.295535
90.195839,0.295825
88.921036,0.28945
87.649979,0.288871
86.40126,0.285973
85.182297,0.283655
83.975189,0.282497
82.742363,0.276412
81.450531,0.277571
80.091927,0.275833
78.691002,0.274094
77.2967,0.270328
75.963104,0.264823
74.726898,0.264243
73.58934,0.261056
72.509781,0.259897
71.417435,0.258159
70.235054,0.252943
68.912926,0.251495
67.458618,0.2457
65.947525,0.246279
64.49987,0.240195
63.226807,0.240484
62.172359,0.236138
61.283913,0.232662
60.426697,0.228315
59.441811,0.230054
58.217754,0.22281
56.737709,0.221072
55.078003,0.214118
53.361145,0.214987
51.69521,0.208613
50.132481,0.207165
48.66703,0.204557
47.261765,0.20108
45.878761,0.199342
44.493908,0.196444
43.092625,0.18978
41.657967,0.191519
40.166603,0.184855
38.604259,0.184565
36.989899,0.177901
35.378723,0.176163
33.829674,0.173555
32.360424,0.171237
30.924902,0.169788
29.440029,0.163124
27.846933,0.162255
26.165466,0.15704
24.498106,0.154722
22.973104,0.153853
21.661133,0.150666
20.522554,0.146899
19.426573,0.144871
18.23584,0.139076
16.900272,0.136179
15.492953,0.13502
14.155752,0.128356
12.986266,0.128066
11.9469,0.12343
10.861755,0.122561
9.512879,0.116476
7.782619,0.113289
5.752302,0.111261
3.688607,0.109812
1.91916,0.107205
0.669758,0.103148
-0.042921,0.097064
-0.405248,0.097354
-0.691351,0.098223
-1.112571,0.095905
-1.718467,0.095325
-2.400875,0.094456
-2.988274,0.094456
-3.363903,0.092138
-3.528596,0.092138
-3.583659,0.093587
-3.654476,0.091849
-3.809993,0.092138
-4.029237,0.091849
-4.231391,0.091849
-4.346932,0.089241
-4.377236,0.089241
-4.405131,0.088951
-4.548995,0.086633
-4.896183,0.086633
-5.455177,0.087503
-6.14766,0.085185
-6.840875,0.082577
-7.402965,0.081708
-7.756586,0.081708
-7.90282,0.07881
-7.907685,0.077941
-7.872218,0.078231
-7.905529,0.077651
-8.104569,0.076492
-8.537455,0.076492
-9.226342,0.075623
-10.13628,0.075044
-11.179562,0.075623
-12.245514,0.069249
-13.245255,0.069249
-14.148964,0.070698
-14.998029,0.065193
-15.878538,0.066062
-16.871323,0.064323
-18.008221,0.058529
-19.256701,0.059977
-20.542006,0.058239
-21.789146,0.054472
-22.960163,0.053893
-24.06856,0.051575
-25.166758,0.048678
-26.317776,0.049837
-27.567335,0.042593
-28.92977,0.042303
-30.389093,0.037088
-31.907734,0.03477
-33.436779,0.033901
-34.932285,0.031004
-36.373852,0.029845
-37.776123,0.026368
-39.186893,0.02434
-40.666698,0.021152
-42.256882,0.018545
-43.955765,0.016227
-45.715027,0.01275
-47.465382,0.010722
-49.157009,0.008404
-50.787926,0.002609
-52.399925,0.002319
-54.042892,-0.00232
-55.73122,-0.00203
-57.425583,-0.00811
-59.056183,-0.00869
-60.571781,-0.01362
-61.982857,-0.01506
-63.367863,-0.01912
-64.830421,-0.0226
-66.428101,-0.02434
-68.123726,-0.03013
-69.795212,-0.03332
-71.302956,-0.03419
-72.57328,-0.03795
-73.644516,-0.04085
-74.650482,-0.0423
-75.746521,-0.04462
-77.021362,-0.04752
-78.454391,-0.05215
-79.943985,-0.05273
-81.385033,-0.05708
-82.741692,-0.05968
-84.066986,-0.06461
-85.456406,-0.06635
-86.971794,-0.07069
-88.590187,-0.07098
-90.212952,-0.07649
-91.733345,-0.07823
-93.115631,-0.08113
-94.427071,-0.08489
-95.796303,-0.08576
-97.321472,-0.08982
-98.994385,-0.0959
-100.692184,-0.09764
-102.24411,-0.10025
-103.536148,-0.10488
-104.5821,-0.10662
-105.514771,-0.11097
-106.501762,-0.11271
-107.641914,-0.11734
-108.908226,-0.11821
-110.173889,-0.12169
-111.303162,-0.12082
-112.24276,-0.12632
-113.054977,-0.12603
-113.873177,-0.1327
-114.811989,-0.13531
-115.896805,-0.13849
-117.058067,-0.14226
-118.190536,-0.14342
-119.231964,-0.15008
-120.20562,-0.14863
-121.201775,-0.1553
-122.312851,-0.15617
-123.566887,-0.15964
-124.901367,-0.16283
-126.198784,-0.16631
-127.356758,-0.16776
-128.347672,-0.1721
-129.229965,-0.17529
-130.106995,-0.17645
-131.064774,-0.17848
-132.125687,-0.18195
-133.2444,-0.18282
-134.343414,-0.18601
-135.358994,-0.18862
-136.271118,-0.19036
-137.102585,-0.19702
-137.890686,-0.19383
-138.657227,-0.20166
-139.397812,-0.20339
-140.095718,-0.20397
-140.743423,-0.20658
-141.356827,-0.21151
-141.973724,-0.21325
-142.636627,-0.21527
-143.373489,-0.21904
-144.185715,-0.21875
-145.048233,-0.2202
-145.920624,-0.22252
-146.760635,-0.22484
-147.533997,-0.22831
-148.220657,-0.23208
-148.82019,-0.23643
-149.357498,-0.23324
-149.881851,-0.23614
-150.455948,-0.24077
-151.136322,-0.24106
-151.948273,-0.24541
-152.866852,-0.24454
-153.819229,-0.24772
-154.710495,-0.25062
-155.461075,-0.24975
-156.037949,-0.25352
-156.464279,-0.25642
-156.804779,-0.25729
-157.137589,-0.26047
-157.524765,-0.26221
-157.994934,-0.26192
-158.540176,-0.26395
-159.122574,-0.26627
-159.686401,-0.26743
-160.172318,-0.27061
-160.536224,-0.27322
-160.770935,-0.27235
-160.919128,-0.2738
-161.063187,-0.27641
-161.290665,-0.2767
-161.654144,-0.27989
-162.145706,-0.28018
-162.701401,-0.27989
-163.235382,-0.28423
-163.68396,-0.28539
-164.0354,-0.28626
-164.325989,-0.28539
-164.607407,-0.28771
-164.909637,-0.29205
-165.223862,-0.29177
-165.517334,-0.29119
-165.767822,-0.2935
-165.989578,-0.29582
-166.231262,-0.29727
-166.547913,-0.29814
-166.959702,-0.29727
-167.426178,-0.30046
-167.855164,-0.30046
-168.145569,-0.30393
-168.239777,-0.3022
-168.155701,-0.30278
-167.978195,-0.30191
-167.81514,-0.30538
-167.743988,-0.30828
-167.774536,-0.30799
-167.851685,-0.30886
-167.894119,-0.30712
-167.845093,-0.30654
