Deformation[in],Force[kip]
-2.582007038963466,-70.77731848571773
-2.582007038963466,-75.06036842736702
-2.582007038963466,-77.874944103308
-2.582007038963466,-80.93426549020037
-2.5804186003052303,-83.13697688876286
-2.5804186003052303,-86.15550732383
-2.582007038963466,-91.2135853501587
-2.582007038963466,-92.80443247134272
-2.5708879683558115,-63.47573810900127
-2.5724764070140473,-65.27053998931146
-2.5772417229887568,-66.24952283311703
-2.5772417229887568,-67.71799709882535
-2.5772417229887568,-69.1864713645337
-2.5772417229887568,-72.12341989595035
-2.5772417229887568,-73.5918941616587
-2.5772417229887568,-76.52884269307535
-2.5772417229887568,-79.46579122449202
-2.5772417229887568,-88.27663681874202
-2.5772417229887568,-89.74511108445037
-2.567711091039338,-94.31369768887629
-2.5613573364063917,-60.212461962982786
-2.567711091039338,-61.354608614089244
-2.551826704456973,-55.56229345490638
-2.558180459089918,-56.949185816964246
-2.558180459089918,-58.41766008267257
-2.542296072507554,-50.74896113952906
-2.54388451116579,-52.421390164363544
-2.5486498271404994,-53.522745863644815
-2.5391191951910805,-94.64002530347815
-2.5327654405581344,-47.3225211862096
-2.534353879216371,-48.87257735556841
-2.5232348086087155,-43.48817171463787
-2.529588563241661,-45.20139169129757
-2.5152926153175326,-39.816986050367035
-2.5152926153175326,-41.163087460599655
-2.510527299342823,-94.64002530347815
-2.504173544709877,-35.574727060542926
-2.5057619833681137,-37.12478322990174
-2.510527299342823,-38.34851178465868
-2.494642912760458,-31.7403775889712
-2.5009966673934034,-33.4535975656309
-2.4851122808110393,-27.906028117399444
-2.486700719469275,-29.66003904588439
-2.48431806148192,-94.39527959252675
-2.4771700875198563,-24.15326054947812
-2.4771700875198563,-25.62173481518647
-2.4676394555704366,-21.216312018061473
-2.4676394555704366,-22.562413428294093
-2.472404771545146,-26.845463369943417
-2.458108823621018,-18.03461777569342
-2.462874139595727,-19.74783775235312
-2.4533435076463084,-94.15053388157537
-2.448578191671599,-13.384449267617015
-2.448578191671599,-14.730550677849664
-2.4533435076463084,-16.32139779903369
-2.4374591210639434,-10.28433692889945
-2.4390475597221792,-11.915975001908691
-2.4279284891145245,-7.673716012084611
-2.424751611798051,-94.15053388157537
-2.4152209798486313,-2.61563798575591
-2.4199862958233416,-4.4512308178913145
-2.424751611798051,-5.5525865171725854
-2.408867225215686,-0.4945084908438844
-2.400925031924503,1.7897848113690884
-2.3961597159497936,-93.98737007427445
-2.3898059613168474,4.971479053737141
-2.3961597159497936,3.258259077077412
-2.3818637680256645,8.642664718007978
-2.3802753293674286,6.8478628376977895
-2.3723331360762456,10.111138983716302
-2.367567820101536,-93.74262436332305
-2.36121406546859,13.048087515132977
-2.367567820101536,11.579613249424654
-2.353271872177407,15.128426058219787
-2.3421528015697524,17.77983792685984
-2.3485065562026977,16.474527468452436
-2.338975924253279,-93.66104245967259
-2.3342106082785694,20.02334027724757
-2.3246799763291497,21.614187398431596
-2.3103840284050214,24.306390218896865
-2.3199146603544403,22.837915953188542
-2.3103840284050214,-93.57946055602213
-2.305618712430312,26.019610195556595
-2.2960880804808923,27.977575883167702
-2.2865574485314735,29.935541570778824
-2.281792132556764,-93.41629674872121
-2.275438377923818,31.89350725838993
-2.257965552683216,34.46333722337951
-2.2627308686579255,32.872490102195485
-2.2532002367085067,-93.25313294142029
-2.2468464820755605,36.38051195916539
-2.2309620954931946,38.3384776467765
-2.2246083408602493,-93.00838723046888
-2.21984302488554,40.21486143073716
-2.2087239542778843,41.76491760009594
-2.196016445011992,-92.92680532681842
-2.1883919394524565,44.08184366376911
-2.1674245491637345,46.33350420452187
-2.1674245491637345,-92.92680532681842
-2.148363285264896,48.29146989213298
-2.138832653315477,-92.60047771221656
-2.1293020213660574,49.88231701331702
-2.1102407574672197,51.350791279025344
-2.1102407574672197,-92.35573200126518
-2.091179493568381,53.02322030385983
-2.0816488616189623,-92.19256819396426
-2.0721182296695426,54.41011266591771
-2.053056965770705,-92.19256819396426
-2.0435263338212852,56.12333264257744
-2.0244650699224476,-91.94782248301286
-2.014934437973028,57.59180690828576
-1.9958731740741902,-91.70307677206148
-1.9863425421247705,59.0602811739941
-1.9672812782259328,-91.62149486841099
-1.9601333042638682,60.40638258422673
-1.9363067243903203,-63.067828590748974
-1.941866259694149,-66.98375996597119
-1.9434546983523848,-68.69697994263092
-1.9434546983523848,-70.41019991929065
-1.9434546983523848,-72.24579275142605
-1.941866259694149,-74.2445493908624
-1.9434546983523848,-76.03935127117259
-1.9434546983523848,-77.50782553688092
-1.9434546983523848,-78.97629980258924
-1.9434546983523848,-80.81189263472467
-1.9434546983523848,-82.280366900433
-1.9434546983523848,-83.87121402161702
-1.9386893823776754,-86.07392542017953
-1.9386893823776754,-87.70556349318878
-1.9386893823776754,-89.25561966254759
-1.9386893823776754,-91.50728020330038
-1.9291587504282557,61.83406589810984
-1.9291587504282557,-55.847830117683
-1.9291587504282557,-57.60184104616795
-1.9267760924409014,-59.274270071002434
-1.933924066402966,-60.62037148123508
