Force[kip],Deformation[in]
688.852905,0.30104
690.151428,0.303647
691.393494,0.303357
692.34613,0.303937
692.847412,0.301909
692.895325,0.303068
692.645569,0.304516
692.328369,0.303357
692.138794,0.303647
692.164795,0.303647
692.393494,0.303937
692.763916,0.303937
693.225037,0.302488
693.762817,0.303647
694.38623,0.303647
695.087341,0.305965
695.809937,0.306255
696.450867,0.305965
696.894592,0.306255
697.053772,0.304806
696.898376,0.304227
696.459839,0.304516
695.815796,0.305675
695.051331,0.304516
694.222168,0.304227
693.328918,0.303357
692.308716,0.303068
691.047791,0.304227
689.418152,0.303647
687.333679,0.303357
684.809692,0.303647
681.998596,0.304516
679.181702,0.303068
676.701599,0.304227
674.852966,0.303068
673.773499,0.303357
673.385193,0.303647
673.410339,0.303937
673.469299,0.303357
673.218262,0.302778
672.468079,0.304227
671.234253,0.303937
669.694336,0.305675
668.08313,0.306255
666.571655,0.304516
665.195862,0.305096
663.849243,0.304516
662.339355,0.303647
660.479187,0.305096
658.172974,0.305096
655.463684,0.304806
652.520325,0.304806
649.572571,0.303647
646.821045,0.302488
644.358765,0.303068
642.139465,0.303647
640.013184,0.303357
637.810303,0.304227
635.427612,0.303068
632.860901,0.302778
630.175903,0.301909
627.442261,0.30017
624.667358,0.30075
621.782288,0.30104
618.684509,0.30075
615.312134,0.296404
611.699585,0.297563
607.974426,0.296693
604.302429,0.294665
600.809814,0.292927
597.532898,0.293506
594.41864,0.28945
591.379761,0.290899
588.360046,0.28974
585.372314,0.285683
582.480469,0.285104
579.740112,0.284235
577.134521,0.284235
574.55249,0.282496
571.822266,0.280468
568.791382,0.27844
565.397949,0.280468
561.702454,0.27873
557.86084,0.276702
554.057251,0.273225
550.419922,0.274963
546.967834,0.272645
543.60437,0.268299
540.167358,0.26714
536.510071,0.268009
532.57666,0.264822
528.433105,0.263663
524.237183,0.263374
520.15918,0.260766
516.288086,0.257579
512.583252,0.256999
508.897186,0.25642
505.064758,0.250625
500.995697,0.251784
496.716553,0.250625
492.342621,0.250046
487.999481,0.246569
483.743774,0.24541
479.532166,0.241353
475.256836,0.240484
470.819824,0.241353
466.196472,0.237587
461.450104,0.235559
456.69165,0.2344
452.012299,0.234979
447.428314,0.229764
442.876984,0.230343
438.25766,0.224838
433.490601,0.223679
428.559967,0.2231
423.517731,0.218754
418.453613,0.219623
413.446381,0.219913
408.522522,0.214408
403.644958,0.214408
398.729736,0.208613
393.681335,0.208323
388.431061,0.207164
382.967804,0.203398
377.344818,0.202239
371.66098,0.197313
366.028198,0.197313
360.52951,0.196734
355.190125,0.192098
349.971802,0.188621
344.798279,0.185724
339.594177,0.184854
334.314819,0.181667
328.954803,0.181088
323.537384,0.177031
318.09021,0.175583
312.624878,0.175003
307.137146,0.172396
301.616241,0.171526
296.05838,0.166021
290.476074,0.163414
284.890198,0.161675
279.312897,0.161096
273.738434,0.15646
268.15033,0.15675
262.53833,0.157909
256.916077,0.151824
251.318481,0.150665
245.7836,0.144581
240.319489,0.146029
234.880432,0.141394
229.376282,0.140524
223.708069,0.13473
217.811981,0.13444
211.684738,0.131832
205.37825,0.129804
198.964386,0.126907
192.496628,0.125458
185.997482,0.121691
179.482742,0.119953
172.996887,0.116186
166.627502,0.114448
160.482758,0.11242
154.637772,0.108074
149.078415,0.105756
143.687683,0.105756
138.295029,0.103728
132.756165,0.099961
127.024826,0.100251
121.177063,0.095325
115.351799,0.092428
109.637527,0.090979
103.991394,0.088372
98.25351,0.085764
92.261696,0.081708
85.989456,0.079679
79.602036,0.0791
73.383041,0.074464
67.56192,0.070987
62.160114,0.070987
56.968143,0.068959
51.689003,0.065192
46.159817,0.062585
40.491379,0.060846
35.023441,0.057949
30.106993,0.055921
25.855335,0.055631
22.038286,0.051575
18.205833,0.050126
13.96961,0.047518
9.267859,0.043462
4.449656,0.044621
0.122103,0.038536
-3.147638,0.037957
-5.096931,0.039695
-5.855617,0.032742
-5.839813,0.033321
-5.540157,0.033901
-5.337433,0.033901
-5.427275,0.032742
-5.854254,0.032452
-6.584028,0.03448
-7.541379,0.032162
-8.617388,0.031293
-9.676619,0.032742
-10.600664,0.032452
-11.356763,0.031583
-12.045466,0.032742
-12.875047,0.033901
-14.059809,0.032742
-15.700281,0.03448
-17.727839,0.029555
-19.96249,0.027816
-22.243786,0.026367
-24.549625,0.028106
-27.020695,0.028396
-29.872471,0.026367
-33.24543,0.026947
-37.116962,0.027237
-41.331467,0.022891
-45.705761,0.021732
-50.138386,0.020862
-54.660297,0.021732
-59.39439,0.021732
-64.456482,0.018834
-69.868225,0.016516
-75.530167,0.015937
-81.269615,0.016227
-86.923134,0.011301
-92.407921,0.011011
-97.743248,0.010722
-103.023033,0.009273
-108.357437,0.008404
-113.814354,0.004637
-119.389252,0.006086
-125.016151,0.003188
-130.614456,0.002899
-136.145859,0
-141.648331,0.001449952
-147.227951,-0.00319
-153.010315,-0.00463
-159.075119,-0.00463
-165.407028,-0.00724
-171.890213,-0.01101
-178.354462,-0.01188
-184.652588,-0.01217
-190.726761,-0.01854
-196.634048,-0.02057
-202.516632,-0.02115
-208.524826,-0.02289
-214.73822,-0.02434
-221.13121,-0.02926
-227.59787,-0.02868
-234.013855,-0.03419
-240.306,-0.03419
-246.485779,-0.03998
-252.633438,-0.03969
-258.841125,-0.0423
-265.162567,-0.0452
-271.596313,-0.04781
-278.106995,-0.05157
-284.661133,-0.0507
-291.250977,-0.05389
-297.891083,-0.05505
-304.590302,-0.06258
-311.328247,-0.05997
-318.057526,-0.06693
-324.727203,-0.06925
-331.307465,-0.07041
-337.806793,-0.07243
-344.265167,-0.0762
-350.726837,-0.07678
-357.208069,-0.08084
-363.683014,-0.08431
-370.096924,-0.08634
-376.396118,-0.08576
-382.561859,-0.09011
-388.62915,-0.09011
-394.675995,-0.09793
-400.786499,-0.09793
-407.006805,-0.10257
-413.315704,-0.10228
-419.630493,-0.10749
-425.851257,-0.10807
-431.914886,-0.11184
-437.823456,-0.11358
-443.631989,-0.11647
-449.402832,-0.11966
-455.162018,-0.11995
-460.880768,-0.12198
-466.50235,-0.12459
-471.997131,-0.12748
-477.400543,-0.12951
-482.804932,-0.13183
-488.310028,-0.13212
-493.961426,-0.1382
-499.716034,-0.13705
-505.456329,-0.14023
-511.052338,-0.14226
-516.434326,-0.14516
-521.625,-0.14863
-526.720215,-0.14921
-531.831665,-0.15443
-537.030945,-0.15472
-542.317444,-0.15675
-547.627808,-0.15935
-552.872498,-0.16196
-557.977966,-0.16718
-562.902161,-0.16515
-567.639526,-0.17239
-572.219604,-0.17152
-576.704102,-0.17123
-581.180542,-0.17587
-585.739868,-0.17674
-590.443787,-0.18224
-595.284485,-0.17993
-600.172485,-0.18282
-604.966797,-0.18746
-609.539429,-0.18543
-613.835205,-0.18978
-617.899963,-0.19094
-621.856567,-0.19412
-625.84021,-0.19528
-629.932861,-0.19383
-634.138184,-0.19789
-638.399475,-0.20224
-642.641479,-0.20253
-646.803345,-0.20397
-650.848083,-0.20861
-654.752502,-0.20803
-658.504272,-0.20803
-662.112915,-0.21354
-665.620422,-0.21383
-669.092163,-0.21383
-672.582153,-0.21904
-676.097412,-0.2202
-679.581604,-0.22078
-682.944275,-0.22078
-686.117065,-0.22513
-689.107056,-0.22599
-692.001892,-0.22889
-694.91803,-0.22976
-697.925476,-0.23034
-700.996948,-0.22976
-704.011597,-0.23672
-706.824341,-0.23614
-709.355591,-0.23556
-711.641357,-0.237
-713.810791,-0.23845
-716.009521,-0.23932
-718.322327,-0.24193
-720.737488,-0.24251
-723.171509,-0.24425
-725.52655,-0.24628
-727.740173,-0.24483
-729.796265,-0.24801
-731.702148,-0.24657
-733.465637,-0.25033
-735.086731,-0.24917
-736.571899,-0.25236
-737.947632,-0.25294
-739.265686,-0.25439
-740.584534,-0.25497
-741.941711,-0.2541
-743.335693,-0.25758
-744.730225,-0.25758
-746.07428,-0.25931
-747.324646,-0.26047
-748.459045,-0.26076
-749.470764,-0.26308
-750.356506,-0.26279
-751.113586,-0.26366
-751.74115,-0.26308
-752.248596,-0.26511
-752.654419,-0.26627
-752.981689,-0.26975
-753.255554,-0.26975
-753.506287,-0.26946
-753.773254,-0.26859
-754.09375,-0.26888
-754.480347,-0.26772
-754.894775,-0.27032
-755.240845,-0.27409
-755.395203,-0.27438
-755.267273,-0.2738
-754.858032,-0.27496
-754.280701,-0.27496
-753.723083,-0.27496
-753.356201,-0.27467
-753.240601,-0.27612
-753.286621,-0.27351
-753.299133,-0.27554
-753.081543,-0.27786
-752.545898,-0.27728
-751.758362,-0.27612
-750.893066,-0.27699
-750.12085,-0.27873
-749.508728,-0.27989
-748.988892,-0.27786
-748.418091,-0.28018
-747.685303,-0.28191
-746.804138,-0.2796
-745.910828,-0.27902
-745.178589,-0.28018
-744.689514,-0.28105
-744.345886,-0.28047
-743.875427,-0.28076
-742.935059,-0.28105
-741.266479,-0.28105
-738.819641,-0.27815
-735.78125,-0.2796
-732.501648,-0.27873
-729.354614,-0.2796
-726.60614,-0.28047
-724.339172,-0.28162
-722.461304,-0.27989
-720.77002,-0.28047
-719.044495,-0.28076
-717.116394,-0.27989
-714.906311,-0.28105
-712.412231,-0.28076
-709.670654,-0.27786
-706.714355,-0.27873
-703.545105,-0.28018
-700.142639,-0.27902
-696.501526,-0.28162
-692.669312,-0.28133
-688.762329,-0.28105
-684.943665,-0.28018
-681.360596,-0.27989
-678.078796,-0.2796
-675.045959,-0.27786
-672.118347,-0.27641
-669.132385,-0.2767
-665.983276,-0.27757
-662.665283,-0.27641
-659.253174,-0.27612
-655.835571,-0.27728
-652.456238,-0.27786
-649.089111,-0.27061
-645.666138,-0.27148
-642.121948,-0.27119
-638.434631,-0.27119
-634.632935,-0.26627
-630.774841,-0.26627
-626.90918,-0.2654
-623.053101,-0.2654
-619.191406,-0.26424
-615.293091,-0.26134
-611.338318,-0.26076
-607.333252,-0.25989
-603.307556,-0.25845
-599.298889,-0.25584
-595.332336,-0.25381
-591.409668,-0.25294
-587.511108,-0.25207
-583.609131,-0.24946
-579.67981,-0.24975
-575.710571,-0.2483
-571.698853,-0.24396
-567.647644,-0.2457
-563.560974,-0.24222
-559.440552,-0.23932
-555.285645,-0.2399
-551.096252,-0.23874
-546.881104,-0.23295
-542.669189,-0.23556
-538.502686,-0.23324
-534.421204,-0.22889
-530.432556,-0.22686
-526.492249,-0.22715
-522.511719,-0.22455
-518.39801,-0.22281
-514.106873,-0.22194
-509.670898,-0.22107
-505.180634,-0.2173
-500.727631,-0.21643
-496.336182,-0.21441
-491.936005,-0.21035
-487.39679,-0.21093
-482.607452,-0.21209
-477.549194,-0.20948
-472.312622,-0.206
-467.048553,-0.20484
-461.879517,-0.20368
-456.829742,-0.19992
-451.818756,-0.19876
-446.726074,-0.19354
-441.47467,-0.19296
-436.077789,-0.19239
-430.623505,-0.19065
-425.208405,-0.1834
-419.8703,-0.18369
-414.563599,-0.18514
-409.195984,-0.17935
-403.698975,-0.17964
-398.070496,-0.17587
-392.368561,-0.17413
-386.660004,-0.17268
-380.961029,-0.16747
-375.22049,-0.16689
-369.354614,-0.16225
-363.312897,-0.16283
-357.118408,-0.15878
-350.861206,-0.15762
-344.649017,-0.15327
-338.550964,-0.15182
-332.570526,-0.14661
-326.65744,-0.1495
-320.74176,-0.14516
-314.762848,-0.14255
-308.680054,-0.14139
-302.466003,-0.14081
-296.096497,-0.13502
-289.554901,-0.13125
-282.844147,-0.1298
-275.99707,-0.1269
-269.072388,-0.12661
-262.139496,-0.12111
-255.257263,-0.12111
-248.463593,-0.11445
-241.775894,-0.11589
-235.198273,-0.11271
-228.726562,-0.11097
-222.347198,-0.10749
-216.037445,-0.10517
-209.770538,-0.10228
-203.532593,-0.10141
-197.32814,-0.09851
-191.171249,-0.09706
-185.065399,-0.09387
-178.985138,-0.09185
-172.875336,-0.08808
-166.67305,-0.08837
-160.34639,-0.08634
-153.915131,-0.08257
-147.437546,-0.08286
-140.9729,-0.07417
-134.556473,-0.07562
-128.200348,-0.07127
-121.90152,-0.07214
-115.656792,-0.06577
-109.465706,-0.06519
-103.32975,-0.05853
-97.253853,-0.05824
-91.246391,-0.05853
-85.317284,-0.05592
-79.465858,-0.05534
-73.666985,-0.05041
-67.871994,-0.04781
-62.034145,-0.0481
-56.149857,-0.04462
-50.289665,-0.04491
-44.592842,-0.04404
-39.198837,-0.04172
-34.158184,-0.03969
-29.383852,-0.03911
-24.691368,-0.03448
-19.926836,-0.03622
-15.110421,-0.03361
-10.49628,-0.03477
-6.48652,-0.03506
-3.442626,-0.03071
-1.496725,-0.03187
-0.475955,-0.03158
0.004323,-0.03187
0.337247,-0.03071
0.74437,-0.031
1.228933,-0.03042
1.675455,-0.031
2.007902,-0.03187
2.288176,-0.02897
2.685688,-0.03042
3.346461,-0.02955
4.269205,-0.02926
5.291032,-0.02897
6.190653,-0.02868
6.834927,-0.02897
7.256078,-0.02984
7.60758,-0.03013
8.034438,-0.02868
8.557639,-0.02405
9.066352,-0.0255
9.423622,-0.02521
9.615045,-0.02318
9.826077,-0.02521
10.399582,-0.02434
11.696492,-0.02579
13.946128,-0.02636
17.164799,-0.02492
21.169313,-0.01883
25.671864,-0.02086
30.39348,-0.00869
35.150509,-0.01362
39.890766,0.017386
44.66806,-0.01014
49.583477,-0.00521
54.72707,-0.0055
60.135509,0
65.777512,0.00087
71.567665,0.004347
77.401581,0.006086
83.197357,0.008983
88.925369,0.011011
94.6054,0.013329
100.280792,0.01217
105.986359,0.019703
111.732712,0.018545
117.514336,0.026078
123.333046,0.02405
129.213303,0.031003
135.193344,0.030714
141.300415,0.035929
147.521576,0.036508
153.793198,0.041434
160.027008,0.042013
166.157806,0.0452
172.180344,0.04549
178.152313,0.051285
184.163727,0.051575
190.285629,0.054472
196.524963,0.059398
202.816666,0.061426
209.058289,0.063164
215.16394,0.066931
221.107101,0.068669
226.9384,0.073885
232.76297,0.075333
238.687347,0.075333
244.764481,0.07852
250.965179,0.080549
257.186768,0.085184
263.299255,0.086343
269.213776,0.090689
274.933014,0.091269
280.553589,0.098223
286.212463,0.096774
292.008545,0.098802
297.950836,0.101699
303.954193,0.107204
309.891998,0.107204
315.669037,0.111551
321.270294,0.114448
326.754181,0.113868
332.202026,0.118794
337.664703,0.119663
343.142487,0.124009
348.603149,0.124009
354.022919,0.125748
359.412933,0.130094
364.805481,0.129804
370.221924,0.13386
375.642944,0.137048
381.01004,0.137048
386.261261,0.143132
391.375214,0.143422
396.389801,0.148927
401.379486,0.148637
406.409729,0.149217
411.495178,0.154432
416.592255,0.154142
421.630981,0.158198
426.56308,0.158488
431.393158,0.159357
436.174988,0.161675
440.975983,0.163124
445.835266,0.16747
450.743408,0.170078
455.649323,0.172685
460.486603,0.176162
465.201111,0.175583
469.770264,0.179929
474.204498,0.179349
478.546234,0.180798
482.867523,0.183985
487.255676,0.186013
491.784515,0.190359
496.477936,0.190939
501.283081,0.194126
506.076416,0.194706
510.707916,0.198472
515.074402,0.200211
519.171448,0.20108
523.099609,0.202818
527.01886,0.207454
531.070923,0.205426
535.312317,0.213539
539.685913,0.21209
544.053101,0.212669
548.262573,0.215856
552.214661,0.217015
555.892212,0.219913
559.351379,0.22339
562.688843,0.2231
566.007996,0.223679
569.398132,0.228895
572.927368,0.228025
576.636292,0.226866
580.522095,0.232372
584.527832,0.23411
588.542175,0.235848
592.420837,0.238166
596.029907,0.240194
599.297058,0.241353
602.243164,0.242223
604.971924,0.244541
607.623474,0.246858
610.312012,0.248597
613.076538,0.249466
615.875183,0.248307
618.628052,0.253522
621.274841,0.254102
623.820312,0.254392
626.342773,0.254971
628.956543,0.259897
631.755554,0.260186
634.765015,0.259897
637.93219,0.259897
641.149536,0.264243
644.297974,0.261345
647.285278,0.265981
650.065369,0.270907
652.63446,0.272355
655.01123,0.272355
657.220459,0.271776
659.28302,0.276991
661.208923,0.276412
662.996094,0.27786
664.638123,0.276412
666.134521,0.276991
667.507446,0.27786
668.815796,0.27873
670.159546,0.281048
671.65448,0.283945
673.381042,0.282207
675.336548,0.282496
677.425842,0.281048
679.492432,0.284235
681.386169,0.285973
683.027832,0.285683
684.437866,0.284814
685.709167,0.286553
686.94397,0.288581
688.191833,0.290029
689.427673,0.292058
690.577209,0.292927
691.566406,0.293217
692.362244,0.293796
692.98291,0.294086
693.483582,0.291768
693.934875,0.292058
694.414124,0.293217
694.997253,0.293796
695.746155,0.293217
696.687683,0.296114
697.786987,0.297852
698.944458,0.299591
700.023193,0.297852
700.903503,0.30046
701.536011,0.298432
701.962036,0.298432
702.28949,0.298142
702.633972,0.297273
703.055115,0.297563
703.529663,0.298142
703.970886,0.297852
704.276306,0.299881
704.377197,0.299591
704.263611,0.298142
703.969116,0.298432
703.532166,0.30046
702.962524,0.303068
702.239746,0.301619
701.331604,0.303647
700.227722,0.302199
698.964661,0.303937
697.626038,0.303357
696.316589,0.301619
695.123962,0.304227
694.087646,0.302778
693.19342,0.303647
692.392151,0.303068
691.63916,0.302778
690.924866,0.303357
690.275574,0.303357
689.717102,0.303068
689.22644,0.304516
688.711975,0.303647
688.046326,0.302488
687.140076,0.302488
686.006409,0.304227
684.761169,0.303068
683.538818,0.30075
682.369202,0.301909
681.097168,0.299881
679.417236,0.299301
677.02887,0.299301
673.829407,0.296404
670.025757,0.293796
666.085266,0.296693
662.535583,0.298722
659.72052,0.298722
657.648437,0.299301
656.012878,0.299591
654.376282,0.30017
652.399475,0.298432
649.996033,0.299591
647.333313,0.296983
644.696594,0.295245
642.314331,0.294086
640.232361,0.296404
638.310669,0.299011
636.311646,0.297563
634.020569,0.296404
631.334839,0.292058
628.285767,0.290609
625.000061,0.291188
621.631287,0.28974
618.302856,0.291478
615.078918,0.287712
611.964966,0.285104
608.930237,0.284524
605.93158,0.286263
602.936768,0.286842
599.931458,0.283365
596.911499,0.279889
593.866394,0.279309
590.768799,0.280468
587.570984,0.279889
584.219666,0.281048
580.686157,0.274963
576.987122,0.274673
573.185059,0.274673
569.365723,0.26743
565.602539,0.268589
561.929138,0.266561
558.330078,0.264822
554.75946,0.263084
551.170715,0.263953
547.53479,0.262504
543.849304,0.262794
540.129456,0.25642
536.396851,0.259317
532.665527,0.258448
528.931152,0.251784
525.168518,0.252653
521.340332,0.251205
517.414062,0.253233
513.381226,0.24541
509.26239,0.246858
505.095703,0.247148
500.91098,0.240774
496.71109,0.240194
492.46756,0.242223
488.136597,0.236428
483.688354,0.236138
479.128082,0.235559
474.500732,0.230923
469.871765,0.229764
465.298401,0.229764
460.799194,0.227156
456.34726,0.224549
451.888275,0.2231
447.365204,0.219913
442.73819,0.216436
437.98822,0.216146
433.112549,0.215277
428.116394,0.210931
423.014648,0.209772
417.843506,0.206005
412.665405,0.206295
407.552032,0.203977
402.545685,0.199341
397.623901,0.197893
392.690247,0.198472
387.609436,0.194416
382.276978,0.193257
376.684235,0.192967
370.935059,0.186593
365.19751,0.186013
359.616882,0.179349
354.238434,0.181667
348.98645,0.17877
343.711212,0.175293
338.278534,0.176742
332.644989,0.170367
326.872406,0.170947
321.078033,0.168629
315.362335,0.164862
309.750275,0.162834
304.18158,0.159647
298.551178,0.158488
292.770844,0.15675
286.820038,0.152983
280.758362,0.150955
274.693573,0.149796
268.729462,0.14516
262.91626,0.146319
257.234222,0.140814
251.608124,0.140524
245.943573,0.13386
240.167648,0.135309
234.257782,0.131543
228.246704,0.129225
222.201614,0.125748
216.196732,0.12285
210.281219,0.122271
204.456894,0.122271
198.682617,0.115317
192.898422,0.116186
187.058456,0.110971
181.150757,0.110392
175.199677,0.110971
169.251709,0.104887
163.346344,0.105466
157.48732,0.097933
151.635208,0.098512
145.727066,0.093007
139.702026,0.093587
133.535004,0.088372
127.261223,0.087213
120.969498,0.083736
114.761284,0.081418
108.699768,0.07881
102.783104,0.076492
96.955299,0.073885
91.149376,0.070987
85.335846,0.072146
79.540047,0.066351
73.808044,0.063744
68.150749,0.061136
62.519707,0.058528
56.837257,0.055631
51.066273,0.053893
45.266983,0.054762
39.592323,0.047518
34.203693,0.049547
29.156046,0.044621
24.341057,0.041144
19.549862,0.037957
14.634417,0.03477
9.666441,0.033901
4.980094,0.030134
1.045072,0.027526
-1.770534,0.027237
-3.403074,0.025788
-4.131658,0.026078
-4.4291,0.026367
-4.715276,0.02405
-5.169373,0.026078
-5.71135,0.025209
-6.147524,0.025209
-6.365723,0.024339
-6.438145,0.024339
-6.577426,0.025209
-6.989138,0.02376
-7.72664,0.02347
-8.656936,0.021152
-9.559333,0.022311
-10.277949,0.022021
-10.824942,0.021442
-11.367273,0.022311
-12.111591,0.022311
-13.170559,0.019993
-14.495766,0.020283
-15.920792,0.019414
-17.282095,0.019993
-18.529987,0.019124
-19.760717,0.019993
-21.166311,0.020862
-22.937351,0.018255
-25.173134,0.020573
-27.858036,0.019414
-30.907003,0.014778
-34.244694,0.015068
-37.863907,0.013619
-41.823986,0.01246
-46.199688,0.014778
-51.010899,0.014198
-56.176201,0.009273
-61.527641,0.008693
-66.875351,0.008114
-72.09095,0.008983
-77.16655,0.003188
-82.217384,0.003478
-87.427025,0.002899
-92.951462,0.003768
-98.8367,-0.00029
-104.993057,-0.00348
-111.245903,-0.0029
-117.434608,-0.00492
-123.501442,-0.00608
-129.516479,-0.00608
-135.624268,-0.01333
-141.9422,-0.01507
-148.478226,-0.01651
-155.117767,-0.02115
-161.68692,-0.02115
-168.049133,-0.02492
-174.170212,-0.02318
-180.119751,-0.02752
-186.019119,-0.03187
-191.971375,-0.03129
-198.013046,-0.03361
-204.109894,-0.03506
-210.190704,-0.03824
-216.191254,-0.04085
-222.081024,-0.04346
-227.869919,-0.04491
-233.6035,-0.04867
-239.347824,-0.05041
-245.169998,-0.05186
-251.116272,-0.05418
-257.189117,-0.05563
-263.335693,-0.05592
-269.456146,-0.06171
-275.442108,-0.06258
-281.229248,-0.06316
-286.828308,-0.07012
-292.321594,-0.07069
-297.825714,-0.07098
-303.434906,-0.07417
-309.178467,-0.07591
-315.014709,-0.07939
-320.861084,-0.07968
-326.636292,-0.08547
-332.292358,-0.08663
-337.818329,-0.08692
-343.223511,-0.09127
-348.522644,-0.09156
-353.737457,-0.09445
-358.9133,-0.09706
-364.124756,-0.0959
-369.454071,-0.10083
-374.948456,-0.10228
-380.586639,-0.10633
-386.278992,-0.10778
-391.912354,-0.10923
-397.417114,-0.11242
-402.809998,-0.11647
-408.183533,-0.11879
-413.652283,-0.12024
-419.282715,-0.1214
-425.054962,-0.10691
-430.872589,-0.12575
-436.613525,-0.12256
-442.188049,-0.13212
-447.567841,-0.13125
-452.783905,-0.13647
-457.903625,-0.13733
-462.99704,-0.14052
-468.109161,-0.14226
-473.257019,-0.14313
-478.4375,-0.14834
-483.637146,-0.14863
-488.840668,-0.15182
-494.030945,-0.15356
-499.187042,-0.14574
-504.279541,-0.15907
-509.274841,-0.15791
-514.153198,-0.1637
-518.927246,-0.16341
-523.644836,-0.1695
-528.371338,-0.1721
-533.157043,-0.17181
-538.001465,-0.17587
-542.844421,-0.17008
-547.583862,-0.18022
-552.124573,-0.1808
-556.425903,-0.18051
-560.525757,-0.18601
-564.529175,-0.18775
-568.557983,-0.18804
-572.692871,-0.19007
-576.932068,-0.19123
-581.194824,-0.19499
-585.368164,-0.1947
-589.365723,-0.1976
-593.17627,-0.20079
-596.86499,-0.2005
-600.533142,-0.20368
-604.259094,-0.20542
-608.059082,-0.20803
-611.884338,-0.20861
-615.656311,-0.20832
-619.314331,-0.2118
-622.845154,-0.21412
-626.277832,-0.21354
-629.651184,-0.21904
-632.98053,-0.22107
-636.244751,-0.21962
-639.40387,-0.22165
-642.43512,-0.22368
-645.362183,-0.22455
-648.252991,-0.22426
-651.187927,-0.22889
-654.212891,-0.23034
-657.309265,-0.22976
-660.394958,-0.23498
-663.363281,-0.23585
-666.140259,-0.23585
-668.727295,-0.23556
-671.199463,-0.237
-673.664124,-0.24164
-676.201782,-0.23932
-678.818298,-0.24077
-681.441589,-0.24019
-683.963379,-0.24193
-686.300598,-0.24425
-688.438965,-0.2457
-690.432678,-0.2457
-692.368225,-0.24657
-694.313904,-0.24715
-696.286499,-0.24917
-698.247925,-0.24859
-700.133179,-0.25178
-701.88855,-0.25207
-703.500671,-0.25149
-705.003357,-0.25149
-706.458435,-0.25526
-707.924622,-0.257
-709.428406,-0.25497
-710.9505,-0.25787
-712.435242,-0.25816
-713.812988,-0.25671
-715.031189,-0.25787
-716.085999,-0.25902
