Force[kip],Deformation[in]
405.594208,0.216021
403.826416,0.217181
402.013,0.216891
400.242523,0.216021
398.602234,0.216601
397.106659,0.216311
395.687195,0.216311
394.246399,0.216601
392.734314,0.217181
391.181763,0.217761
389.672455,0.217471
388.274811,0.215731
386.982056,0.217181
385.704712,0.217471
384.319336,0.217181
382.73407,0.216891
380.927246,0.217471
378.939453,0.216891
376.83374,0.216311
374.65863,0.217761
372.439728,0.213412
370.197906,0.213991
367.974152,0.213122
365.828461,0.210802
363.808899,0.211092
361.911621,0.211092
360.062408,0.209932
358.14209,0.209352
356.046783,0.205003
353.749817,0.205583
351.325745,0.206163
348.914246,0.205293
346.644257,0.200653
344.561005,0.200073
342.595184,0.199784
340.596466,0.198914
338.412445,0.201233
335.96991,0.194564
333.311584,0.194564
330.564453,0.193694
327.864014,0.191955
325.279785,0.190505
322.7836,0.189055
320.280426,0.188765
317.676849,0.187315
314.942017,0.183256
312.124664,0.182676
309.319275,0.179776
306.604523,0.181226
303.993225,0.176297
301.425537,0.176007
298.80423,0.175137
296.04718,0.172817
293.121155,0.167888
290.039612,0.169918
286.843048,0.169338
283.574829,0.164699
280.27182,0.164409
276.967621,0.163539
273.697449,0.158029
270.486572,0.158899
267.329407,0.15658
264.179596,0.15542
260.965271,0.15223
257.623077,0.15136
254.130234,0.149621
250.516129,0.147591
246.844681,0.145271
243.180161,0.140922
239.559006,0.139762
235.983139,0.138892
232.434952,0.137152
228.895096,0.134543
225.35173,0.134253
221.799042,0.129034
218.22731,0.127004
214.613571,0.128164
210.926712,0.123234
207.140167,0.121785
203.248444,0.119755
199.279785,0.117435
195.298309,0.116855
191.384109,0.110186
187.594208,0.110476
183.924805,0.105547
180.297729,0.105547
176.589432,0.104387
172.691635,0.100038
168.576309,0.101198
164.317429,0.094239
160.054703,0.093369
155.912872,0.089019
151.922882,0.088729
148.002777,0.08554
144.007431,0.08235
139.823105,0.08235
135.447647,0.077421
131.000168,0.076841
126.654053,0.075681
122.533478,0.072782
118.641258,0.071332
114.86071,0.067852
111.022369,0.066982
107.004158,0.064083
102.794411,0.061473
98.484833,0.059154
94.204926,0.053644
90.032944,0.055384
85.941811,0.048715
81.809052,0.049875
77.489922,0.046975
72.918015,0.043496
68.163979,0.041466
63.414452,0.039726
58.881836,0.039146
54.698421,0.037407
50.850056,0.037117
47.191746,0.032767
43.539276,0.033057
39.781994,0.033057
35.944439,0.031318
32.146576,0.029288
28.496828,0.027548
24.987892,0.027838
21.471748,0.026098
17.747869,0.026098
13.712805,0.025808
9.478129,0.024938
5.372087,0.023489
1.81153,0.022039
-0.882584,0.022909
-2.622772,0.022619
-3.563091,0.022619
-3.992713,0.022619
-4.187819,0.021459
-4.315299,0.019719
-4.42833,0.020009
-4.526877,0.021749
-4.621997,0.019719
-4.749494,0.019139
-4.941949,0.019139
-5.188282,0.020879
-5.42574,0.01769
-5.580245,0.018849
-5.617263,0.019139
-5.564828,0.020009
-5.496201,0.019719
-5.484874,0.019719
-5.563973,0.020299
-5.711859,0.019139
-5.875904,0.019139
-6.004622,0.019139
-6.071106,0.018849
-6.080441,0.020879
-6.061378,0.019139
-6.056105,0.018849
-6.105958,0.019139
-6.232334,0.019139
-6.428413,0.020299
-6.663719,0.019429
-6.902776,0.019719
-7.130236,0.019139
-7.361053,0.020009
-7.628101,0.018849
-7.955516,0.018849
-8.343637,0.018849
-8.775827,0.019719
-9.249256,0.019139
-9.805917,0.020589
-10.544471,0.018849
-11.604429,0.013340143
-13.118615,0.01363
-15.169007,0.01363
-17.771679,0.01421
-20.885906,0.01189
-24.43907,0.00957
-28.350372,0.00348
-32.549416,-0.00087
-36.980389,-0.00232
-41.59634,-0.00493
-46.354084,-0.00754
-51.207409,-0.01131
-56.101383,-0.01595
-60.96949,-0.01682
-65.743828,-0.02261
-70.381744,-0.02261
-74.895676,-0.02725
-79.362854,-0.02783
-83.900528,-0.03392
-88.609291,-0.03566
-93.514381,-0.04059
-98.540962,-0.04349
-103.553589,-0.04552
-108.430817,-0.049
-113.137077,-0.05277
-117.747116,-0.05886
-122.401909,-0.05886
-127.220406,-0.06379
-132.227203,-0.06292
-137.340271,-0.06814
-142.423035,-0.07075
-147.365967,-0.07597
-152.143585,-0.07771
-156.820892,-0.08003
-161.506866,-0.08061
-166.286514,-0.08525
-171.176254,-0.09018
-176.124313,-0.09394
-181.049591,-0.09713
-185.890945,-0.10032
-190.640549,-0.10641
-195.350296,-0.10525
-200.104126,-0.11134
-204.971558,-0.11337
-209.968521,-0.11743
-215.042862,-0.12207
-220.091461,-0.12178
-225.000137,-0.12642
-229.693619,-0.12787
-234.170319,-0.13367
-238.499847,-0.13367
-242.794235,-0.13889
-247.161209,-0.14208
-251.661484,-0.14469
-256.292084,-0.14875
-260.99353,-0.14991
-265.676208,-0.15513
-270.251984,-0.16092
-274.662537,-0.16064
-278.899231,-0.16701
-283.00351,-0.16701
-287.046448,-0.1731
-291.097687,-0.17223
-295.19577,-0.17832
-299.337219,-0.17745
-303.486053,-0.18267
-307.600708,-0.18644
-311.664001,-0.18963
-315.692688,-0.19427
-319.724823,-0.19398
-323.794891,-0.19949
-327.912659,-0.19891
-332.055817,-0.20442
-336.180237,-0.20471
-340.240601,-0.21109
-344.210907,-0.21283
-348.093994,-0.21631
-351.91748,-0.21834
-355.723541,-0.21834
-359.555267,-0.22008
-363.435425,-0.22414
-367.352142,-0.22646
-371.260712,-0.22878
-375.101257,-0.23023
-378.825195,-0.23515
-382.4151,-0.23457
-385.891998,-0.24182
-389.294342,-0.24095
-392.64621,-0.24675
-395.939941,-0.24675
-399.151733,-0.24849
-402.27182,-0.25052
-405.33252,-0.25429
-408.410278,-0.2569
-411.593323,-0.25777
-414.928986,-0.26009
-418.386444,-0.26096
-421.862427,-0.26589
-425.228943,-0.26821
-428.397125,-0.2714
-431.356995,-0.2714
-434.174042,-0.27343
-436.947479,-0.27488
-439.755676,-0.27691
-442.627869,-0.28271
-445.546539,-0.28184
-448.471313,-0.28213
-451.362854,-0.28822
-454.194946,-0.28764
-456.958099,-0.28996
-459.655334,-0.29286
-462.299469,-0.29315
-464.909454,-0.29692
-467.500702,-0.29924
-470.071259,-0.29895
-472.596191,-0.30271
-475.037445,-0.30126
-477.367828,-0.30561
-479.595123,-0.30677
-481.765991,-0.30677
-483.946014,-0.30764
-486.181946,-0.31199
-488.471405,-0.31315
-490.759033,-0.31547
-492.963745,-0.31431
-495.017883,-0.31779
-496.901001,-0.31808
-498.651306,-0.31692
-500.342468,-0.32069
-502.044464,-0.32301
-503.794922,-0.32388
-505.585724,-0.32243
-507.367798,-0.32649
-509.07486,-0.32591
-510.655914,-0.32939
-512.105164,-0.32968
-513.468567,-0.332
-514.824829,-0.332
-516.243469,-0.3349
-517.740662,-0.33519
-519.257446,-0.33548
-520.683594,-0.33664
-521.917114,-0.33925
-522.924377,-0.34157
-523.76178,-0.34302
-524.540771,-0.34215
-525.36554,-0.3407
-526.275818,-0.34302
-527.227722,-0.3465
-528.126587,-0.34853
-528.889526,-0.34882
-529.495728,-0.34766
-529.99646,-0.34679
-530.482544,-0.34911
-531.033142,-0.34882
-531.683105,-0.35027
-532.417053,-0.35404
-533.187805,-0.35433
-533.93927,-0.35346
-534.617981,-0.35433
-535.184021,-0.35404
-535.616577,-0.35317
-535.920593,-0.35462
-536.128418,-0.35694
-536.287781,-0.35578
-536.439148,-0.35839
-536.58783,-0.3581
-536.697266,-0.35897
-536.711609,-0.35955
-536.5979,-0.35984
-536.379089,-0.36071
-536.134277,-0.35839
-535.960693,-0.35868
-535.919189,-0.35955
-535.995728,-0.35984
-536.102478,-0.35984
-536.123596,-0.35955
-535.976257,-0.36042
-535.650818,-0.36013
-535.206909,-0.361
-534.726318,-0.36071
-534.256836,-0.36187
-533.78418,-0.36245
-533.24292,-0.36361
-532.559998,-0.36187
-531.692749,-0.36216
-530.636841,-0.3639
-529.403503,-0.36216
-527.986877,-0.36245
-526.350159,-0.36274
-524.446228,-0.36187
-522.265198,-0.36158
-519.873962,-0.36187
-517.421692,-0.36187
-515.089539,-0.36158
-513.019165,-0.36158
-511.252838,-0.36274
-509.722015,-0.361
-508.297302,-0.36158
-506.865204,-0.36158
-505.383514,-0.36245
-503.888641,-0.361
-502.452911,-0.36303
-501.127563,-0.36158
-499.906372,-0.36187
-498.733612,-0.36187
-497.545319,-0.36245
-496.308777,-0.36216
-495.028778,-0.36274
-493.723816,-0.361
-492.393005,-0.35955
-491.003845,-0.36245
-489.506073,-0.36158
-487.859009,-0.35868
-486.052368,-0.35984
-484.107391,-0.35955
-482.058289,-0.35868
-479.93399,-0.35752
-477.752899,-0.35607
-475.531586,-0.35607
-473.291534,-0.35723
-471.056488,-0.35491
-468.839905,-0.35491
-466.629333,-0.35636
-464.381165,-0.35056
-462.036102,-0.35027
-459.541473,-0.34853
-456.868286,-0.34737
-454.016235,-0.34795
-451.013428,-0.34331
-447.911987,-0.34273
-444.782623,-0.34273
-441.709595,-0.33693
-438.779022,-0.33722
-436.056458,-0.33635
-433.5625,-0.33664
-431.260956,-0.332
-429.070343,-0.33171
-426.891846,-0.33229
-424.643463,-0.33055
-422.283478,-0.32649
-419.812286,-0.3262
-417.259064,-0.32707
-414.660919,-0.3233
-412.05014,-0.3204
-409.44873,-0.31982
-406.865234,-0.31866
-404.293152,-0.31663
-401.712463,-0.31431
-399.091614,-0.31605
-396.396729,-0.31431
-393.604736,-0.3088
-390.712891,-0.3088
-387.738037,-0.30677
-384.707794,-0.3059
-381.648376,-0.30271
-378.575714,-0.30184
-375.49527,-0.30213
-372.410034,-0.30068
-369.327515,-0.29634
-366.255951,-0.29518
-363.192657,-0.29344
-360.119293,-0.28996
-357.004364,-0.2917
-353.812469,-0.28706
-350.515015,-0.28445
-347.103638,-0.28155
-343.591278,-0.27894
-340.005859,-0.27894
-336.382843,-0.27633
-332.760132,-0.27198
-329.167725,-0.27053
-325.612091,-0.26995
-322.066254,-0.26473
-318.473755,-0.26647
-314.76944,-0.2598
-310.908722,-0.26154
-306.895203,-0.254
-302.789856,-0.25458
-298.688568,-0.25458
-294.679199,-0.24907
-290.803314,-0.24878
-287.038605,-0.24472
-283.311188,-0.24211
-279.532471,-0.23254
-275.644012,-0.23718
-271.63916,-0.2337
-267.555389,-0.23109
-263.442291,-0.2308
-259.330017,-0.22646
-255.211014,-0.22356
-251.047714,-0.21979
-246.804108,-0.21834
-242.475708,-0.21486
-238.098465,-0.21225
-233.728256,-0.20906
-229.407303,-0.20674
-225.141098,-0.20181
-220.901642,-0.20239
-216.653244,-0.19485
-212.380066,-0.19456
-208.090363,-0.1905
-203.795792,-0.14179
-199.489197,-0.18586
-195.140106,-0.18035
-190.717285,-0.17716
-186.223022,-0.17339
-181.711227,-0.17223
-177.266266,-0.16817
-172.949829,-0.15165
-168.754303,-0.16237
-164.5961,-0.15745
-160.356064,-0.15397
-155.942993,-0.15571
-151.340561,-0.15136
-146.60498,-0.14614
-141.815887,-0.13918
-137.014008,-0.13019
-132.171478,-0.13396
-127.215309,-0.11192
-122.083824,-0.1299
-116.7733,-0.127
-111.362038,-0.12294
-105.994827,-0.11859
-100.813057,-0.11511
-95.878777,-0.08728
-91.142639,-0.11134
-86.478836,-0.10612
-81.77002,-0.09974
-76.989922,-0.09887
-72.217522,-0.0951
-67.568619,-0.09133
-63.089005,-0.08873
-58.692036,-0.0867
-54.201244,-0.08148
-49.485695,-0.08264
-44.601589,-0.07597
-39.822601,-0.07336
-35.502579,-0.0693
-31.830969,-0.06582
-28.640543,-0.06727
-25.417109,-0.06031
-21.549971,-0.06234
-16.705927,-0.05393
-11.106996,-0.05422
-5.52427,-0.05074
-0.955055,-0.04871
1.852919,-0.04958
2.758377,-0.05074
2.265015,-0.049
1.23301,-0.04552
0.439875,-0.04813
0.24885,-0.04668
0.556177,-0.04842
0.998834,-0.04639
1.250399,-0.04755
1.212276,-0.04639
1.008816,-0.04494
0.843537,-0.04755
0.842153,-0.04668
0.992836,-0.04813
1.200755,-0.04697
1.382678,-0.04697
1.51959,-0.04697
1.637022,-0.04668
1.748661,-0.04581
1.825924,-0.04668
1.819233,-0.04668
1.714775,-0.0461
1.57559,-0.04697
1.522586,-0.04697
1.65933,-0.0461
2.008309,-0.0461
2.497536,-0.04407
2.991225,-0.04639
3.352144,-0.04581
3.507179,-0.04494
3.480488,-0.04697
3.377888,-0.04697
3.330825,-0.04697
3.432331,-0.04523
3.703318,-0.04697
4.101782,-0.04581
4.569139,-0.04494
5.089965,-0.04639
5.730557,-0.04581
6.629847,-0.04668
7.947113,-0.04755
9.790268,-0.04378
12.163843,-0.04494
14.96738,-0.04465
18.044212,-0.0432
21.253284,-0.04436
24.521984,-0.04059
27.855247,-0.04088
31.297365,-0.0403
34.874733,-0.03856
38.557766,-0.03856
42.266022,-0.03537
45.912823,-0.03508
49.459736,-0.03479
52.945774,-0.03653
56.473518,-0.02957
60.159641,-0.02957
64.07885,-0.02957
68.22908,-0.02522
72.537819,-0.02377
76.900734,-0.02464
81.226006,-0.02174
85.469757,-0.01798
89.648186,-0.01624
93.818573,-0.01537
98.041824,-0.01218
102.345451,-0.01102
106.706398,-0.00928
111.065247,-0.00493
115.360184,-0.0058
119.562965,-0.00116
123.692101,0.00029
127.793892,0.00551
131.909683,0.00725
136.046356,0.00812
140.178604,0.01102
144.274521,0.01015
148.323151,0.01566
152.346771,0.01711
156.378891,0.018849
160.430008,0.021749
164.470078,0.024069
168.443359,0.028418
172.303833,0.028998
176.05014,0.030738
179.726562,0.032477
183.395401,0.035087
187.098038,0.037987
190.834747,0.042626
194.574326,0.041756
198.285065,0.044656
201.959808,0.047265
205.616196,0.049585
209.27597,0.051615
212.941193,0.056254
216.58783,0.058284
220.182037,0.062923
223.709534,0.062343
227.192917,0.066693
230.681488,0.066693
234.221329,0.070462
237.826065,0.070752
241.462936,0.073362
245.065628,0.078871
248.570175,0.077421
251.950516,0.08496
255.232651,0.0838
258.480133,0.08264
261.762207,0.089889
265.117859,0.08786
268.536957,0.091919
271.969696,0.096558
275.35556,0.095108
278.654419,0.102067
281.862152,0.100618
285.002563,0.100328
288.105072,0.105547
291.186371,0.104967
294.245331,0.107577
297.274536,0.111636
300.275787,0.111636
303.265442,0.113086
306.262054,0.117435
309.264832,0.118305
312.24588,0.123234
315.160706,0.121495
317.971436,0.125264
320.67392,0.127294
323.303894,0.128454
325.915833,0.131643
328.548431,0.130483
331.196991,0.134253
333.819092,0.136573
336.363373,0.136862
338.80423,0.137732
341.158234,0.142082
343.471832,0.142662
345.788116,0.144111
348.119629,0.146141
350.44632,0.147881
352.735016,0.147011
354.965668,0.149911
357.144897,0.15165
359.301788,0.15513
361.469849,0.15252
363.674164,0.15745
365.927002,0.15745
368.230133,0.158319
370.577545,0.160639
372.951416,0.164119
375.315826,0.162379
377.618591,0.163829
379.808899,0.164699
381.858215,0.169338
383.773529,0.169048
385.59079,0.171658
387.352997,0.171078
389.084198,0.171658
390.778259,0.174557
392.408112,0.177457
393.947998,0.178037
395.394562,0.178617
396.773529,0.176877
398.127167,0.182966
399.49411,0.183546
400.892883,0.183256
402.318542,0.183836
403.748993,0.183256
405.157928,0.182966
406.523071,0.186445
407.829285,0.187895
409.06427,0.188765
410.219452,0.188765
411.292908,0.187605
412.296234,0.188765
413.257874,0.191375
414.220398,0.194854
415.226166,0.192825
416.298981,0.193984
417.432953,0.194274
418.595764,0.193404
419.746368,0.196594
420.851532,0.196594
421.893127,0.198334
422.862976,0.198914
423.745819,0.198334
424.508514,0.200653
425.107574,0.200073
425.520935,0.199784
425.779663,0.203843
425.973389,0.203553
426.216827,0.202103
426.591278,0.203553
427.09552,0.204423
427.63974,0.202393
428.095123,0.202393
428.37088,0.201233
428.474274,0.200653
428.515991,0.202973
428.659698,0.202973
429.037384,0.205583
429.677856,0.205873
430.486115,0.205293
431.288971,0.205003
431.923004,0.202973
432.319794,0.205873
432.545837,0.207322
432.769928,0.207032
433.174438,0.208192
433.848389,0.207322
434.722351,0.209062
435.577179,0.207902
436.126984,0.208192
436.137604,0.207612
435.529663,0.207612
434.405365,0.208192
432.988708,0.208192
431.513763,0.208192
430.123779,0.208482
428.836151,0.209062
427.589844,0.208482
426.337646,0.207322
425.119995,0.208482
424.063751,0.209352
423.303131,0.208482
422.874023,0.209352
422.658691,0.207612
422.4216,0.209062
421.91983,0.207902
421.026154,0.206743
419.785095,0.208772
418.367615,0.209062
416.95578,0.208772
415.628235,0.208482
414.313416,0.207902
412.832214,0.207612
411.005341,0.207032
408.760986,0.208482
406.185913,0.209642
403.496765,0.207322
400.953583,0.207902
398.758423,0.207032
396.983246,0.207902
395.556122,0.207902
394.307892,0.205003
393.052002,0.205293
391.661285,0.206743
390.108551,0.205293
388.454254,0.205003
386.79071,0.204713
385.175323,0.205873
383.594208,0.205293
381.972412,0.206163
380.222229,0.204423
378.298676,0.205873
376.235413,0.205293
374.137024,0.205003
372.128967,0.205003
370.291351,0.202103
368.613129,0.200943
366.991333,0.200653
365.273041,0.200653
363.326996,0.200073
361.104767,0.199784
358.661041,0.194274
356.121521,0.194274
353.616974,0.194274
351.221649,0.194564
348.918457,0.190505
346.614349,0.189345
344.194855,0.189055
341.589569,0.189925
338.808167,0.185286
335.934509,0.184126
333.083374,0.183256
330.342926,0.180936
327.736328,0.176877
325.221466,0.177747
322.724976,0.175717
320.185364,0.176297
317.577515,0.174267
314.91214,0.171658
312.213318,0.169048
309.492828,0.170208
306.738556,0.168178
303.929626,0.164119
301.05542,0.162379
298.127655,0.163539
295.175964,0.159479
292.232971,0.15745
289.318481,0.15716
286.429413,0.15716
283.542328,0.15223
280.618561,0.15252
277.612396,0.150201
274.47998,0.147011
271.19635,0.147011
267.770203,0.144691
264.246033,0.141792
260.689697,0.138892
257.163635,0.137152
253.704163,0.132803
250.310623,0.133673
246.954895,0.133093
243.600128,0.127294
240.213577,0.127584
236.768112,0.120915
233.242905,0.121495
229.629807,0.121785
225.939957,0.118305
222.204727,0.117725
218.46666,0.114536
214.759796,0.112506
211.089828,0.111926
207.431076,0.104967
203.74971,0.104387
200.031769,0.105257
196.291779,0.098588
192.554031,0.099458
188.819,0.094239
185.040253,0.093949
181.133026,0.093369
177.022034,0.088729
172.695343,0.08786
168.228195,0.08235
163.757294,0.08583
159.418213,0.076841
155.28392,0.077711
151.338028,0.071332
147.497345,0.071912
143.666504,0.071332
139.790482,0.070172
135.876389,0.064083
131.976593,0.068142
128.149719,0.060603
124.418221,0.062343
120.745735,0.058574
117.047211,0.056544
113.227737,0.055094
109.22953,0.049585
105.061615,0.050745
100.796997,0.044656
96.533531,0.043206
92.344933,0.042626
88.24604,0.039146
84.186127,0.039726
80.076599,0.037407
75.840523,0.034217
71.462456,0.029288
67.012695,0.027838
62.620995,0.029288
58.416424,0.024359
54.464848,0.023779
50.736031,0.022329
47.118446,0.020879
43.476898,0.020009
39.726425,0.018849
35.882614,0.01566
32.056137,0.01247
28.392128,0.01508
24.987123,0.0145
21.824667,0.01537
18.768892,0.0145
15.630626,0.01218
12.28151,0.01131
8.755363,0.01131
5.274429,0.00812
2.180114,0.00957
-0.206759,0.00986
-1.733402,0.00783
-2.485708,0.00928
-2.744195,0.00841
-2.848485,0.00754
-3.048036,0.00812
-3.418324,0.00638
-3.878875,0.00841
-4.287898,0.00841
-4.543487,0.00928
-4.634067,0.00812
-4.619759,0.00812
-4.574874,0.00783
-4.542724,0.00754
-4.526264,0.00754
-4.510027,0.00725
-4.488144,0.00754
-4.472019,0.00667
-4.477183,0.00783
-4.505622,0.00783
-4.545895,0.00696
-4.584772,0.00638
-4.620406,0.00696
-4.661335,0.00812
-4.718434,0.00899
-4.798689,0.00725
-4.907893,0.00899
-5.053095,0.00725
-5.245961,0.00667
-5.497584,0.00667
-5.805816,0.00841
-6.151568,0.00957
-6.503256,0.00696
-6.83487,0.00957
-7.138105,0.00754
-7.425027,0.00754
-7.72267,0.0087
-8.062569,0.00435
-8.482067,0.00348
-9.037394,0.00261
-9.814703,0.00319
-10.920274,0.00087
-12.45529,0
-14.487249,0.00116
-17.030783,0
-20.050575,-0.00464
-23.482216,-0.00348
-27.25816,-0.00783
-31.316448,-0.0116
-35.594433,-0.01653
-40.02042,-0.01798
-44.516483,-0.02174
-49.017765,-0.02203
-53.492203,-0.02812
-57.950756,-0.03015
-62.431782,-0.0345
-66.969933,-0.03479
-71.567451,-0.04117
-76.188622,-0.04204
-80.782616,-0.04697
-85.31543,-0.04987
-89.79454,-0.04987
-94.269058,-0.05828
-98.802521,-0.05741
-103.441025,-0.06379
-108.190216,-0.06263
-113.014427,-0.0664
-117.853851,-0.07133
-122.652534,-0.07394
-127.383492,-0.07655
-132.060669,-0.08119
-136.732498,-0.07945
-141.459763,-0.08467
-146.290512,-0.08931
-151.234711,-0.09336
-156.256409,-0.09713
-161.287308,-0.08757
-166.258331,-0.10235
-171.127075,-0.10525
-175.888168,-0.10902
-180.568054,-0.11395
-185.205887,-0.11598
-189.831772,-0.12352
-194.450806,-0.12178
-199.046204,-0.1241
-203.591049,-0.12671
-208.060318,-0.13251
-212.447632,-0.13367
-216.777023,-0.13773
-221.101685,-0.1386
-225.485001,-0.14237
-229.967621,-0.1444
-234.538147,-0.14962
-239.125458,-0.15571
-243.627487,-0.156
-247.967178,-0.16006
-252.140396,-0.16237
-256.216888,-0.16614
-260.294128,-0.16672
-264.430573,-0.17136
-268.60437,-0.17165
-272.729797,-0.17919
-276.717834,-0.18209
-280.542145,-0.18238
-284.262878,-0.18325
-287.987976,-0.18934
-291.804138,-0.19398
-295.722626,-0.19311
-299.681396,-0.20007
-303.589874,-0.1992
-307.3927,-0.20442
-311.104584,-0.20442
-314.795929,-0.21138
-318.543732,-0.21341
-322.380371,-0.21515
-326.274139,-0.21863
-330.147034,-0.2224
-333.918915,-0.22414
-337.550751,-0.22733
-341.060364,-0.22704
-344.508667,-0.22965
-347.967224,-0.23196
-351.481812,-0.23631
-355.055145,-0.23689
-358.650482,-0.24095
-362.210907,-0.24472
-365.684448,-0.24704
-369.04361,-0.25313
-372.292847,-0.25255
-375.463745,-0.254
-378.598999,-0.25806
-381.732056,-0.25777
-384.873077,-0.26154
-388.008545,-0.26502
-391.112488,-0.26386
-394.160431,-0.26821
-397.145477,-0.26879
-400.083984,-0.27285
-403.010376,-0.27459
-405.960571,-0.27778
-408.950897,-0.27604
-411.965851,-0.27923
-414.955261,-0.28271
-417.848877,-0.28155
-420.586365,-0.28387
-423.147064,-0.28764
-425.567352,-0.28648
-427.927246,-0.29344
-430.312744,-0.29257
-432.774445,-0.29373
-435.305573,-0.29576
-437.85144,-0.29924
-440.348419,-0.30011
-442.762939,-0.30126
-445.106506,-0.30358
-447.419434,-0.30561
-449.738434,-0.30706
-452.072815,-0.30764
-454.402161,-0.31257
-456.698212,-0.3117
-458.945007,-0.31315
-461.144043,-0.31257
-463.303131,-0.31721
-465.422638,-0.31837
-467.490967,-0.31924
-469.491272,-0.32011
-471.409149,-0.3233
-473.238617,-0.32446
-474.980133,-0.32446
-476.639618,-0.32417
-478.235229,-0.32562
-479.802277,-0.32997
-481.389221,-0.3291
-483.033234,-0.33055
-484.735657,-0.33229
-486.451538,-0.33316
-488.109192,-0.33577
-489.650024,-0.33693
-491.063995,-0.33838
-492.396729,-0.33606
-493.71283,-0.33809
-495.043671,-0.33867
-496.359131,-0.33983
-497.584717,-0.34157
-498.659149,-0.34302
-499.589539,-0.34447
-500.463196,-0.34273
-501.399017,-0.3465
-502.470642,-0.34592
