Deformation[in],Force[kip]
1.704623827,724.812513
1.705043899,704.5077828
1.729604098,-482.6421099
1.738263178,-521.0857324
1.72119566,-551.3397804
1.74705108,574.5575095
1.758561048,18.20790186
1.798551885,-14.27966647
1.831947594,747.1477162
1.822692012,719.3979183
1.803340703,704.5077828
1.8553792,-480.476272
1.848176368,-512.4223809
1.822411964,-534.0807597
1.864951236,577.2648069
1.876517213,18.20790186
1.91650805,-14.27966647
1.939864043,757.3000814
1.940368129,732.9344051
1.940872215,708.5687289
1.972932096,-460.983731
1.965684457,-490.764002
1.926757802,-509.7150835
1.982935406,575.9111582
1.994473379,18.20790186
2.034464215,-14.27966647
2.057820208,757.3000814
2.058324294,732.9344051
2.058800376,709.9223775
2.090216147,-428.4961627
2.082968507,-458.2764336
2.044041853,-477.2275152
2.100919576,574.5575095
2.112429544,18.20790186
2.152420381,-14.27966647
2.168114264,-392.7598375
2.175944402,749.1781893
2.176448488,724.812513
2.157083178,710.5992019
2.174180101,-432.5571087
2.218931751,571.8502121
2.230385709,18.20790186
2.238115031,-355.3991339
2.270376546,-14.27966647
2.276929666,-331.0334577
2.277909834,-378.4111615
2.239123203,-404.1304864
2.294404654,724.812513
2.275039343,710.5992019
2.315744302,-306.6677814
2.34281793,760.3457909
2.336915921,570.4965635
2.348341875,18.20790186
2.364346611,-280.2716322
2.365816862,-351.3381879
2.388332711,-14.27966647
2.393261554,-252.5218342
2.404715512,-331.0334577
2.393037516,708.5687289
2.439783107,-220.5757254
2.411520675,765.4219734
2.411940747,745.1172432
2.454760067,575.9111582
2.46629804,18.20790186
2.480286431,-182.8089272
2.472515103,-282.3021052
2.482932884,-310.7287275
2.506288877,-14.27966647
2.509201374,-155.0591292
2.511287731,-255.9059559
2.473523275,-331.0334577
2.547833979,-121.8947366
2.54006265,-221.3879146
2.568795562,765.4219734
2.569271644,742.4099459
2.572520199,585.3866989
2.593999871,22.2688479
2.593731025,-59.76226213
2.586550598,-92.79128993
2.549136202,-184.8394002
2.5707699,-280.2716322
2.551572618,-302.6068354
2.624413071,-22.40155855
2.587782808,-152.3518319
2.629173885,-252.5218342
2.656472951,708.5687289
2.669848038,62.0661191
2.626345401,-115.8033175
2.667554446,-207.1746034
2.628781817,-233.5707527
2.676985058,762.3762639
2.690196317,598.9231857
2.700025997,123.7924989
2.700530083,99.42682268
2.702070347,24.97614526
2.664235879,-46.7672348
2.66465595,-67.07196501
2.713938776,-168.595616
