Force[kip],Deformation[in]
1065.560791,0.245596
1066.285767,0.246176
1066.683716,0.246466
1066.738037,0.246756
1066.519409,0.245596
1066.142944,0.244436
1065.702881,0.245016
1065.198364,0.245596
1064.499878,0.245886
1063.378906,0.245016
1061.60083,0.244436
1059.051758,0.246176
1055.832642,0.245306
1052.278564,0.245306
1048.864502,0.245596
1046.033203,0.245016
1044.024658,0.244726
1042.791016,0.245596
1042.043213,0.245596
1041.394287,0.245016
1040.531494,0.245016
1039.311279,0.245596
1037.742798,0.245596
1035.890869,0.247335
1033.763062,0.245016
1031.266357,0.245016
1028.242065,0.246756
1024.563232,0.244726
1020.228088,0.245016
1015.391785,0.246176
1010.327637,0.246176
1005.337219,0.246466
1000.657349,0.245016
996.411438,0.244726
992.608276,0.246176
989.177429,0.245886
986.004333,0.245016
982.959473,0.245886
979.908997,0.245886
976.725464,0.244726
973.309692,0.246176
969.624329,0.245886
965.71106,0.245596
961.673767,0.246466
957.621887,0.246466
953.604065,0.247045
949.563171,0.245306
945.349854,0.246176
940.796082,0.245016
935.811279,0.246176
930.443237,0.242406
924.877136,0.242986
919.365723,0.242116
914.13208,0.241826
909.293091,0.242406
904.830078,0.243566
900.619141,0.239217
896.49353,0.236897
892.301575,0.236317
887.938965,0.237187
883.358582,0.236897
878.564636,0.236027
873.597534,0.232258
868.518311,0.231968
863.381775,0.231098
858.214844,0.230808
852.990967,0.228778
847.63501,0.227618
842.053833,0.224139
836.180664,0.225009
830.012268,0.225299
823.61438,0.221239
817.098694,0.21892
810.581421,0.220079
804.148987,0.2166
797.84491,0.21428
791.676086,0.21573
785.619507,0.2137
779.629028,0.211381
773.635559,0.209641
767.554749,0.209351
761.308838,0.207901
754.853516,0.207031
748.195007,0.203552
741.382446,0.199492
734.481079,0.202392
727.535156,0.202682
720.539185,0.198622
713.43811,0.195433
706.155212,0.193693
698.63269,0.195143
690.866821,0.189924
682.918518,0.189634
674.900635,0.189634
666.938904,0.186734
659.129272,0.182385
651.51178,0.182965
644.06311,0.178325
636.715332,0.178035
629.38562,0.178035
622.005005,0.174266
614.529419,0.173686
606.930054,0.169337
599.183167,0.169337
591.267334,0.167307
583.1745,0.164697
574.918945,0.164117
566.535217,0.158608
558.064575,0.158898
549.533081,0.159768
540.939819,0.153969
532.268433,0.153389
523.519409,0.150779
514.733215,0.14759
505.991974,0.14788
497.39212,0.14498
489.003967,0.14208
480.83551,0.141501
472.817413,0.138891
464.811401,0.136571
456.637756,0.134252
448.108063,0.134252
439.064941,0.131352
429.435333,0.129322
419.285065,0.129032
408.836884,0.124393
398.421906,0.123813
388.362183,0.116854
378.835815,0.117724
369.794891,0.117724
360.994965,0.112215
352.130829,0.111925
343.004822,0.110765
333.627899,0.106995
324.190277,0.107865
314.924316,0.103516
305.94931,0.100616
297.201813,0.097137
288.485565,0.096267
279.599518,0.095397
270.458679,0.092788
261.130554,0.089018
251.775284,0.086698
242.538406,0.085829
233.47464,0.084379
224.540115,0.080609
215.639877,0.07858
206.694244,0.07481
197.675232,0.07307
188.592285,0.07481
179.457855,0.07191
170.271317,0.068431
161.034348,0.067851
151.7733,0.062632
142.542358,0.062922
133.397232,0.062342
124.353424,0.058862
115.359772,0.057413
106.31617,0.054223
97.135498,0.051323
87.813187,0.051613
78.454193,0.044944
69.23246,0.044364
60.306427,0.039725
51.74234,0.040305
43.489677,0.038855
35.426273,0.034506
27.463684,0.034216
19.663422,0.034506
12.291889,0.028127
5.769316,0.028417
0.523941,0.028707
-3.188586,0.028707
-5.413331,0.026097
-6.499235,0.023777
-6.965184,0.024647
-7.293742,0.024647
-7.761826,0.025227
-8.39716,0.022907
-9.073431,0.022328
-9.675498,0.021458
-10.229415,0.023197
-10.913465,0.021168
-11.942747,0.022907
-13.403538,0.022328
-15.145736,0.023777
-16.817284,0.023777
-18.027393,0.023197
-18.544582,0.023487
-18.422514,0.023487
-17.983665,0.022907
-17.672142,0.022328
-17.859194,0.021748
-18.70421,0.022618
-20.129892,0.022038
-21.901394,0.023197
-23.754545,0.022038
-25.512682,0.022618
-27.14259,0.021168
-28.738716,0.022328
-30.470095,0.023487
-32.522251,0.021748
-35.058937,0.023197
-38.203312,0.018268
-42.035667,0.016818
-46.604664,0.016528
-51.94236,0.017398
-58.072399,0.015948
-65.000656,0.015659
-72.693253,0.013919
-81.054802,0.011019
-89.917374,0.009569
-99.054443,0.00783
-108.233261,0.00377
-117.28833,0.00319
-126.173073,-0.00174
-134.962906,-0.00232
-143.815491,-0.00232
-152.903397,-0.00841
-162.342896,-0.00957
-172.150146,-0.01044
-182.241241,-0.01334
-192.473557,-0.01508
-202.707886,-0.01798
-212.855896,-0.01827
-222.894592,-0.02117
-232.849091,-0.02465
-242.759064,-0.02668
-252.650223,-0.02929
-262.52356,-0.03247
-272.362061,-0.03189
-282.141479,-0.0374
-291.84024,-0.03711
-301.450043,-0.03943
-310.990601,-0.04378
-320.516113,-0.04465
-330.102997,-0.04929
-339.821655,-0.05103
-349.700195,-0.05306
-359.693787,-0.05451
-369.688965,-0.05654
-379.550873,-0.06089
-389.190491,-0.06379
-398.609833,-0.06263
-407.900635,-0.0693
-417.190796,-0.06756
-426.566986,-0.07162
-436.021881,-0.07394
-445.457001,-0.07481
-454.742432,-0.07887
-463.794891,-0.07829
-472.622223,-0.08119
-481.308441,-0.08525
-489.961487,-0.08438
-498.660583,-0.08699
-507.43277,-0.09105
-516.26062,-0.09018
-525.113464,-0.09627
-533.968567,-0.09627
-542.806824,-0.0983
-551.594177,-0.10409
-560.281067,-0.10351
-568.830566,-0.10496
-577.251526,-0.10873
-585.613037,-0.10989
-594.016968,-0.11076
-602.543152,-0.11627
-611.195129,-0.11482
-619.889343,-0.12033
-628.494751,-0.1212
-636.897583,-0.12265
-645.055054,-0.12555
-653.000427,-0.12729
-660.812683,-0.13048
-668.570251,-0.13135
-676.322754,-0.13164
-684.086609,-0.13367
-691.854858,-0.13715
-699.608398,-0.13599
-707.314758,-0.14092
-714.928345,-0.14208
-722.404785,-0.14382
-729.728821,-0.14411
-736.934143,-0.1473
-744.096619,-0.14846
-751.298889,-0.15252
-758.586426,-0.15368
-765.938904,-0.15803
-773.28418,-0.15948
-780.547485,-0.1589
-787.697632,-0.16412
-794.755859,-0.16644
-801.761902,-0.16412
-808.728455,-0.17194
-815.621216,-0.16934
-822.386047,-0.17107
-829.008728,-0.17571
-835.562744,-0.17542
-842.208679,-0.176
-849.123474,-0.1789
-856.406494,-0.18209
-864.021362,-0.18151
-871.805054,-0.18354
-879.542175,-0.18615
-887.055542,-0.18673
-894.268921,-0.1934
-901.211426,-0.19311
-907.96051,-0.1934
-914.578247,-0.19601
-921.082642,-0.19804
-927.460876,-0.19862
-933.705505,-0.20065
-939.838684,-0.20471
-945.905823,-0.20471
-951.948608,-0.20587
-957.979004,-0.20906
-963.976746,-0.20877
-969.907593,-0.21254
-975.750854,-0.21399
-981.507629,-0.21457
-987.186646,-0.21631
-992.779358,-0.21834
-998.252808,-0.21892
-1003.569946,-0.21979
-1008.724854,-0.22414
-1013.766235,-0.22356
-1018.783386,-0.22269
-1023.85498,-0.22646
-1028.993286,-0.22907
-1034.127075,-0.22878
-1039.13501,-0.22849
-1043.91748,-0.23081
-1048.456055,-0.23139
-1052.825806,-0.23342
-1057.150757,-0.23342
-1061.529297,-0.23429
-1065.977051,-0.23632
-1070.423096,-0.23893
-1074.755493,-0.24037
-1078.880249,-0.24037
-1082.76355,-0.2424
-1086.440918,-0.24443
-1089.995728,-0.24443
-1093.518799,-0.24559
-1097.076904,-0.24385
-1100.685913,-0.24414
-1104.304932,-0.24617
-1107.83667,-0.24994
-1111.15625,-0.24907
-1114.157959,-0.24936
-1116.803833,-0.24994
-1119.151611,-0.25371
-1121.33606,-0.25574
-1123.512939,-0.25545
-1125.778809,-0.2569
-1128.12561,-0.25661
-1130.446289,-0.2569
-1132.596802,-0.2598
-1134.474731,-0.25864
-1136.064941,-0.26299
-1137.433228,-0.26212
-1138.682861,-0.26241
-1139.893921,-0.26386
-1141.099243,-0.26125
-1142.285278,-0.2627
-1143.414307,-0.26531
-1144.442993,-0.26502
-1145.332397,-0.26415
-1146.054932,-0.26328
-1146.608887,-0.26531
-1147.037109,-0.26908
-1147.437744,-0.26647
-1147.94165,-0.26705
-1148.65918,-0.26792
-1149.627197,-0.2685
-1150.782959,-0.26879
-1151.98999,-0.26821
-1153.102783,-0.26937
-1154.031128,-0.26995
-1154.765381,-0.27053
-1155.3479,-0.27111
-1155.824707,-0.26879
-1156.213745,-0.27082
-1156.512817,-0.26966
-1156.734741,-0.27111
-1156.924316,-0.27082
-1157.142944,-0.26995
-1157.409912,-0.2714
-1157.655273,-0.26937
-1157.706665,-0.27053
-1157.342163,-0.27053
-1156.368286,-0.26995
-1154.68396,-0.26995
-1152.300781,-0.27082
-1149.308838,-0.26879
-1145.823608,-0.27053
-1141.953247,-0.26995
-1137.796265,-0.27024
-1133.461182,-0.2714
-1129.074219,-0.27111
-1124.750732,-0.27024
-1120.547852,-0.26995
-1116.432861,-0.26908
-1112.298218,-0.26937
-1108.025024,-0.26995
-1103.551392,-0.26995
-1098.910278,-0.27111
-1094.201538,-0.27169
-1089.521851,-0.27053
-1084.903564,-0.26995
-1080.294922,-0.26995
-1075.60791,-0.26995
-1070.786865,-0.26879
-1065.854004,-0.27198
-1060.902954,-0.27082
-1056.036865,-0.27024
-1051.300537,-0.26995
-1046.646362,-0.26908
-1041.963379,-0.26879
-1037.141479,-0.27024
-1032.144043,-0.26966
-1027.025757,-0.27053
-1021.899353,-0.27082
-1016.865112,-0.2714
-1011.947937,-0.27053
-1007.06958,-0.26879
-1002.082642,-0.26647
-996.842224,-0.2656
-991.280884,-0.26763
-985.454773,-0.26531
-979.534241,-0.26531
-973.734558,-0.26357
-968.21582,-0.26067
-963.000061,-0.26009
-957.943298,-0.25951
-952.787903,-0.25835
-947.276123,-0.25864
-941.276367,-0.25574
-934.853943,-0.25487
-928.23999,-0.254
-921.71167,-0.25313
-915.445923,-0.25226
-909.428345,-0.24762
-903.474426,-0.24733
-897.353149,-0.24385
-890.939514,-0.24182
-884.293213,-0.24095
-877.617126,-0.24356
-871.114624,-0.24066
-864.841125,-0.23719
-858.642883,-0.23603
-852.227417,-0.23487
-845.313843,-0.23313
-837.782654,-0.23139
-829.735901,-0.23197
-821.43927,-0.22907
-813.189453,-0.22646
-805.197632,-0.22443
-797.539001,-0.22298
-790.178345,-0.21979
-783.028259,-0.2195
-775.995667,-0.21718
-768.990967,-0.21399
-761.919434,-0.21254
-754.685059,-0.21138
-747.221497,-0.20935
-739.527771,-0.2079
-731.678223,-0.2079
-723.787598,-0.20413
-715.944519,-0.20123
-708.152039,-0.2021
-700.319824,-0.19659
-692.314697,-0.19572
-684.04303,-0.19514
-675.510376,-0.19021
-666.824524,-0.19079
-658.137451,-0.18499
-649.564087,-0.1847
-641.120483,-0.18035
-632.713684,-0.17948
-624.185852,-0.17948
-615.387146,-0.176
-606.232239,-0.17339
-596.72345,-0.17281
-586.945557,-0.16876
-577.03479,-0.16818
-567.138,-0.16383
-557.371094,-0.16325
-547.793152,-0.16093
-538.400452,-0.15542
-529.138428,-0.15571
-519.927124,-0.1502
-510.692322,-0.14962
-501.386993,-0.14817
-491.992218,-0.14527
-482.504456,-0.14324
-472.922333,-0.14092
-463.249603,-0.13657
-453.507324,-0.13396
-443.741974,-0.13541
-434.013519,-0.13048
-424.367706,-0.12729
-414.800415,-0.12468
-405.242004,-0.12497
-395.584137,-0.12091
-385.739441,-0.12033
-375.696075,-0.11511
-365.530731,-0.11511
-355.365295,-0.10931
-345.293274,-0.10728
-335.320679,-0.10699
-325.359924,-0.10351
-315.286469,-0.09859
-305.016846,-0.09859
-294.558441,-0.09221
-284.002808,-0.09221
-273.468384,-0.09105
-263.035309,-0.08728
-252.711029,-0.08496
-242.445129,-0.08148
-232.178299,-0.07829
-221.884186,-0.07771
-211.565887,-0.0751
-201.235809,-0.07075
-190.907455,-0.07046
-180.596649,-0.06901
-170.333786,-0.06466
-160.174164,-0.06292
-150.194397,-0.0606
-140.468933,-0.05741
-131.030258,-0.05683
-121.838257,-0.05451
-112.777924,-0.05161
-103.691292,-0.04987
-94.439949,-0.04639
-84.984138,-0.04523
-75.440742,-0.03885
-66.077881,-0.03972
-57.225426,-0.03421
-49.128098,-0.0345
-41.814827,-0.03247
-35.068378,-0.03102
-28.53577,-0.02958
-21.937994,-0.02523
-15.272508,-0.02784
-8.891589,-0.02436
-3.388644,-0.02146
0.665978,-0.02059
2.999986,-0.0203
3.784654,-0.01972
3.580379,-0.02088
3.109033,-0.0203
2.973011,-0.02059
3.462267,-0.01972
4.526611,-0.02088
5.892097,-0.01943
7.233891,-0.02001
8.314132,-0.02001
9.030289,-0.02088
9.387449,-0.01885
9.445634,-0.0203
9.287474,-0.02059
9.017344,-0.02001
8.768966,-0.02059
8.693037,-0.02117
8.916601,-0.02059
9.494379,-0.02001
10.383935,-0.01972
11.462729,-0.01943
12.585254,-0.02117
13.653772,-0.01943
14.661757,-0.02117
15.678315,-0.02117
16.807964,-0.02117
18.154221,-0.0203
19.796675,-0.02001
21.803989,-0.01943
24.274303,-0.01624
27.369625,-0.01421
31.300722,-0.01479
36.25246,-0.01276
42.29084,-0.01421
49.307953,-0.01334
57.044849,-0.00928
65.190002,-0.00609
73.502167,-0.00464
81.889412,-0.00145
90.404877,-0.00174
99.165253,0.0029
108.24649,0.00145
117.624359,0.00232
127.188591,0.009279
136.803421,0.009569
146.367386,0.014209
155.840225,0.014789
165.233856,0.019138
174.583344,0.019718
183.925629,0.021458
193.299088,0.022328
202.747726,0.023487
212.313065,0.028127
222.017517,0.031026
231.84668,0.031606
241.745209,0.033636
251.634323,0.035666
261.44397,0.038275
271.137268,0.039145
280.713104,0.042625
290.192139,0.046104
299.599884,0.045814
308.959717,0.050164
318.301453,0.050454
327.669983,0.053643
337.11377,0.056543
346.658478,0.059732
356.27887,0.064951
365.888916,0.062632
375.372589,0.064951
384.646667,0.067851
393.713593,0.069591
402.667694,0.069881
411.644928,0.07423
420.74823,0.07307
429.983582,0.07829
439.254791,0.079739
448.423462,0.080319
457.396301,0.084089
466.178772,0.084089
474.858795,0.090758
483.539581,0.089598
492.267975,0.090758
501.005798,0.095107
509.664276,0.095687
518.17334,0.098877
526.533752,0.102936
534.816345,0.101196
543.10907,0.106995
551.454102,0.106995
559.826355,0.105836
568.164734,0.112215
576.42627,0.112795
584.617981,0.115694
592.783264,0.118594
600.956909,0.116854
609.121582,0.120044
617.21051,0.124973
625.15564,0.124393
632.944458,0.125843
640.628723,0.127293
648.286377,0.133092
655.957642,0.130772
663.605652,0.134542
671.135864,0.137151
678.463928,0.138021
685.585449,0.138311
692.590698,0.14208
699.613647,0.14237
706.751587,0.14208
714.010559,0.14672
721.313599,0.14759
728.562195,0.14817
735.699036,0.153389
742.735229,0.153679
749.722168,0.153679
756.694336,0.158028
763.632629,0.158318
770.474121,0.160058
777.158142,0.160348
783.663391,0.164407
790.016785,0.164117
796.269226,0.166147
802.459534,0.167597
808.598755,0.170496
814.682678,0.171946
820.713623,0.172816
826.707153,0.173396
832.678223,0.176006
838.624146,0.176876
844.529053,0.178035
850.388184,0.177455
856.235107,0.181515
862.145508,0.183835
868.198608,0.182675
874.419373,0.184124
880.737732,0.190214
886.996399,0.187894
893.013794,0.189924
898.666687,0.194563
903.939148,0.195143
908.912476,0.195143
913.704041,0.198042
918.391602,0.198332
922.968567,0.200072
927.356445,0.200942
931.466736,0.199782
935.270935,0.203262
938.842285,0.202972
942.341003,0.204132
945.953857,0.207031
949.813904,0.206741
953.944824,0.208191
958.265137,0.209641
962.646362,0.209931
966.996216,0.209641
971.311035,0.21399
975.667847,0.21544
980.153259,0.21515
984.775818,0.21515
989.419067,0.21544
993.867676,0.220659
997.908142,0.220079
1001.429016,0.220079
1004.472351,0.219789
1007.194702,0.220079
1009.779907,0.220949
1012.347046,0.223849
1014.919189,0.226458
1017.457642,0.226748
1019.926697,0.226458
1022.338196,0.225879
1024.741333,0.226168
1027.183594,0.225589
1029.672974,0.229648
1032.17627,0.228488
1034.655518,0.229068
1037.1073,0.231678
1039.571533,0.230808
1042.098022,0.232548
1044.701416,0.231968
1047.327515,0.233417
1049.859863,0.233707
1052.165283,0.235157
1054.138916,0.235157
1055.744385,0.236607
1057.018799,0.236317
1058.061035,0.237767
1059.000732,0.248785
1059.965698,0.244146
1061.048096,0.238927
1062.276489,0.237187
1063.605835,0.238057
1064.942017,0.240086
1066.196655,0.240086
1067.339355,0.239217
1068.422852,0.239797
1069.555542,0.240086
1070.829102,0.241826
1072.253906,0.240086
1073.734253,0.243566
1075.10437,0.243856
1076.203613,0.243566
1076.942627,0.241826
1077.322998,0.242986
1077.404541,0.243856
1077.255981,0.242116
1076.918335,0.242406
1076.399902,0.243566
1075.698486,0.243566
1074.829834,0.242696
1073.839722,0.243276
1072.791382,0.242986
1071.752197,0.242696
1070.774536,0.242406
1069.890259,0.243566
1069.100098,0.241246
1068.357178,0.244726
1067.549683,0.241826
1066.49353,0.242696
1064.955078,0.242116
1062.714844,0.242696
1059.641968,0.242696
1055.758423,0.242696
1051.254883,0.243276
1046.444824,0.242696
1041.677734,0.242696
1037.236694,0.243276
1033.266113,0.243566
1029.748901,0.242986
1026.546265,0.243566
1023.471924,0.241826
1020.362,0.242696
1017.124817,0.242986
1013.751099,0.243276
1010.292358,0.243856
1006.821228,0.242696
1003.392639,0.242406
1000.013794,0.242696
996.631897,0.242116
993.143433,0.240956
989.425903,0.239507
985.383911,0.240376
980.996704,0.239507
976.34552,0.240376
971.597351,0.240086
966.948792,0.239217
962.550964,0.240086
958.451599,0.240666
954.581543,0.241246
950.794861,0.241536
946.943237,0.239797
942.941406,0.239217
938.790955,0.236607
934.554993,0.237187
930.299988,0.237767
926.047302,0.237767
921.759827,0.235737
917.363831,0.236897
912.788086,0.236897
907.990662,0.233417
902.959839,0.231388
897.702942,0.230228
892.231384,0.232258
886.558289,0.230808
880.71521,0.228488
874.770996,0.225589
868.829529,0.226168
863.002258,0.226458
857.365479,0.222979
851.926086,0.219499
846.615662,0.220949
841.319214,0.220659
835.930725,0.219789
830.404724,0.2166
824.766785,0.21457
819.079407,0.21399
813.37915,0.21225
807.632324,0.211381
801.731506,0.209061
795.547302,0.210511
789.002136,0.207611
782.125671,0.205001
775.039917,0.203552
767.89502,0.202102
760.788452,0.201232
753.723755,0.200072
746.633911,0.196303
739.446411,0.195723
732.147644,0.194563
724.801392,0.190214
717.515015,0.189634
710.375427,0.188764
703.398254,0.185574
696.516479,0.183835
689.612305,0.183835
682.558655,0.180645
675.254822,0.178325
667.644348,0.178905
659.72583,0.176296
651.55719,0.173686
643.255371,0.171656
634.967407,0.170786
626.810486,0.170206
618.811829,0.169337
610.884216,0.164407
602.864868,0.163827
594.605713,0.160058
586.065918,0.159188
577.346252,0.160638
568.643311,0.152809
560.14447,0.154259
551.934692,0.150779
543.973145,0.14788
536.138977,0.14817
528.305603,0.14411
520.38501,0.14237
512.324829,0.139471
504.073822,0.139471
495.562714,0.136281
486.729645,0.134832
477.576355,0.131352
468.20639,0.128162
458.799011,0.129032
449.525696,0.127583
440.46106,0.121783
431.540527,0.122653
422.595764,0.117434
413.442383,0.117434
403.972229,0.118014
394.195312,0.111925
384.220428,0.113085
374.199646,0.110185
364.271454,0.105836
354.526642,0.106995
344.997559,0.100616
335.659973,0.101486
326.445923,0.095687
317.265411,0.095397
308.037231,0.095397
298.722504,0.089888
289.34433,0.091048
279.976715,0.086118
270.703827,0.083799
261.570862,0.081189
252.557495,0.079159
243.587143,0.079739
234.567841,0.07655
225.441177,0.07307
216.205261,0.07336
206.907272,0.067561
197.613159,0.066691
188.37558,0.064662
179.214188,0.061472
170.107788,0.061762
161.002563,0.056833
151.834244,0.056543
142.557709,0.057703
133.173416,0.051903
123.734421,0.051903
114.327934,0.051613
105.03936,0.044944
95.91658,0.044654
86.951401,0.040015
78.092094,0.039725
69.282578,0.033636
60.497299,0.033926
51.757164,0.032766
43.124889,0.028997
34.693195,0.028997
26.588102,0.028997
18.98596,0.022618
12.123629,0.021458
6.272414,0.024647
1.662763,0.020008
-1.611261,0.017108
-3.659617,0.016818
-4.786704,0.018848
-5.397023,0.017688
-5.858236,0.017108
-6.392204,0.018558
-7.046092,0.018558
-7.747632,0.018268
-8.409246,0.017108
-9.010559,0.017108
-9.611166,0.017688
-10.296947,0.017688
-11.100379,0.017978
-11.948389,0.018268
-12.677134,0.015948
-13.112378,0.016528
-13.175788,0.016528
-12.950853,0.017978
-12.669215,0.017108
-12.621198,0.017688
-13.030623,0.017978
-13.95734,0.017398
-15.280916,0.017688
-16.770741,0.017688
-18.193729,0.017978
-19.410397,0.016528
-20.412754,0.017688
-21.297415,0.018268
-22.209528,0.016238
-23.297415,0.015659
-24.69515,0.016238
-26.527456,0.015948
-28.913269,0.014209
-31.946623,0.014209
-35.670509,0.014499
-40.072372,0.011599
-45.117218,0.011309
-50.796047,0.011019
-57.147816,0.0087
-64.231216,0.00377
-72.058212,0.0029
-80.531609,0.004350143
-89.440788,0.00174
-98.530647,-0.00029
-107.606598,-0.00174
-116.610764,-0.00464
-125.615974,-0.0087
-134.743195,-0.01102
-144.058395,-0.01218
-153.518127,-0.01421
-162.99707,-0.01595
-172.368698,-0.01885
-181.585342,-0.01885
-190.702087,-0.02349
-199.83847,-0.02262
-209.112762,-0.02668
-218.597229,-0.02929
-228.313339,-0.03189
-238.249603,-0.03189
-248.373947,-0.03827
-258.627563,-0.0374
-268.910828,-0.04233
-279.092896,-0.04378
-289.05481,-0.04639
-298.74295,-0.04871
-308.194763,-0.05132
-317.513977,-0.05451
-326.812439,-0.05364
-336.160156,-0.05741
-345.571259,-0.06089
-355.036713,-0.0606
-364.564301,-0.0635
-374.188416,-0.06727
-383.935089,-0.06785
-393.775452,-0.07278
-403.607574,-0.07249
-413.295502,-0.07336
-422.74118,-0.07916
-431.937805,-0.0809
-440.969574,-0.08206
-449.953674,-0.08496
-458.962158,-0.08873
-467.978027,-0.08902
-476.919708,-0.09163
-485.712219,-0.09511
-494.349854,-0.09598
-502.906433,-0.09714
-511.488098,-0.1009
-520.166931,-0.10264
-528.940796,-0.10438
-537.744019,-0.1067
-546.503418,-0.1096
-555.18927,-0.11047
-563.831299,-0.11482
-572.486511,-0.1154
-581.185791,-0.12004
-589.899658,-0.1212
-598.546387,-0.12555
-607.038025,-0.12584
-615.327576,-0.12613
-623.432983,-0.13193
-631.421021,-0.13135
-639.367493,-0.13222
-647.321777,-0.1357
-655.293091,-0.13831
-663.258545,-0.13831
-671.179199,-0.14324
-679.012817,-0.14324
-686.717102,-0.14846
-694.254456,-0.14846
-701.602844,-0.14846
-708.768372,-0.15339
-715.793091,-0.15426
-722.740662,-0.15455
-729.668518,-0.15803
-736.601868,-0.15948
-743.527649,-0.16122
-750.414551,-0.16441
-757.244812,-0.16615
-764.031006,-0.16702
-770.806702,-0.1702
-777.585083,-0.1702
-784.333435,-0.17339
-790.979065,-0.17571
-797.460083,-0.17629
-803.782227,-0.17629
-810.037109,-0.18151
-816.362122,-0.1818
-822.85321,-0.1818
-829.491455,-0.1876
-836.137512,-0.18731
-842.613647,-0.18586
-848.826843,-0.19021
-854.851074,-0.19253
-860.907837,-0.19224
-867.250122,-0.19369
-874.013794,-0.1992
-881.131287,-0.19804
-888.352417,-0.20355
-895.362854,-0.20355
-901.922119,-0.20384
-907.948853,-0.20732
-913.511047,-0.20877
-918.754395,-0.20935
-923.8255,-0.2108
-928.837463,-0.21544
-933.877014,-0.21457
-939.022888,-0.21602
-944.338257,-0.21747
-949.838074,-0.21863
-955.460571,-0.22066
-961.076172,-0.21892
-966.54071,-0.22211
-971.763428,-0.22414
-976.744141,-0.22559
-981.555786,-0.2253
-986.285095,-0.22791
-990.975647,-0.23081
-995.610474,-0.22878
-1000.140564,-0.23168
-1004.532166,-0.23255
-1008.796265,-0.23458
