Deformation[in],Force[kip]
1.267739633,691.9079992
1.267739633,672.6983222
1.267739633,656.6902579
1.271658788,-481.478699
1.267739633,-503.3607967
1.267739633,-522.5704738
1.264604309,-543.9180874
1.299092874,573.4836034
1.314769495,711.1705955
1.314769495,691.9609185
1.314769495,672.7512414
1.314769495,656.7431772
1.317904819,-475.9839199
1.314769495,-501.1734689
1.314769495,-520.383146
1.31085034,-537.4628245
1.346122736,573.5365226
1.361799357,711.2235148
1.361799357,692.0138377
1.361799357,672.8041606
1.361799357,656.7960964
1.361799357,-460.566787
1.361799357,-479.7764641
1.361799357,-498.9861411
1.361799357,-521.3974311
1.346122736,-534.2215222
1.393152598,573.5894419
1.408829218,711.276434
1.408829218,692.0667569
1.408829218,672.8570798
1.408829218,656.8490156
1.412748373,-455.7070386
1.408829218,-477.5891363
1.408829218,-496.7988134
1.404910063,-516.5465025
1.440182459,573.6423611
1.45585908,711.3293532
1.45585908,692.1196761
1.458994404,667.7909464
1.440182459,656.8842951
1.458994404,-447.6509692
1.45585908,-473.2673999
1.45585908,-492.477077
1.45585908,-507.417937
1.487212321,573.6952803
1.502888942,711.3822724
1.502888942,692.1725953
1.502888942,666.5596926
1.506024266,-437.3528889
1.502888942,-462.5424379
1.502888942,-481.752115
1.487212321,-492.4417975
1.534242183,575.8826081
1.549918803,711.4351916
1.549918803,692.2255146
1.549918803,666.6126118
1.553837959,-423.5321524
1.549918803,-445.4142502
1.549918803,-463.5567229
1.542080493,-477.9728006
1.581272045,577.0027316
1.596948665,711.4881109
1.596948665,692.2784338
1.596948665,666.665531
1.600083989,-418.0373734
1.596948665,-443.2269224
1.596948665,-460.3021909
1.581272045,-469.9246692
1.628301906,577.0556508
1.647113851,708.9832678
1.643978527,683.7937188
1.640059372,665.1132339
1.647113851,-402.6167125
1.643978527,-428.2331432
1.643978527,-445.3084117
1.628301906,-457.0652986
1.675331768,577.10857
1.691008389,717.997175
1.691008389,698.7874979
1.691008389,679.5778208
1.691008389,663.5697566
1.694927544,-381.7524278
1.691008389,-404.7017298
1.691008389,-425.7790143
1.675331768,-437.8027023
1.72236163,577.1614892
1.73803825,718.0500942
1.73803825,698.8404171
1.73803825,679.6307401
1.73803825,663.6226758
1.73803825,-365.6958543
1.73803825,-387.573542
1.741957405,-408.1128145
1.72236163,-418.540106
1.769391491,579.348817
1.772526816,-344.8465633
1.785068112,720.237422
1.785068112,686.086885
1.785068112,670.0788207
1.788203436,-376.845052
1.769391491,-396.0758968
1.816421353,580.4689405
1.816421353,-323.9866886
1.816421353,-346.9315806
1.828178819,714.9499099
1.824259663,671.7237265
1.82896265,-372.3169307
1.839936284,700.5558819
1.847774594,-304.741732
1.863451215,580.5218598
1.863451215,-333.5386079
1.863451215,-352.2146828
1.879127835,-285.4967754
1.894804456,-314.2936513
1.913616401,711.2041111
1.894804456,692.6135889
1.910481077,580.574779
1.913616401,-267.8490974
1.902642766,-333.4945085
1.930076852,-296.6450912
1.944969642,668.978101
1.944969642,-242.2009151
1.941834318,-315.8415385
1.957510938,720.4314591
1.957510938,580.6276982
1.961430093,-270.996909
1.976322883,-213.9914426
1.977106714,-292.590156
1.991999504,686.3197296
1.984945024,659.0980825
1.992783335,-240.5463075
2.0045408,721.5515827
2.0045408,580.6806174
2.007676124,-184.5013249
2.00976634,-261.3376813
2.020217421,646.8649226
2.024136576,-213.2973188
2.020217421,-281.8162436
2.035894041,705.5787979
2.039813196,683.1719179
2.028055731,670.3522367
2.039029365,-156.2918524
2.028055731,-235.7041988
2.051570662,724.8061147
2.051570662,580.7335366
2.051570662,-184.4519336
2.067247282,638.3802076
2.067247282,-126.8052627
2.059408972,-203.6527908
2.051570662,-219.6696749
2.063328127,-259.6766057
2.082923903,705.6317171
2.082923903,680.0188144
2.086843058,-105.9727295
2.086843058,-144.3920836
2.082923903,-166.2741814
2.098600523,724.8590339
2.098600523,580.7864559
2.102519679,-83.54379982
2.082923903,-181.2150413
2.114277144,626.6938797
2.106438834,-234.0151937
2.129953765,705.6846363
2.129953765,680.0717336
2.129953765,-56.29922108
2.129953765,-112.861048
2.122115454,-131.5459428
2.114277144,-149.1636334
2.145630385,724.9119532
2.145630385,580.8393751
2.14954954,-38.66830075
2.14954954,-77.08765491
2.137792075,-94.70975537
2.140404845,-212.0992864
2.161307006,611.805939
2.165226161,-17.84017751
2.176983626,705.7375556
2.176983626,680.1246528
2.169145316,-193.9244741
2.192660247,724.9648724
2.196579402,582.4975107
2.192660247,29.14768045
2.187434707,-49.83131634
2.176983626,-69.05275325
2.192660247,-173.087531
2.192660247,600.1019714
2.208336867,48.37499727
2.208336867,-7.119625403
2.200498557,-27.40532663
2.224013488,705.7904748
2.224013488,680.177572
2.224013488,73.47193764
2.227932643,-149.0357452
2.239690109,725.0177916
2.239690109,579.8780092
2.239690109,102.304093
2.231851798,30.25898408
2.243609264,-129.8084284
2.255366729,131.1362484
2.250141189,54.82526227
2.27104335,705.843394
2.27104335,680.2304912
2.27104335,159.9684037
2.265817809,83.65741762
2.274178674,-104.1611282
2.28671997,725.0707108
2.28671997,569.7924878
2.28671997,188.8005591
2.28149443,112.489573
2.27104335,-126.575946
2.305531915,219.2370488
2.297171051,140.2545241
2.306315746,-76.11085429
2.321992366,704.2999167
2.314937887,679.6395599
2.310234901,550.6092703
2.321992366,248.0700861
2.312847671,166.9522708
2.321992366,-56.08313426
2.302396591,-94.52453809
2.337668987,725.12804
2.333749832,577.8494391
2.337668987,273.7006286
2.328524292,192.5828134
2.333749832,-30.45700169
2.349426452,529.8428862
2.349426452,298.2595569
2.344200912,218.2133559
2.349426452,-13.36409343
2.365103073,693.1427811
2.365103073,677.1347168
2.365103073,323.3564973
2.359877533,247.0455112
2.357264763,-43.23699346
2.380779694,731.579775
2.380779694,712.3700979
2.380779694,576.8351541
2.380779694,352.1886527
2.375554153,275.8776666
2.372941383,36.82096744
2.388618004,510.6773084
2.396456314,381.020808
2.391230774,305.7770262
2.388618004,59.2498971
2.380779694,-11.19440539
2.412132935,693.1957003
2.412132935,677.187636
2.412132935,409.8529634
2.406907395,334.6091816
2.404294624,88.08205246
2.427809555,731.6326942
2.427809555,712.4230171
2.427809555,574.7536647
2.43172871,495.5181567
2.430944879,439.6491305
2.422584015,364.5085412
2.419971245,112.1117885
2.419971245,32.07146739
2.447405331,470.7232969
2.435647866,395.4721652
2.443486176,152.1584087
2.427809555,129.7294791
2.435647866,51.2987842
2.459162796,686.8453938
2.453937256,415.7696262
2.459162796,178.8561555
2.451324486,72.12690745
2.474839417,731.6856134
2.474839417,712.4759363
2.474839417,572.6721754
2.477974741,542.1536608
2.474839417,516.1103484
2.474839417,496.9006713
2.474839417,448.3428765
2.467001107,197.0074482
2.467001107,94.55583711
2.482677727,478.7670184
2.485290497,223.7081349
2.482677727,118.5855732
2.506192658,692.0208936
2.506192658,608.4587983
2.506192658,586.5811105
2.500967118,255.7419031
2.498354348,139.4136964
2.521869279,727.4697155
2.521869279,709.3272427
2.525788434,674.9143145
2.521869279,650.6310072
2.521869279,631.4213301
2.521869279,563.6538582
2.506192658,539.6241221
2.506192658,520.414445
2.514030968,435.5805245
2.516643739,286.7084671
2.514030968,163.4434325
2.529707589,318.7392953
2.529707589,184.2715558
2.54538421,611.7045105
2.537545899,590.8852071
2.55322252,414.8141403
2.54538421,342.7690314
2.54538421,206.7004854
2.56106083,722.1777934
2.56889914,704.0441405
2.56889914,685.9016677
2.56106083,664.5487622
2.56106083,646.9398915
2.55322252,629.322201
2.56889914,565.3075838
2.56889914,382.0152484
2.55322252,360.3867219
2.5636736,248.3420321
2.55322252,225.9189824
2.576737451,280.3728604
2.592414071,456.4792067
2.592414071,438.870336
2.584575761,418.0510326
2.584575761,398.8413556
2.595026841,307.0735471
2.608090692,546.1420061
2.600252382,536.5283477
2.610703462,511.994409
2.600252382,494.9073807
2.600252382,475.6977036
2.608090692,370.0532996
2.608090692,350.8436225
2.608090692,334.8355582
