Deformation[in],Force[kip]
-2.867213984,552.6049553
-2.839853307,-25.4030312
-2.847246571,-762.8708323
-2.855788031,-795.6291303
-2.866107795,-819.3179822
-2.799526413,23.32832129
-2.738405964,602.0131322
-2.748823745,573.5865099
-2.788436517,559.3731987
-2.721869137,-24.04938252
-2.729139179,-755.5611294
-2.737663837,-787.5072383
-2.747983601,-811.1960902
-2.681570247,23.32832129
-2.62028177,610.1350242
-2.656898029,582.3852263
-2.603856962,-21.34208516
-2.610998182,-746.6270481
-2.619539643,-779.3853462
-2.620015724,-802.3973737
-2.659558484,-813.2265632
-2.563614082,23.32832129
-2.51177722,628.4092814
-2.512281306,604.0436052
-2.485900796,-21.34208516
-2.492873988,-738.505156
-2.501415449,-771.2634541
-2.50189153,-794.2754817
-2.54143429,-805.1046711
-2.445657917,23.32832129
-2.383865353,634.5007005
-2.413816473,612.1654973
-2.368000641,-24.04938252
-2.372775457,-729.9771693
-2.383179236,-757.7269673
-2.383683322,-782.0926435
-2.403650735,-796.982779
-2.327701751,23.32832129
-2.265741159,642.6225926
-2.276088928,617.580092
-2.25007248,-25.4030312
-2.256591995,-720.6369934
-2.265167061,-755.0196699
-2.265671147,-779.3853462
-2.305185902,-788.8608869
-2.209661572,27.38926734
-2.147616965,650.7444847
-2.167864426,622.3178624
-2.132116315,-25.4030312
-2.138450998,-711.7029122
-2.147042867,-746.8977778
-2.147546953,-771.2634541
-2.14793902,-790.2145356
-2.091705406,27.38926734
-2.029492771,658.8663767
-2.049740232,630.4397544
-2.01416015,-25.4030312
-2.027882495,-688.6908846
-2.020898101,-731.1954532
-2.029422759,-763.141562
-2.029814826,-782.0926435
-1.973749241,27.38926734
-1.92115625,669.0187418
-1.921660336,644.6530656
-1.896203984,-25.4030312
-1.909758301,-680.5689925
-1.902773907,-723.0735611
-1.911298565,-755.0196699
-1.911690632,-773.9707515
-1.855793076,27.38926734
-1.803032056,677.1406339
-1.811534309,646.277444
-1.778247819,-25.4030312
-1.791634107,-672.4471004
-1.792446246,-711.7029122
-1.792950332,-736.0685884
-1.801452586,-766.9317783
-1.73783691,27.38926734
-1.677279358,673.8918771
-1.685691996,647.360363
-1.660291654,-25.4030312
-1.673481909,-662.9715597
-1.664534379,-705.6114931
-1.674938158,-733.361291
-1.685285927,-758.4037916
-1.619880745,27.38926734
-1.557164023,683.232053
-1.577411485,654.8054307
-1.542335488,-25.4030312
-1.555245695,-649.4350729
-1.548350917,-696.2713172
-1.556925983,-730.6539937
-1.56720374,-752.3123726
-1.50192458,27.38926734
-1.448827503,693.3844181
-1.457329756,662.5212282
-1.424379323,-25.4030312
-1.437065492,-638.6058834
-1.437877631,-677.8616951
-1.428790077,-713.7333852
-1.44711361,-744.1904805
-1.383968415,27.38926734
-1.321083664,691.3539451
-1.331431433,666.3114445
-1.306423158,-25.4030312
-1.318857283,-626.4230453
-1.319781441,-671.0934517
-1.320453556,-703.5810201
-1.32895581,-734.44421
-1.266012249,27.38926734
-1.212747143,701.5063102
-1.221249397,670.6431203
-1.188466992,-25.4030312
-1.200593065,-611.5329098
-1.201657247,-662.9715597
-1.202329362,-695.459128
-1.210831616,-726.3223179
-1.148140098,23.32832129
-1.086994445,698.2575533
-1.095407083,671.7260392
-1.070510827,-25.4030312
-1.082356852,-597.996423
-1.083449039,-650.7887215
-1.074417495,-689.3677089
-1.09275783,-720.6369934
-1.030183933,23.32832129
-0.976666784,709.6282023
-0.977338899,677.1406339
-0.952554662,-25.4030312
-0.964120639,-584.4599362
-0.96529684,-641.3131808
-0.956293301,-681.2458168
-0.966732086,-710.6876756
-1.006323854,-723.8857503
-0.912227768,23.32832129
-0.850914086,706.3794454
-0.869233418,676.1253974
-0.834598497,-25.4030312
-0.845884426,-570.9234494
-0.847144641,-631.83764
-0.84795678,-671.0934517
-0.840731545,-701.9566417
-0.88819966,-715.7638582
-0.794271602,23.32832129
-0.740586425,717.7500943
-0.74125854,685.262526
-0.716642331,-25.4030312
-0.727536194,-551.9723679
-0.729020447,-623.7157479
-0.729832586,-662.9715597
-0.722607351,-693.8347496
-0.770075466,-707.6419661
-0.676315437,23.32832129
-0.612842586,715.7196213
-0.633090047,687.292999
-0.598686166,-25.4030312
-0.609103947,-528.9603403
-0.610868249,-614.2402072
-0.604079888,-666.2203165
-0.62239922,-696.4743645
-0.558359272,23.32832129
-0.504674094,717.7500943
-0.515028864,692.3691816
-0.480730001,-25.4030312
-0.490643695,-504.5946641
-0.492744054,-606.1183151
-0.493584198,-646.7277755
-0.484342618,-675.1543978
-0.514167717,-691.398182
-0.440403106,23.32832129
-0.397072699,692.3691816
-0.337317483,729.9329325
-0.362773835,-25.4030312
-0.372183444,-480.2289878
-0.374591856,-596.6427743
-0.365672331,-640.6363564
-0.376111115,-670.0782152
-0.415702884,-683.2762899
-0.322446941,23.32832129
-0.24481767,-25.4030312
-0.253723192,-455.8633116
-0.256467662,-588.5208822
-0.247548137,-632.5144644
-0.265888472,-663.7837489
-0.204490776,23.32832129
-0.150553555,729.9329325
-0.190208334,713.6891483
-0.126805495,-22.69573384
-0.155006316,-435.5585814
-0.138315463,-579.0453415
-0.131347872,-622.3620993
-0.149713411,-654.8496676
-0.086534611,23.32832129
-0.052004708,742.1157706
-0.052802844,703.5367832
-0.053390944,675.1101609
-0.075948801,-415.2538512
-0.048140047,-21.34208516
-0.059481986,-569.5698007
-0.060238115,-606.1183151
-0.060742201,-630.4839913
-0.061162273,-650.7887215
0.171876766,730.7451217
0.163464128,704.2136075
0.142488542,640.5921196
0.135095278,283.2288679
0.114847817,254.8022456
0.114343731,230.4365694
0.14937772,23.32832129
0.148285533,-29.46397724
0.121863016,-356.3701336
0.137419676,-554.6796652
0.146479224,-591.9050039
0.13604044,-621.3468627
0.096448671,-634.5449374
0.176850417,400.9963031
0.15668697,376.6306269
0.156182883,352.2649506
0.155678797,327.8992744
0.155174711,303.5335981
0.240281261,616.2264433
0.22384245,455.1422503
0.197013864,425.3619794
0.200920532,-336.0654033
0.291992101,740.0852976
0.271744639,711.6586753
0.257336176,490.337116
0.267333885,23.32832129
0.266241699,-29.46397724
0.255627884,-542.4968271
0.26267949,-581.7526388
0.24431395,-614.2402072
0.297200991,516.7332653
0.280020054,-313.7302001
0.338115986,593.8912401
0.356865191,549.897658
0.400328622,750.2376627
0.399656507,717.7500943
0.385290051,23.32832129
0.384169859,-30.81762592
0.359203591,-287.3340509
0.38358876,-534.0365229
0.373023954,-569.5698007
0.362627176,-596.9811865
0.416333358,573.5865099
0.454937957,539.0684685
0.438555157,-252.8160095
0.518284787,750.2376627
0.507867006,721.8110404
0.515092241,595.9217131
0.493668579,510.6418462
0.503246216,23.32832129
0.502210039,-26.75667988
0.49970081,-528.1481511
0.491176152,-560.09426
0.464515595,-581.7526388
0.517864715,-220.3284412
0.552058561,482.2152239
0.636240952,750.2376627
0.635736866,725.8719864
0.633132421,599.9826591
0.610532557,457.8495477
0.621342405,30.0965647
0.620110194,-29.46397724
0.597258288,-183.7799268
0.618060244,-508.6556101
0.609524385,-541.1431784
0.582807817,-565.5088547
0.688329857,417.2400873
0.676567846,-151.2923585
0.76199365,746.9889058
0.753581012,720.4573917
0.751032576,597.2753618
0.727060478,388.813465
0.739326575,31.45021338
0.73806636,-29.46397724
0.736520496,-484.2899339
0.728012641,-515.4238535
0.688329857,-533.0212863
0.765875114,364.4477888
0.756045433,-110.6828981
0.804563728,333.9906934
0.872321311,758.3595547
0.871649197,725.8719864
0.868848718,590.5071184
0.843336356,307.5945442
0.857282741,31.45021338
0.855966516,-32.1712746
0.828745862,-80.9026271
0.847243024,-453.8328385
0.846668926,-481.5826365
0.806958137,-500.533718
0.882150992,283.2288679
0.920965627,258.8631917
0.894753146,-57.89059953
0.934290305,-427.4366893
0.990277477,758.3595547
0.979859696,729.9329325
0.986692864,585.0925237
0.959738256,232.4670424
0.975238906,31.45021338
0.973894676,-33.52492328
0.938748668,-465.3388523
0.998552891,208.1013662
1.00573612,-394.9491209
1.037367527,183.7356899
1.055346601,-372.6139177
1.044662774,-413.9002025
1.004811962,-439.6195274
1.108233642,758.3595547
1.107729556,733.9938785
1.104481001,576.9706316
1.076098148,155.3090676
1.093111057,27.38926734
1.09207488,-22.69573384
1.085437745,-343.5104711
1.114870777,128.9129184
1.133236316,-313.7302001
1.153685412,104.5472421
1.163662118,-363.4767891
1.123776299,-390.8881749
1.235977481,756.3290817
1.225629712,731.2865811
1.222297142,570.2023882
1.211067222,27.38926734
1.209891021,-29.46397724
1.205186217,-256.8769555
1.214427797,-285.3035778
1.212075394,76.12061983
1.245009025,-232.5112793
1.204178044,-305.608308
1.24293667,-332.6812816
1.270549391,51.75494358
1.285335919,-183.7799268
1.284831833,-208.1456031
1.344314001,766.4814468
1.343641886,733.9938785
1.340085278,562.0804961
1.329023387,27.38926734
1.327847186,-29.46397724
1.3355345,-133.0181013
1.325102717,-162.1215479
1.28382366,-256.8769555
1.373920663,-83.06846498
1.365401606,-114.7438441
1.323646468,-232.5112793
1.335184441,-308.3156054
1.363805334,-191.9018189
1.462270167,766.4814468
1.461598052,733.9938785
1.457929425,556.6659014
1.446895538,23.32832129
1.44597138,-21.34208516
1.445495299,-44.35411273
1.404132228,-143.1704664
1.421355172,-260.9379016
1.401191725,-285.3035778
1.496758063,57.84636264
1.444963208,-70.07343765
1.444291093,-102.561006
1.461219987,-234.5417523
1.537337,118.7605533
1.526905216,89.65710663
1.501168817,-204.084657
1.580226332,766.4814468
1.579554217,733.9938785
1.575745566,549.897658
1.5683383,191.857582
1.567736197,162.7541354
1.56728812,141.0957565
1.564935718,27.38926734
1.563759517,-29.46397724
1.541495711,-155.3533045
1.521248249,-183.7799268
1.617259863,275.9191651
1.608735206,243.9730562
1.60823112,219.60738
1.565607833,59.87683566
1.581486547,-122.8657362
1.659745926,333.9906934
1.649342148,306.2408955
1.60618677,120.7910263
1.628282547,-78.19532974
1.60156598,-102.561006
1.698182497,766.4814468
1.697510382,733.9938785
1.703391388,543.1294146
1.691251312,431.4533984
1.690677214,403.7036005
1.690173128,379.3379242
1.689781061,360.3868427
1.647101765,197.9490011
1.690806036,29.82583496
1.681757689,-27.43350422
1.642060903,-45.70776141
1.742037995,510.6418462
1.731620214,482.2152239
1.731172137,460.5568451
1.688016759,275.1069758
1.781390322,607.292362
1.772843261,574.2633342
1.750327412,119.4373776
1.743172189,90.33393097
1.723050749,67.99872775
1.816082653,763.7741495
1.815578567,739.4084732
1.815074481,715.042797
1.814570394,690.6771207
1.814066308,666.3114445
1.813562222,641.9457682
1.811489868,541.7757659
1.790906349,180.3515682
1.764217786,157.3395407
1.800876053,28.74291602
1.799615838,-32.1712746
1.85045853,524.8551574
1.831877353,260.2168404
1.824708128,230.4365694
1.804712709,214.1927852
1.852348853,616.2264433
1.872876362,341.4357612
1.846215804,319.7773823
1.845711718,295.4117061
1.915499649,501.1663055
1.91398739,428.0692767
1.90679016,396.9353571
1.886710727,376.6306269
1.918888228,31.45021338
1.917572003,-32.1712746
1.927877765,465.9714398
2.036788384,28.74291602
2.016092846,-21.34208516
